"","X","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","ParentTerm","Factor"
"445",542,"GO:0007417",2.45182374639127e-37,1,31,31,"central nervous system development","BP",2.34277947063089e-36,"gliogenesis","Up"
"446",543,"GO:0048598",2.8442545966716e-37,1,31,31,"embryonic morphogenesis","BP",2.71036179525006e-36,"gastrulation","Up"
"447",544,"GO:1902680",2.90797268481786e-37,1,31,31,"positive regulation of RNA biosynthetic process","BP",2.76356047279027e-36,"positive regulation of biological process","Up"
"448",545,"GO:1903508",2.90797268481786e-37,1,31,31,"positive regulation of nucleic acid-templated transcription","BP",2.76356047279027e-36,"positive regulation of biological process","Up"
"449",546,"GO:0016477",3.2007459968086e-37,1,31,31,"cell migration","BP",3.03767275903082e-36,"positive regulation of cell migration","Up"
"450",547,"GO:0009791",4.93120084319508e-37,1,31,31,"post-embryonic development","BP",4.67363067736649e-36,"gastrulation","Up"
"451",548,"GO:0045934",1.78824003151156e-36,1,30,30,"negative regulation of nucleobase-containing compound metabolic process","BP",1.69254502441986e-35,"negative regulation of biological process","Up"
"452",549,"GO:0031327",2.39266039136412e-36,1,30,30,"negative regulation of cellular biosynthetic process","BP",2.26156455885483e-35,"negative regulation of biological process","Up"
"453",550,"GO:0010558",2.39747072285063e-36,1,30,30,"negative regulation of macromolecule biosynthetic process","BP",2.26305726992531e-35,"negative regulation of biological process","Up"
"454",551,"GO:0015031",2.89348918494713e-36,1,30,30,"protein transport","BP",2.72392449615184e-35,"establishment of RNA localization","Up"
"455",552,"GO:0001932",3.53388887281886e-36,1,30,30,"regulation of protein phosphorylation","BP",3.32232988794944e-35,"post-transcriptional regulation of gene expression","Up"
"456",553,"GO:0048878",3.71417689495533e-36,1,30,30,"chemical homeostasis","BP",3.48714409815913e-35,"anatomical structure homeostasis","Up"
"457",554,"GO:0009968",3.80976078533913e-36,1,30,30,"negative regulation of signal transduction","BP",3.57209699337553e-35,"negative regulation of intracellular signal transduction","Up"
"458",555,"GO:0051276",6.35368082265314e-36,1,30,30,"chromosome organization","BP",5.912804915947e-35,"epigenetic regulation of gene expression","Up"
"459",556,"GO:0031175",7.72065695375533e-36,1,30,30,"neuron projection development","BP",7.17181449656529e-35,"gliogenesis","Up"
"460",557,"GO:0007292",9.97216699822238e-36,1,30,30,"female gamete generation","BP",9.23876424015206e-35,"regulation of reproductive process","Up"
"461",558,"GO:0048477",9.97216699822238e-36,1,30,30,"oogenesis","BP",9.23876424015206e-35,"regulation of reproductive process","Up"
"462",559,"GO:1903047",3.08869910971241e-35,1,29,29,"mitotic cell cycle process","BP",2.85399057578175e-34,"negative regulation of cell cycle","Up"
"463",560,"GO:2000113",3.41156916433583e-35,1,29,29,"negative regulation of cellular macromolecule biosynthetic process","BP",3.14817265177973e-34,"regulation of DNA metabolic process","Up"
"464",561,"GO:0007017",4.87066786784364e-35,1,29,29,"microtubule-based process","BP",4.48280653697462e-34,"microtubule-based movement","Up"
"465",562,"GO:0045893",5.94592522175403e-35,1,29,29,"positive regulation of DNA-templated transcription","BP",5.46525725107155e-34,"positive regulation of biological process","Up"
"466",563,"GO:0019725",7.26236775798704e-35,1,29,29,"cellular homeostasis","BP",6.66652998387172e-34,"anatomical structure homeostasis","Up"
"467",564,"GO:0060562",7.7608556349608e-35,1,29,29,"epithelial tube morphogenesis","BP",7.11479487791433e-34,"tube development","Up"
"468",565,"GO:1901575",4.67201324699708e-34,1,28,28,"organic substance catabolic process","BP",4.26077874765203e-33,"negative regulation of catabolic process","Up"
"469",566,"GO:0006396",5.74562587873997e-34,1,28,28,"RNA processing","BP",5.2330771982698e-33,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","Up"
"470",567,"GO:0007346",7.63207617059529e-34,1,28,28,"regulation of mitotic cell cycle","BP",6.93321160815167e-33,"negative regulation of cell cycle","Up"
"471",568,"GO:0003002",9.28615564485546e-34,1,28,28,"regionalization","BP",8.42490079489218e-33,"gastrulation","Up"
"472",569,"GO:0031401",9.94835015696239e-34,1,28,28,"positive regulation of protein modification process","BP",9.0140031693874e-33,"post-transcriptional regulation of gene expression","Up"
"473",570,"GO:0042127",1.07179165076579e-33,1,28,28,"regulation of cell population proliferation","BP",9.69874511881603e-33,"negative regulation of cell population proliferation","Up"
"474",571,"GO:0040012",1.09885593876214e-33,1,28,28,"regulation of locomotion","BP",9.9308219291484e-33,"locomotion","Up"
"475",572,"GO:0002682",1.44227509787831e-33,1,28,28,"regulation of immune system process","BP",1.30176479195099e-32,"immune effector process","Up"
"476",573,"GO:0007267",1.5526694798134e-33,1,28,28,"cell-cell signaling","BP",1.39960064821275e-32,"negative regulation of intracellular signal transduction","Up"
"477",574,"GO:0019438",6.30460534650509e-33,1,27,27,"aromatic compound biosynthetic process","BP",5.65396361676333e-32,"transcription by RNA polymerase II","Up"
"478",575,"GO:1901362",6.30460534650509e-33,1,27,27,"organic cyclic compound biosynthetic process","BP",5.65396361676333e-32,"transcription by RNA polymerase II","Up"
"479",576,"GO:0051253",8.39450834495596e-33,1,27,27,"negative regulation of RNA metabolic process","BP",7.51855964809099e-32,"negative regulation of biological process","Up"
"480",577,"GO:0040008",1.21899693675116e-32,1,27,27,"regulation of growth","BP",1.090402879311e-31,"cell growth","Up"
"481",578,"GO:0008283",1.39541363314537e-32,1,27,27,"cell population proliferation","BP",1.24661697532528e-31,"negative regulation of cell population proliferation","Up"
"482",579,"GO:0050877",1.46411716939114e-32,1,27,27,"nervous system process","BP",1.30632823623128e-31,"learning or memory","Up"
"483",580,"GO:0051093",1.46877079856187e-32,1,27,27,"negative regulation of developmental process","BP",1.30881306273885e-31,"positive regulation of neuron differentiation","Up"
"484",581,"GO:0090066",1.55938509560811e-32,1,27,27,"regulation of anatomical structure size","BP",1.3877932922032e-31,"regulation of hormone secretion","Up"
"485",582,"GO:0010942",1.59516880669955e-32,1,27,27,"positive regulation of cell death","BP",1.41783785813752e-31,"apoptotic signaling pathway","Up"
"486",583,"GO:0045597",1.68371456956715e-32,1,27,27,"positive regulation of cell differentiation","BP",1.49464345313667e-31,"positive regulation of neuron differentiation","Up"
"487",584,"GO:1902533",1.77282476860807e-32,1,27,27,"positive regulation of intracellular signal transduction","BP",1.57175502270012e-31,"small GTPase mediated signal transduction","Up"
"488",585,"GO:0030855",2.21323617047376e-32,1,27,27,"epithelial cell differentiation","BP",1.95973528925388e-31,"muscle tissue development","Up"
"489",586,"GO:0055085",2.43679995333569e-32,1,27,27,"transmembrane transport","BP",2.15496803954081e-31,"vesicle-mediated transport in synapse","Up"
"490",587,"GO:0000904",2.9714046231337e-32,1,27,27,"cell morphogenesis involved in differentiation","BP",2.62442849690144e-31,"post-embryonic animal organ morphogenesis","Up"
"491",588,"GO:0046903",3.07313727879483e-32,1,27,27,"secretion","BP",2.71086316129458e-31,"regulated exocytosis","Up"
"492",589,"GO:0018130",8.92418473331858e-32,1,26,26,"heterocycle biosynthetic process","BP",7.86226287700168e-31,"transcription by RNA polymerase II","Up"
"493",590,"GO:0007423",1.22444471676955e-31,1,26,26,"sensory organ development","BP",1.07738829098667e-30,"embryonic organ development","Up"
"494",591,"GO:0009894",1.5957147028369e-31,1,26,26,"regulation of catabolic process","BP",1.40230687310786e-30,"negative regulation of catabolic process","Up"
"495",592,"GO:0051241",2.40284845868496e-31,1,26,26,"negative regulation of multicellular organismal process","BP",2.10896624118164e-30,"regulation of cytokine production","Up"
"496",593,"GO:0050767",2.41136721703509e-31,1,26,26,"regulation of neurogenesis","BP",2.11379424131587e-30,"regulation of cytokine production","Up"
"497",594,"GO:0022603",2.57623427948679e-31,1,26,26,"regulation of anatomical structure morphogenesis","BP",2.25549311169069e-30,"post-embryonic animal organ morphogenesis","Up"
"498",595,"GO:0016310",2.88713488447949e-31,1,26,26,"phosphorylation","BP",2.52453092770217e-30,"organophosphate biosynthetic process","Up"
"499",596,"GO:0006811",3.74405994244448e-31,1,26,26,"monoatomic ion transport","BP",3.26161639762203e-30,"vesicle-mediated transport in synapse","Up"
"500",597,"GO:0032990",3.99939369036018e-31,1,26,26,"cell part morphogenesis","BP",3.47972092015934e-30,"post-embryonic animal organ morphogenesis","Up"
"501",598,"GO:0080134",4.3657830840971e-31,1,26,26,"regulation of response to stress","BP",3.79378966761986e-30,"regulation of response to external stimulus","Up"
"502",599,"GO:0045892",1.94249089729038e-30,1,25,25,"negative regulation of DNA-templated transcription","BP",1.6755180104214e-29,"negative regulation of biological process","Up"
"503",600,"GO:1902679",1.94249089729038e-30,1,25,25,"negative regulation of RNA biosynthetic process","BP",1.6755180104214e-29,"negative regulation of biological process","Up"
"504",601,"GO:1903507",1.94249089729038e-30,1,25,25,"negative regulation of nucleic acid-templated transcription","BP",1.6755180104214e-29,"negative regulation of biological process","Up"
"505",602,"GO:0030031",2.75584465809761e-30,1,25,25,"cell projection assembly","BP",2.3741618678125e-29,"epigenetic regulation of gene expression","Up"
"506",603,"GO:0045944",2.78765534171425e-30,1,25,25,"positive regulation of transcription by RNA polymerase II","BP",2.39861646355855e-29,"positive regulation of biological process","Up"
"507",604,"GO:0051248",3.51295774462087e-30,1,25,25,"negative regulation of protein metabolic process","BP",3.01898847157357e-29,"negative regulation of biological process","Up"
"508",605,"GO:0043068",3.58683819084666e-30,1,25,25,"positive regulation of programmed cell death","BP",3.07870278047672e-29,"apoptotic signaling pathway","Up"
"509",606,"GO:0050801",3.68036303301588e-30,1,25,25,"monoatomic ion homeostasis","BP",3.15511171153528e-29,"anatomical structure homeostasis","Up"
"510",607,"GO:0060627",4.16213054274483e-30,1,25,25,"regulation of vesicle-mediated transport","BP",3.56376067498592e-29,"negative regulation of transport","Up"
"511",608,"GO:0006955",4.25082056247708e-30,1,25,25,"immune response","BP",3.63525607076795e-29,"immune effector process","Up"
"512",609,"GO:0060548",4.46011875496298e-30,1,25,25,"negative regulation of cell death","BP",3.80959411704399e-29,"apoptotic signaling pathway","Up"
"513",610,"GO:0006468",4.88448157772351e-30,1,25,25,"protein phosphorylation","BP",4.16191106695566e-29,"organophosphate biosynthetic process","Up"
"514",611,"GO:0051129",6.01936184963399e-30,1,25,25,"negative regulation of cellular component organization","BP",5.12267441006519e-29,"epigenetic regulation of gene expression","Up"
"515",612,"GO:0034654",2.38999767315166e-29,1,24,24,"nucleobase-containing compound biosynthetic process","BP",2.02903560033385e-28,"transcription by RNA polymerase II","Up"
"516",613,"GO:0016071",2.55716854422345e-29,1,24,24,"mRNA metabolic process","BP",2.16833032490811e-28,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","Up"
"517",614,"GO:1901698",2.99819367222836e-29,1,24,24,"response to nitrogen compound","BP",2.53921988878929e-28,"response to toxic substance","Up"
"518",615,"GO:0031329",3.26430655152077e-29,1,24,24,"regulation of cellular catabolic process","BP",2.76125641145549e-28,"negative regulation of catabolic process","Up"
"519",616,"GO:0010564",3.44050712433844e-29,1,24,24,"regulation of cell cycle process","BP",2.90679275016483e-28,"negative regulation of cell cycle","Up"
"520",618,"GO:0044092",5.05785091233002e-29,1,24,24,"negative regulation of molecular function","BP",4.25783507090859e-28,"regulation of GTPase activity","Up"
"521",619,"GO:0006952",5.09106960366133e-29,1,24,24,"defense response","BP",4.28065444226217e-28,"wound healing","Up"
"522",620,"GO:0043065",5.11036488385052e-29,1,24,24,"positive regulation of apoptotic process","BP",4.29172609670133e-28,"apoptotic signaling pathway","Up"
"523",621,"GO:0008219",6.86371303603735e-29,1,24,24,"cell death","BP",5.75041221344564e-28,"apoptotic signaling pathway","Up"
"524",622,"GO:0048858",8.20554707610315e-29,1,24,24,"cell projection morphogenesis","BP",6.850018083555e-28,"post-embryonic animal organ morphogenesis","Up"
"525",623,"GO:0032940",1.03475553625458e-28,1,24,24,"secretion by cell","BP",8.61763112476464e-28,"regulated exocytosis","Up"
"526",624,"GO:0010243",4.83400559857814e-28,1,23,23,"response to organonitrogen compound","BP",4.01153734744565e-27,"response to toxic substance","Up"
"527",625,"GO:0060322",5.26385974667632e-28,1,23,23,"head development","BP",4.36308564091372e-27,"head development","Up"
"528",626,"GO:0120031",5.56584612078936e-28,1,23,23,"plasma membrane bounded cell projection assembly","BP",4.59320930583356e-27,"epigenetic regulation of gene expression","Up"
"529",627,"GO:0001934",7.11015124541525e-28,1,23,23,"positive regulation of protein phosphorylation","BP",5.83132310572463e-27,"post-transcriptional regulation of gene expression","Up"
"530",628,"GO:0010562",7.11015124541525e-28,1,23,23,"positive regulation of phosphorus metabolic process","BP",5.83132310572463e-27,"organophosphate biosynthetic process","Up"
"531",629,"GO:0042327",7.11015124541525e-28,1,23,23,"positive regulation of phosphorylation","BP",5.83132310572463e-27,"organophosphate biosynthetic process","Up"
"532",630,"GO:0045937",7.11015124541525e-28,1,23,23,"positive regulation of phosphate metabolic process","BP",5.83132310572463e-27,"organophosphate biosynthetic process","Up"
"533",631,"GO:0098771",7.34707495773582e-28,1,23,23,"inorganic ion homeostasis","BP",6.0115552574745e-27,"anatomical structure homeostasis","Up"
"534",632,"GO:0006259",7.6088153079091e-28,1,23,23,"DNA metabolic process","BP",6.21845302410681e-27,"regulation of DNA metabolic process","Up"
"535",633,"GO:0045664",8.61531463237436e-28,1,23,23,"regulation of neuron differentiation","BP",7.03282793533217e-27,"positive regulation of neuron differentiation","Up"
"536",634,"GO:0051046",9.98107997251612e-28,1,23,23,"regulation of secretion","BP",8.13824029423782e-27,"regulated exocytosis","Up"
"537",635,"GO:0072359",1.10886903485153e-27,1,23,23,"circulatory system development","BP",9.03083572104664e-27,"gliogenesis","Up"
"538",636,"GO:0048812",1.35593941972463e-27,1,23,23,"neuron projection morphogenesis","BP",1.10174010391547e-26,"post-embryonic animal organ morphogenesis","Up"
"539",637,"GO:0120039",1.35593941972463e-27,1,23,23,"plasma membrane bounded cell projection morphogenesis","BP",1.10174010391547e-26,"post-embryonic animal organ morphogenesis","Up"
"540",638,"GO:0070201",2.16933505610776e-27,1,23,23,"regulation of establishment of protein localization","BP",1.75856744594661e-26,"negative regulation of transport","Up"
"541",639,"GO:0001654",7.81890742534768e-27,1,22,22,"eye development","BP",6.3310552146977e-26,"embryonic organ development","Up"
"542",640,"GO:0014070",8.54305343662589e-27,1,22,22,"response to organic cyclic compound","BP",6.90941642842122e-26,"response to toxic substance","Up"
"543",641,"GO:0007420",8.64116861407886e-27,1,22,22,"brain development","BP",6.98070876274606e-26,"head development","Up"
"544",642,"GO:0051656",8.7118239121049e-27,1,22,22,"establishment of organelle localization","BP",7.02967911064317e-26,"vesicle localization","Up"
"545",643,"GO:1901701",9.1036396365802e-27,1,22,22,"cellular response to oxygen-containing compound","BP",7.33738688315394e-26,"response to toxic substance","Up"
"546",644,"GO:0040007",9.53440291321619e-27,1,22,22,"growth","BP",7.66692973641403e-26,"cell growth","Up"
"547",645,"GO:0048589",9.53440291321619e-27,1,22,22,"developmental growth","BP",7.66692973641403e-26,"cell growth","Up"
"548",646,"GO:0000226",9.61770113545237e-27,1,22,22,"microtubule cytoskeleton organization","BP",7.72504343494362e-26,"microtubule-based movement","Up"
"549",647,"GO:0051338",9.73198736379204e-27,1,22,22,"regulation of transferase activity","BP",7.80788539473075e-26,"regulation of GTPase activity","Up"
"550",648,"GO:0031344",1.55185957147894e-26,1,22,22,"regulation of cell projection organization","BP",1.24077904550667e-25,"epigenetic regulation of gene expression","Up"
"551",649,"GO:0012501",1.5827848185565e-26,1,22,22,"programmed cell death","BP",1.26406212875367e-25,"apoptotic signaling pathway","Up"
"552",650,"GO:0021700",1.64261217384889e-26,1,22,22,"developmental maturation","BP",1.31034802569905e-25,"anatomical structure maturation","Up"
"553",651,"GO:0043069",1.7820406113461e-26,1,22,22,"negative regulation of programmed cell death","BP",1.41995590920001e-25,"apoptotic signaling pathway","Up"
"554",652,"GO:0002064",1.84574662075255e-26,1,22,22,"epithelial cell development","BP",1.46737903879124e-25,"muscle tissue development","Up"
"555",654,"GO:0048667",2.06012591062114e-26,1,22,22,"cell morphogenesis involved in neuron differentiation","BP",1.63225360610752e-25,"post-embryonic animal organ morphogenesis","Up"
"556",655,"GO:0006886",1.12286901074498e-25,1,21,21,"intracellular protein transport","BP",8.88652491667554e-25,"establishment of RNA localization","Up"
"557",656,"GO:0000122",1.17534523208017e-25,1,21,21,"negative regulation of transcription by RNA polymerase II","BP",9.27040315933506e-25,"negative regulation of biological process","Up"
"558",657,"GO:0009725",1.43349837335741e-25,1,21,21,"response to hormone","BP",1.12938387030318e-24,"cellular response to hormone stimulus","Up"
"559",658,"GO:0051345",1.69306719243638e-25,1,21,21,"positive regulation of hydrolase activity","BP",1.33238681076679e-24,"regulation of GTPase activity","Up"
"560",659,"GO:0007167",2.07571595290875e-25,1,21,21,"enzyme-linked receptor protein signaling pathway","BP",1.6316851329038e-24,"small GTPase mediated signal transduction","Up"
"561",660,"GO:0120035",2.19253742649382e-25,1,21,21,"regulation of plasma membrane bounded cell projection organization","BP",1.72158432008551e-24,"epigenetic regulation of gene expression","Up"
"562",661,"GO:1903530",2.27230644002254e-25,1,21,21,"regulation of secretion by cell","BP",1.7822210868889e-24,"regulated exocytosis","Up"
"563",662,"GO:0043066",2.5092928570613e-25,1,21,21,"negative regulation of apoptotic process","BP",1.96589341955899e-24,"apoptotic signaling pathway","Up"
"564",664,"GO:0030029",2.59343724866572e-25,1,21,21,"actin filament-based process","BP",2.0272806350061e-24,"actin cytoskeleton organization","Up"
"565",665,"GO:0048569",2.73714555311031e-25,1,21,21,"post-embryonic animal organ development","BP",2.13723160022125e-24,"embryonic organ development","Up"
"566",666,"GO:1901135",1.33557632719493e-24,1,20,20,"carbohydrate derivative metabolic process","BP",1.03822159774398e-23,"glycoprotein metabolic process","Up"
"567",667,"GO:0006508",1.47312906756003e-24,1,20,20,"proteolysis","BP",1.14387982141801e-23,"protein ubiquitination","Up"
"568",668,"GO:0030162",1.69195868290335e-24,1,20,20,"regulation of proteolysis","BP",1.31089365210786e-23,"post-transcriptional regulation of gene expression","Up"
"569",669,"GO:0044782",1.83396145714146e-24,1,20,20,"cilium organization","BP",1.41777770925152e-23,"epigenetic regulation of gene expression","Up"
"570",670,"GO:0060271",1.83396145714146e-24,1,20,20,"cilium assembly","BP",1.41777770925152e-23,"epigenetic regulation of gene expression","Up"
"571",671,"GO:0044057",1.93968453297494e-24,1,20,20,"regulation of system process","BP",1.49785561951008e-23,"regulation of cytokine production","Up"
"572",672,"GO:0009611",2.12732298327618e-24,1,20,20,"response to wounding","BP",1.64094385185753e-23,"wound healing","Up"
"573",673,"GO:0043549",2.36752757572256e-24,1,20,20,"regulation of kinase activity","BP",1.82422036747644e-23,"regulation of GTPase activity","Up"
"574",674,"GO:0009057",2.5852179428301e-24,1,20,20,"macromolecule catabolic process","BP",1.98976554632769e-23,"negative regulation of catabolic process","Up"
"575",675,"GO:0030334",2.63317027518089e-24,1,20,20,"regulation of cell migration","BP",2.02222857536919e-23,"positive regulation of cell migration","Up"
"576",676,"GO:2000145",2.63317027518089e-24,1,20,20,"regulation of cell motility","BP",2.02222857536919e-23,"positive regulation of cell migration","Up"
"577",677,"GO:0032535",3.08961979912868e-24,1,20,20,"regulation of cellular component size","BP",2.36499421563905e-23,"regulation of hormone secretion","Up"
"578",678,"GO:0006915",3.14228631760699e-24,1,20,20,"apoptotic process","BP",2.40268268215277e-23,"apoptotic signaling pathway","Up"
"579",679,"GO:0051962",3.25717934540219e-24,1,20,20,"positive regulation of nervous system development","BP",2.48781724484155e-23,"regulation of cytokine production","Up"
"580",680,"GO:0033365",3.63934027039965e-24,1,20,20,"protein localization to organelle","BP",2.77668183593455e-23,"establishment of RNA localization","Up"
"581",681,"GO:0006873",3.87459520985573e-24,1,20,20,"intracellular monoatomic ion homeostasis","BP",2.9497461793293e-23,"anatomical structure homeostasis","Up"
"582",682,"GO:0055082",3.87459520985573e-24,1,20,20,"intracellular chemical homeostasis","BP",2.9497461793293e-23,"anatomical structure homeostasis","Up"
"583",683,"GO:0006974",3.90778725319991e-24,1,20,20,"cellular response to DNA damage stimulus","BP",2.97178522490903e-23,"wound healing","Up"
"584",684,"GO:0070848",4.1348844231948e-24,1,20,20,"response to growth factor","BP",3.13767394366808e-23,"cellular response to hormone stimulus","Up"
"585",685,"GO:0071363",4.1348844231948e-24,1,20,20,"cellular response to growth factor stimulus","BP",3.13767394366808e-23,"cellular response to hormone stimulus","Up"
"586",686,"GO:0044089",5.35901522004524e-24,1,20,20,"positive regulation of cellular component biogenesis","BP",4.04031674932151e-23,"ribonucleoprotein complex biogenesis","Up"
"587",687,"GO:0043269",2.8335194755244e-23,1,19,19,"regulation of monoatomic ion transport","BP",2.12711365558123e-22,"negative regulation of transport","Up"
"588",689,"GO:0010720",3.30923909066702e-23,1,19,19,"positive regulation of cell development","BP",2.47627249904186e-22,"positive regulation of neuron differentiation","Up"
"589",690,"GO:0045859",3.32152785645302e-23,1,19,19,"regulation of protein kinase activity","BP",2.48281548629636e-22,"post-transcriptional regulation of gene expression","Up"
"590",691,"GO:0009607",3.41147424265289e-23,1,19,19,"response to biotic stimulus","BP",2.54733108694465e-22,"response to stimulus","Up"
"591",692,"GO:0045927",3.73121342135342e-23,1,19,19,"positive regulation of growth","BP",2.78311169362719e-22,"cell growth","Up"
"592",693,"GO:0040017",3.73726410253745e-23,1,19,19,"positive regulation of locomotion","BP",2.7846593376779e-22,"locomotion","Up"
"593",694,"GO:0007169",4.13549676441905e-23,1,19,19,"transmembrane receptor protein tyrosine kinase signaling pathway","BP",3.07811045037099e-22,"small GTPase mediated signal transduction","Up"
"594",695,"GO:0010975",4.32401207008843e-23,1,19,19,"regulation of neuron projection development","BP",3.215008549777e-22,"epigenetic regulation of gene expression","Up"
"595",696,"GO:0048285",4.859113278117e-23,1,19,19,"organelle fission","BP",3.6052149788063e-22,"epigenetic regulation of gene expression","Up"
"596",699,"GO:0010638",5.57881382570873e-23,1,19,19,"positive regulation of organelle organization","BP",4.11738799107102e-22,"epigenetic regulation of gene expression","Up"
"597",700,"GO:0061564",5.67760625465686e-23,1,19,19,"axon development","BP",4.18588991659122e-22,"gliogenesis","Up"
"598",701,"GO:0048732",5.7621868354764e-23,1,19,19,"gland development","BP",4.24378092488714e-22,"embryonic organ development","Up"
"599",702,"GO:0006887",5.89145511492766e-23,1,19,19,"exocytosis","BP",4.33442769169678e-22,"regulated exocytosis","Up"
"600",704,"GO:0055080",6.36912050863204e-23,1,19,19,"monoatomic cation homeostasis","BP",4.67602935455543e-22,"anatomical structure homeostasis","Up"
"601",705,"GO:0006812",7.14102647397279e-23,1,19,19,"monoatomic cation transport","BP",5.23725124855554e-22,"vesicle-mediated transport in synapse","Up"
"602",706,"GO:0051301",2.94055629266563e-22,1,18,18,"cell division","BP",2.14761796390303e-21,"cell division","Up"
"603",707,"GO:0045596",3.7136113884275e-22,1,18,18,"negative regulation of cell differentiation","BP",2.70375615016073e-21,"positive regulation of neuron differentiation","Up"
"604",708,"GO:0034660",4.46579180556966e-22,1,18,18,"ncRNA metabolic process","BP",3.24801721767496e-21,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","Up"
"605",709,"GO:0045165",4.78250992159327e-22,1,18,18,"cell fate commitment","BP",3.47476135797088e-21,"regulation of hemopoiesis","Up"
"606",710,"GO:0001667",5.03249879872827e-22,1,18,18,"ameboidal-type cell migration","BP",3.65260327319096e-21,"positive regulation of cell migration","Up"
"607",711,"GO:0044265",5.06101076340146e-22,1,18,18,"cellular macromolecule catabolic process","BP",3.66949476054491e-21,"negative regulation of catabolic process","Up"
"608",712,"GO:0019637",5.21645566949634e-22,1,18,18,"organophosphate metabolic process","BP",3.77828909091544e-21,"organophosphate biosynthetic process","Up"
"609",713,"GO:0051259",5.45740739870295e-22,1,18,18,"protein complex oligomerization","BP",3.94872741947474e-21,"ribonucleoprotein complex biogenesis","Up"
"610",714,"GO:0043207",5.50144767671871e-22,1,18,18,"response to external biotic stimulus","BP",3.97238551832349e-21,"response to stimulus","Up"
"611",715,"GO:0051707",5.50144767671871e-22,1,18,18,"response to other organism","BP",3.97238551832349e-21,"response to stimulus","Up"
"612",718,"GO:0000280",6.85329369649873e-22,1,18,18,"nuclear division","BP",4.91304698569878e-21,"epigenetic regulation of gene expression","Up"
"613",719,"GO:0018193",6.92889035432888e-22,1,18,18,"peptidyl-amino acid modification","BP",4.96216237645393e-21,"protein ubiquitination","Up"
"614",720,"GO:0043086",7.51234854046181e-22,1,18,18,"negative regulation of catalytic activity","BP",5.37451370555613e-21,"regulation of GTPase activity","Up"
"615",721,"GO:0030097",7.77155444567566e-22,1,18,18,"hemopoiesis","BP",5.55428238137881e-21,"regulation of hemopoiesis","Up"
"616",723,"GO:0007409",8.55584233289259e-22,1,18,18,"axonogenesis","BP",6.10235434822604e-21,"post-embryonic animal organ morphogenesis","Up"
"617",724,"GO:0002684",9.26592980649893e-22,1,18,18,"positive regulation of immune system process","BP",6.58611384766313e-21,"immune effector process","Up"
"618",725,"GO:0007155",9.28111702975944e-22,1,18,18,"cell adhesion","BP",6.58611384766313e-21,"regulation of cell adhesion","Up"
"619",726,"GO:1903829",1.02036542363509e-21,1,18,18,"positive regulation of protein localization","BP",7.23344071572894e-21,"negative regulation of transport","Up"
"620",727,"GO:0034220",1.07184082392253e-21,1,18,18,"monoatomic ion transmembrane transport","BP",7.58300316237718e-21,"vesicle-mediated transport in synapse","Up"
"621",728,"GO:0042330",1.10744889765153e-21,1,18,18,"taxis","BP",7.82701521609615e-21,"response to nutrient levels","Up"
"622",729,"GO:0030003",1.14961552669575e-21,1,18,18,"intracellular monoatomic cation homeostasis","BP",8.10866782374321e-21,"anatomical structure homeostasis","Up"
"623",731,"GO:0032386",1.36227856449634e-21,1,18,18,"regulation of intracellular transport","BP",9.57971793748227e-21,"negative regulation of transport","Up"
"624",732,"GO:0051223",1.37364456262712e-21,1,18,18,"regulation of protein transport","BP",9.64028709082196e-21,"negative regulation of transport","Up"
"625",733,"GO:0090087",1.37364456262712e-21,1,18,18,"regulation of peptide transport","BP",9.64028709082196e-21,"RNA transport","Up"
