"","X","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","ParentTerm","Factor"
"432",510,"GO:0048585",1,0.515136501838596,0,2,"negative regulation of response to stimulus","BP",1,"regulation of response to stress","Biomin"
"433",511,"GO:0048609",1,0.368502165479999,0,3,"multicellular organismal reproductive process","BP",1,"multi-organism reproductive process","Biomin"
"434",513,"GO:0048732",1,0.522419654446619,0,2,"gland development","BP",1,"gland development","Biomin"
"435",516,"GO:0048878",1,0.132440872293174,0,6,"chemical homeostasis","BP",1,"cell redox homeostasis","Biomin"
"436",517,"GO:0050790",1,0.532193590252887,0,2,"regulation of catalytic activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"437",518,"GO:0050801",1,0.132440872293174,0,6,"monoatomic ion homeostasis","BP",1,"cell redox homeostasis","Biomin"
"438",519,"GO:0050804",1,0.528791699691208,0,2,"modulation of chemical synaptic transmission","BP",1,"cell communication","Biomin"
"439",520,"GO:0050877",1,0.528791699691208,0,2,"nervous system process","BP",1,"sensory perception of light stimulus","Biomin"
"440",521,"GO:0051130",1,0.51843643016306,0,2,"positive regulation of cellular component organization","BP",1,"positive regulation of cellular component organization","Biomin"
"441",522,"GO:0051174",1,0.520736190036079,0,2,"regulation of phosphorus metabolic process","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"442",523,"GO:0051240",1,0.529713849146139,0,2,"positive regulation of multicellular organismal process","BP",1,"negative regulation of multicellular organismal process","Biomin"
"443",524,"GO:0051453",1,0.372459518117543,0,3,"regulation of intracellular pH","BP",1,"cell redox homeostasis","Biomin"
"444",525,"GO:0055074",1,0.492538187094267,0,2,"calcium ion homeostasis","BP",1,"cell redox homeostasis","Biomin"
"445",526,"GO:0055080",1,0.132440872293174,0,6,"monoatomic cation homeostasis","BP",1,"cell redox homeostasis","Biomin"
"446",527,"GO:0055082",1,0.132440872293174,0,6,"intracellular chemical homeostasis","BP",1,"cell redox homeostasis","Biomin"
"447",528,"GO:0055085",1,0.194533223548744,0,5,"transmembrane transport","BP",1,"import across plasma membrane","Biomin"
"448",529,"GO:0055086",1,0.53505292205115,0,2,"nucleobase-containing small molecule metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"449",530,"GO:0055123",1,0.362840356641516,0,3,"digestive system development","BP",1,"mechanoreceptor differentiation","Biomin"
"450",536,"GO:0060562",1,0.448626458727499,0,2,"epithelial tube morphogenesis","BP",1,"tube development","Biomin"
"451",538,"GO:0065009",1,0.532193590252887,0,2,"regulation of molecular function","BP",1,"regulation of oxidoreductase activity","Biomin"
"452",539,"GO:0070482",1,0.53255986101762,0,2,"response to oxygen levels","BP",1,"response to cold","Biomin"
"453",541,"GO:0071345",1,0.519908616835378,0,2,"cellular response to cytokine stimulus","BP",1,"response to oxygen radical","Biomin"
"454",543,"GO:0071702",1,0.193597910644676,0,5,"organic substance transport","BP",1,"bicarbonate transport","Biomin"
"455",545,"GO:0090257",1,0.520736190036079,0,2,"regulation of muscle system process","BP",1,"sensory perception of light stimulus","Biomin"
"456",546,"GO:0098655",1,0.194533223548744,0,5,"monoatomic cation transmembrane transport","BP",1,"import across plasma membrane","Biomin"
"457",547,"GO:0098656",1,0.372459518117543,0,3,"monoatomic anion transmembrane transport","BP",1,"calcium ion import","Biomin"
"458",548,"GO:0098660",1,0.194533223548744,0,5,"inorganic ion transmembrane transport","BP",1,"import across plasma membrane","Biomin"
"459",549,"GO:0098661",1,0.372459518117543,0,3,"inorganic anion transmembrane transport","BP",1,"secretion","Biomin"
"460",550,"GO:0098662",1,0.194533223548744,0,5,"inorganic cation transmembrane transport","BP",1,"import across plasma membrane","Biomin"
"461",551,"GO:0098771",1,0.132440872293174,0,6,"inorganic ion homeostasis","BP",1,"cell redox homeostasis","Biomin"
"462",552,"GO:0099177",1,0.528791699691208,0,2,"regulation of trans-synaptic signaling","BP",1,"cell communication","Biomin"
"463",553,"GO:1901565",1,0.509907639000728,0,2,"organonitrogen compound catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"464",554,"GO:1901575",1,0.509907639000728,0,2,"organic substance catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"465",555,"GO:1901700",1,0.53505292205115,0,2,"response to oxygen-containing compound","BP",1,"response to oxygen radical","Biomin"
"466",556,"GO:1902476",1,0.372459518117543,0,3,"chloride transmembrane transport","BP",1,"calcium ion import","Biomin"
"467",557,"GO:1902531",1,0.272831541371964,0,4,"regulation of intracellular signal transduction","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"468",558,"GO:1902532",1,0.515136501838596,0,2,"negative regulation of intracellular signal transduction","BP",1,"Rho protein signal transduction","Biomin"
"469",559,"GO:1902533",1,0.512736219823674,0,2,"positive regulation of intracellular signal transduction","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"470",561,"GO:0000302",1.00000000000053,0.739743814605813,0,1,"response to reactive oxygen species","BP",1,"response to oxygen radical","Biomin"
"471",562,"GO:0000305",1.00000000000053,0.739743814605813,0,1,"response to oxygen radical","BP",1,"response to oxygen radical","Biomin"
"472",563,"GO:0001704",1.00000000000053,0.739743814605813,0,1,"formation of primary germ layer","BP",1,"multicellular organismal process","Biomin"
"473",564,"GO:0001707",1.00000000000053,0.739743814605813,0,1,"mesoderm formation","BP",1,"muscle tissue development","Biomin"
"474",567,"GO:0006082",1.00000000000053,0.739743814605813,0,1,"organic acid metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"475",568,"GO:0006520",1.00000000000053,0.739743814605813,0,1,"amino acid metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"476",569,"GO:0006575",1.00000000000053,0.739743814605813,0,1,"cellular modified amino acid metabolic process","BP",1,"cellular modified amino acid metabolic process","Biomin"
"477",570,"GO:0006739",1.00000000000053,0.739743814605813,0,1,"NADP metabolic process","BP",1,"heterocycle metabolic process","Biomin"
"478",571,"GO:0006749",1.00000000000053,0.739743814605813,0,1,"glutathione metabolic process","BP",1,"glutathione metabolic process","Biomin"
"479",572,"GO:0006790",1.00000000000053,0.739743814605813,0,1,"sulfur compound metabolic process","BP",1,"sulfur compound metabolic process","Biomin"
"480",573,"GO:0006979",1.00000000000053,0.739743814605813,0,1,"response to oxidative stress","BP",1,"cellular response to oxidative stress","Biomin"
"481",574,"GO:0007498",1.00000000000053,0.739743814605813,0,1,"mesoderm development","BP",1,"muscle tissue development","Biomin"
"482",575,"GO:0009069",1.00000000000053,0.739743814605813,0,1,"serine family amino acid metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"483",576,"GO:0009636",1.00000000000053,0.739743814605813,0,1,"response to toxic substance","BP",1,"response to arsenic-containing substance","Biomin"
"484",578,"GO:0010941",1.00000000000053,0.739743814605813,0,1,"regulation of cell death","BP",1,"programmed cell death involved in cell development","Biomin"
"485",579,"GO:0010942",1.00000000000053,0.739743814605813,0,1,"positive regulation of cell death","BP",1,"programmed cell death involved in cell development","Biomin"
"486",581,"GO:0016259",1.00000000000053,0.739743814605813,0,1,"selenocysteine metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"487",584,"GO:0018996",1.00000000000053,0.739743814605813,0,1,"molting cycle, collagen and cuticulin-based cuticle","BP",1,"ecdysis, collagen and cuticulin-based cuticle","Biomin"
"488",585,"GO:0019216",1.00000000000053,0.739743814605813,0,1,"regulation of lipid metabolic process","BP",1,"regulation of lipid metabolic process","Biomin"
"489",586,"GO:0019362",1.00000000000053,0.739743814605813,0,1,"pyridine nucleotide metabolic process","BP",1,"heterocycle metabolic process","Biomin"
"490",587,"GO:0019752",1.00000000000053,0.739743814605813,0,1,"carboxylic acid metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"491",588,"GO:0022404",1.00000000000053,0.739743814605813,0,1,"molting cycle process","BP",1,"ecdysis, collagen and cuticulin-based cuticle","Biomin"
"492",589,"GO:0033554",1.00000000000053,0.739743814605813,0,1,"cellular response to stress","BP",1,"response to stimulus","Biomin"
"493",590,"GO:0034599",1.00000000000053,0.739743814605813,0,1,"cellular response to oxidative stress","BP",1,"cellular response to oxidative stress","Biomin"
"494",592,"GO:0036296",1.00000000000053,0.739743814605813,0,1,"response to increased oxygen levels","BP",1,"response to cold","Biomin"
"495",593,"GO:0042395",1.00000000000053,0.739743814605813,0,1,"ecdysis, collagen and cuticulin-based cuticle","BP",1,"ecdysis, collagen and cuticulin-based cuticle","Biomin"
"496",594,"GO:0042537",1.00000000000053,0.739743814605813,0,1,"benzene-containing compound metabolic process","BP",1,"benzene-containing compound metabolic process","Biomin"
"497",595,"GO:0042743",1.00000000000053,0.739743814605813,0,1,"hydrogen peroxide metabolic process","BP",1,"hydrogen peroxide catabolic process","Biomin"
"498",596,"GO:0042744",1.00000000000053,0.739743814605813,0,1,"hydrogen peroxide catabolic process","BP",1,"hydrogen peroxide catabolic process","Biomin"
"499",597,"GO:0043436",1.00000000000053,0.739743814605813,0,1,"oxoacid metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"500",598,"GO:0045454",1.00000000000053,0.739743814605813,0,1,"cell redox homeostasis","BP",1,"cell redox homeostasis","Biomin"
"501",599,"GO:0046496",1.00000000000053,0.739743814605813,0,1,"nicotinamide nucleotide metabolic process","BP",1,"heterocycle metabolic process","Biomin"
"502",600,"GO:0048332",1.00000000000053,0.739743814605813,0,1,"mesoderm morphogenesis","BP",1,"muscle tissue development","Biomin"
"503",601,"GO:0048678",1.00000000000053,0.739743814605813,0,1,"response to axon injury","BP",1,"cellular response to oxidative stress","Biomin"
"504",602,"GO:0051259",1.00000000000053,0.739743814605813,0,1,"protein complex oligomerization","BP",1,"protein tetramerization","Biomin"
"505",603,"GO:0051262",1.00000000000053,0.739743814605813,0,1,"protein tetramerization","BP",1,"protein tetramerization","Biomin"
"506",604,"GO:0055093",1.00000000000053,0.739743814605813,0,1,"response to hyperoxia","BP",1,"response to cold","Biomin"
"507",605,"GO:0065003",1.00000000000053,0.739743814605813,0,1,"protein-containing complex assembly","BP",1,"protein tetramerization","Biomin"
"508",608,"GO:0071241",1.00000000000053,0.739743814605813,0,1,"cellular response to inorganic substance","BP",1,"response to arsenic-containing substance","Biomin"
"509",609,"GO:0071248",1.00000000000053,0.739743814605813,0,1,"cellular response to metal ion","BP",1,"response to arsenic-containing substance","Biomin"
"510",611,"GO:0071453",1.00000000000053,0.739743814605813,0,1,"cellular response to oxygen levels","BP",1,"response to cold","Biomin"
"511",613,"GO:0072524",1.00000000000053,0.739743814605813,0,1,"pyridine-containing compound metabolic process","BP",1,"heterocycle metabolic process","Biomin"
"512",614,"GO:0072593",1.00000000000053,0.739743814605813,0,1,"reactive oxygen species metabolic process","BP",1,"hydrogen peroxide catabolic process","Biomin"
"513",615,"GO:0097237",1.00000000000053,0.739743814605813,0,1,"cellular response to toxic substance","BP",1,"response to arsenic-containing substance","Biomin"
"514",616,"GO:0098754",1.00000000000053,0.739743814605813,0,1,"detoxification","BP",1,"response to arsenic-containing substance","Biomin"
"515",617,"GO:0098869",1.00000000000053,0.739743814605813,0,1,"cellular oxidant detoxification","BP",1,"response to arsenic-containing substance","Biomin"
"516",618,"GO:1901605",1.00000000000053,0.739743814605813,0,1,"alpha-amino acid metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"517",619,"GO:1990748",1.00000000000053,0.739743814605813,0,1,"cellular detoxification","BP",1,"response to arsenic-containing substance","Biomin"
"518",621,"GO:0007264",1.00000000000307,0.735790998987995,0,1,"small GTPase mediated signal transduction","BP",1,"Rho protein signal transduction","Biomin"
"519",622,"GO:0007265",1.00000000000307,0.735790998987995,0,1,"Ras protein signal transduction","BP",1,"Rho protein signal transduction","Biomin"
"520",623,"GO:0007266",1.00000000000307,0.735790998987995,0,1,"Rho protein signal transduction","BP",1,"Rho protein signal transduction","Biomin"
"521",625,"GO:0010720",1.00000000000307,0.735790998987995,0,1,"positive regulation of cell development","BP",1,"regulation of cell morphogenesis involved in differentiation","Biomin"
"522",626,"GO:0016358",1.00000000000307,0.735790998987995,0,1,"dendrite development","BP",1,"mechanoreceptor differentiation","Biomin"
"523",637,"GO:0030031",1.00000000000307,0.735790998987995,0,1,"cell projection assembly","BP",1,"pseudopodium organization","Biomin"
"524",638,"GO:0030032",1.00000000000307,0.735790998987995,0,1,"lamellipodium assembly","BP",1,"pseudopodium organization","Biomin"
"525",639,"GO:0030334",1.00000000000307,0.735790998987995,0,1,"regulation of cell migration","BP",1,"flagellated sperm motility","Biomin"
"526",640,"GO:0030335",1.00000000000307,0.735790998987995,0,1,"positive regulation of cell migration","BP",1,"flagellated sperm motility","Biomin"
"527",641,"GO:0030336",1.00000000000307,0.735790998987995,0,1,"negative regulation of cell migration","BP",1,"locomotion","Biomin"
"528",642,"GO:0031268",1.00000000000307,0.735790998987995,0,1,"pseudopodium organization","BP",1,"pseudopodium organization","Biomin"
"529",643,"GO:0031269",1.00000000000307,0.735790998987995,0,1,"pseudopodium assembly","BP",1,"pseudopodium organization","Biomin"
"530",644,"GO:0031589",1.00000000000307,0.735790998987995,0,1,"cell-substrate adhesion","BP",1,"substrate adhesion-dependent cell spreading","Biomin"
"531",645,"GO:0034446",1.00000000000307,0.735790998987995,0,1,"substrate adhesion-dependent cell spreading","BP",1,"substrate adhesion-dependent cell spreading","Biomin"
"532",646,"GO:0040013",1.00000000000307,0.735790998987995,0,1,"negative regulation of locomotion","BP",1,"locomotion","Biomin"
"533",647,"GO:0042063",1.00000000000307,0.735790998987995,0,1,"gliogenesis","BP",1,"mechanoreceptor differentiation","Biomin"
"534",648,"GO:0043087",1.00000000000307,0.735790998987995,0,1,"regulation of GTPase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"535",649,"GO:0043547",1.00000000000307,0.735790998987995,0,1,"positive regulation of GTPase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"536",650,"GO:0045597",1.00000000000307,0.735790998987995,0,1,"positive regulation of cell differentiation","BP",1,"regulation of cell morphogenesis involved in differentiation","Biomin"
"537",651,"GO:0046847",1.00000000000307,0.735790998987995,0,1,"filopodium assembly","BP",1,"pseudopodium organization","Biomin"
"538",652,"GO:0050769",1.00000000000307,0.735790998987995,0,1,"positive regulation of neurogenesis","BP",1,"negative regulation of multicellular organismal process","Biomin"
"539",653,"GO:0051014",1.00000000000307,0.735790998987995,0,1,"actin filament severing","BP",1,"actin filament severing","Biomin"
"540",654,"GO:0051056",1.00000000000307,0.735790998987995,0,1,"regulation of small GTPase mediated signal transduction","BP",1,"Rho protein signal transduction","Biomin"
"541",655,"GO:0051094",1.00000000000307,0.735790998987995,0,1,"positive regulation of developmental process","BP",1,"regulation of cell morphogenesis involved in differentiation","Biomin"
"542",656,"GO:0051336",1.00000000000307,0.735790998987995,0,1,"regulation of hydrolase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"543",657,"GO:0051345",1.00000000000307,0.735790998987995,0,1,"positive regulation of hydrolase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"544",658,"GO:0051489",1.00000000000307,0.735790998987995,0,1,"regulation of filopodium assembly","BP",1,"pseudopodium organization","Biomin"
"545",659,"GO:0051490",1.00000000000307,0.735790998987995,0,1,"negative regulation of filopodium assembly","BP",1,"positive regulation of cellular component organization","Biomin"
"546",660,"GO:0051962",1.00000000000307,0.735790998987995,0,1,"positive regulation of nervous system development","BP",1,"negative regulation of multicellular organismal process","Biomin"
"547",661,"GO:0060491",1.00000000000307,0.735790998987995,0,1,"regulation of cell projection assembly","BP",1,"pseudopodium organization","Biomin"
"548",662,"GO:0060996",1.00000000000307,0.735790998987995,0,1,"dendritic spine development","BP",1,"mechanoreceptor differentiation","Biomin"
"549",663,"GO:0060998",1.00000000000307,0.735790998987995,0,1,"regulation of dendritic spine development","BP",1,"mechanoreceptor differentiation","Biomin"
"550",665,"GO:0097581",1.00000000000307,0.735790998987995,0,1,"lamellipodium organization","BP",1,"pseudopodium organization","Biomin"
"551",666,"GO:0120031",1.00000000000307,0.735790998987995,0,1,"plasma membrane bounded cell projection assembly","BP",1,"pseudopodium organization","Biomin"
"552",667,"GO:0120032",1.00000000000307,0.735790998987995,0,1,"regulation of plasma membrane bounded cell projection assembly","BP",1,"pseudopodium organization","Biomin"
"553",668,"GO:0120033",1.00000000000307,0.735790998987995,0,1,"negative regulation of plasma membrane bounded cell projection assembly","BP",1,"positive regulation of cellular component organization","Biomin"
"554",669,"GO:2000145",1.00000000000307,0.735790998987995,0,1,"regulation of cell motility","BP",1,"flagellated sperm motility","Biomin"
"555",670,"GO:2000146",1.00000000000307,0.735790998987995,0,1,"negative regulation of cell motility","BP",1,"locomotion","Biomin"
"556",671,"GO:2000147",1.00000000000307,0.735790998987995,0,1,"positive regulation of cell motility","BP",1,"flagellated sperm motility","Biomin"
"557",672,"GO:2001222",1.00000000000307,0.735790998987995,0,1,"regulation of neuron migration","BP",1,"flagellated sperm motility","Biomin"
"558",673,"GO:2001223",1.00000000000307,0.735790998987995,0,1,"negative regulation of neuron migration","BP",1,"flagellated sperm motility","Biomin"
"559",674,"GO:2001224",1.00000000000307,0.735790998987995,0,1,"positive regulation of neuron migration","BP",1,"flagellated sperm motility","Biomin"
"560",675,"GO:0000041",1.00000000000712,0.722279236788001,0,1,"transition metal ion transport","BP",1,"calcium ion import","Biomin"
"561",677,"GO:0006825",1.00000000000712,0.722279236788001,0,1,"copper ion transport","BP",1,"calcium ion import","Biomin"
"562",678,"GO:0006826",1.00000000000712,0.722279236788001,0,1,"iron ion transport","BP",1,"calcium ion import","Biomin"
"563",679,"GO:0006879",1.00000000000712,0.722279236788001,0,1,"intracellular iron ion homeostasis","BP",1,"cell redox homeostasis","Biomin"
"564",683,"GO:0035434",1.00000000000712,0.722279236788001,0,1,"copper ion transmembrane transport","BP",1,"calcium ion import","Biomin"
"565",684,"GO:0055072",1.00000000000712,0.722279236788001,0,1,"iron ion homeostasis","BP",1,"cell redox homeostasis","Biomin"
"566",690,"GO:0001763",1.00000000000986,0.712210786795022,0,1,"morphogenesis of a branching structure","BP",1,"formation of anatomical boundary","Biomin"
"567",692,"GO:0003002",1.00000000000986,0.712210786795022,0,1,"regionalization","BP",1,"multicellular organismal process","Biomin"
"568",706,"GO:0007157",1.00000000000986,0.712210786795022,0,1,"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP",1,"substrate adhesion-dependent cell spreading","Biomin"
"569",713,"GO:0018149",1.00000000000986,0.712210786795022,0,1,"peptide cross-linking","BP",1,"peptide cross-linking","Biomin"
"570",714,"GO:0021700",1.00000000000986,0.712210786795022,0,1,"developmental maturation","BP",1,"anatomical structure maturation","Biomin"
"571",717,"GO:0035088",1.00000000000986,0.712210786795022,0,1,"establishment or maintenance of apical/basal cell polarity","BP",1,"establishment of epithelial cell polarity","Biomin"
"572",726,"GO:0035329",1.00000000000986,0.712210786795022,0,1,"hippo signaling","BP",1,"Rho protein signal transduction","Biomin"
"573",727,"GO:0035330",1.00000000000986,0.712210786795022,0,1,"regulation of hippo signaling","BP",1,"Rho protein signal transduction","Biomin"
"574",728,"GO:0035331",1.00000000000986,0.712210786795022,0,1,"negative regulation of hippo signaling","BP",1,"Rho protein signal transduction","Biomin"
"575",729,"GO:0035332",1.00000000000986,0.712210786795022,0,1,"positive regulation of hippo signaling","BP",1,"Rho protein signal transduction","Biomin"
"576",732,"GO:0045197",1.00000000000986,0.712210786795022,0,1,"establishment or maintenance of epithelial cell apical/basal polarity","BP",1,"establishment of epithelial cell polarity","Biomin"
"577",738,"GO:0048859",1.00000000000986,0.712210786795022,0,1,"formation of anatomical boundary","BP",1,"formation of anatomical boundary","Biomin"
"578",740,"GO:0060485",1.00000000000986,0.712210786795022,0,1,"mesenchyme development","BP",1,"muscle tissue development","Biomin"
"579",744,"GO:0061138",1.00000000000986,0.712210786795022,0,1,"morphogenesis of a branching epithelium","BP",1,"formation of anatomical boundary","Biomin"
"580",746,"GO:0061245",1.00000000000986,0.712210786795022,0,1,"establishment or maintenance of bipolar cell polarity","BP",1,"establishment of epithelial cell polarity","Biomin"
"581",751,"GO:0071695",1.00000000000986,0.712210786795022,0,1,"anatomical structure maturation","BP",1,"anatomical structure maturation","Biomin"
"582",764,"GO:0072657",1.00000000000986,0.712210786795022,0,1,"protein localization to membrane","BP",1,"protein localization to adherens junction","Biomin"
"583",765,"GO:0072659",1.00000000000986,0.712210786795022,0,1,"protein localization to plasma membrane","BP",1,"protein localization to adherens junction","Biomin"
"584",766,"GO:0090162",1.00000000000986,0.712210786795022,0,1,"establishment of epithelial cell polarity","BP",1,"establishment of epithelial cell polarity","Biomin"
"585",767,"GO:0090175",1.00000000000986,0.712210786795022,0,1,"regulation of establishment of planar polarity","BP",1,"formation of anatomical boundary","Biomin"
"586",769,"GO:0090251",1.00000000000986,0.712210786795022,0,1,"protein localization involved in establishment of planar polarity","BP",1,"muscle tissue development","Biomin"
"587",770,"GO:1905330",1.00000000000986,0.712210786795022,0,1,"regulation of morphogenesis of an epithelium","BP",1,"muscle tissue development","Biomin"
"588",771,"GO:1990778",1.00000000000986,0.712210786795022,0,1,"protein localization to cell periphery","BP",1,"protein localization to adherens junction","Biomin"
"589",772,"GO:2000027",1.00000000000986,0.712210786795022,0,1,"regulation of animal organ morphogenesis","BP",1,"gland development","Biomin"
"590",773,"GO:0001666",1.00000000001043,0.719951966009838,0,1,"response to hypoxia","BP",1,"response to cold","Biomin"
"591",782,"GO:0006915",1.00000000001043,0.719951966009838,0,1,"apoptotic process","BP",1,"programmed cell death involved in cell development","Biomin"
"592",785,"GO:0010467",1.00000000001043,0.719951966009838,0,1,"gene expression","BP",1,"organic cyclic compound metabolic process","Biomin"
"593",792,"GO:0016485",1.00000000001043,0.719951966009838,0,1,"protein processing","BP",1,"organonitrogen compound metabolic process","Biomin"
"594",793,"GO:0016486",1.00000000001043,0.719951966009838,0,1,"peptide hormone processing","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"595",801,"GO:0036293",1.00000000001043,0.719951966009838,0,1,"response to decreased oxygen levels","BP",1,"response to cold","Biomin"
"596",804,"GO:0043171",1.00000000001043,0.719951966009838,0,1,"peptide catabolic process","BP",1,"peptide catabolic process","Biomin"
"597",805,"GO:0043408",1.00000000001043,0.719951966009838,0,1,"regulation of MAPK cascade","BP",1,"Rho protein signal transduction","Biomin"
"598",808,"GO:0046686",1.00000000001043,0.719951966009838,0,1,"response to cadmium ion","BP",1,"response to arsenic-containing substance","Biomin"
"599",810,"GO:0051604",1.00000000001043,0.719951966009838,0,1,"protein maturation","BP",1,"organonitrogen compound metabolic process","Biomin"
"600",813,"GO:0070372",1.00000000001043,0.719951966009838,0,1,"regulation of ERK1 and ERK2 cascade","BP",1,"Rho protein signal transduction","Biomin"
"601",819,"GO:0007419",1.00000000001093,0.629941644422101,0,1,"ventral cord development","BP",1,"mechanoreceptor differentiation","Biomin"
"602",824,"GO:0016331",1.00000000001093,0.629941644422101,0,1,"morphogenesis of embryonic epithelium","BP",1,"muscle tissue development","Biomin"
"603",825,"GO:0022411",1.00000000001093,0.629941644422101,0,1,"cellular component disassembly","BP",1,"cellular component disassembly","Biomin"
"604",826,"GO:0030198",1.00000000001093,0.629941644422101,0,1,"extracellular matrix organization","BP",1,"basement membrane disassembly","Biomin"
"605",827,"GO:0031099",1.00000000001093,0.629941644422101,0,1,"regeneration","BP",1,"regeneration","Biomin"
"606",828,"GO:0034769",1.00000000001093,0.629941644422101,0,1,"basement membrane disassembly","BP",1,"basement membrane disassembly","Biomin"
"607",831,"GO:0035148",1.00000000001093,0.629941644422101,0,1,"tube formation","BP",1,"tube development","Biomin"
"608",833,"GO:0043062",1.00000000001093,0.629941644422101,0,1,"extracellular structure organization","BP",1,"basement membrane disassembly","Biomin"
"609",836,"GO:0071711",1.00000000001093,0.629941644422101,0,1,"basement membrane organization","BP",1,"basement membrane disassembly","Biomin"
"610",837,"GO:0072175",1.00000000001093,0.629941644422101,0,1,"epithelial tube formation","BP",1,"tube development","Biomin"
"611",839,"GO:0007043",1.00000000001125,0.716772709023698,0,1,"cell-cell junction assembly","BP",1,"bicellular tight junction assembly","Biomin"
"612",840,"GO:0008582",1.00000000001125,0.716772709023698,0,1,"regulation of synaptic assembly at neuromuscular junction","BP",1,"bicellular tight junction assembly","Biomin"
"613",841,"GO:0031334",1.00000000001125,0.716772709023698,0,1,"positive regulation of protein-containing complex assembly","BP",1,"organelle assembly","Biomin"
"614",842,"GO:0034329",1.00000000001125,0.716772709023698,0,1,"cell junction assembly","BP",1,"bicellular tight junction assembly","Biomin"
"615",843,"GO:0043254",1.00000000001125,0.716772709023698,0,1,"regulation of protein-containing complex assembly","BP",1,"organelle assembly","Biomin"
"616",844,"GO:0043297",1.00000000001125,0.716772709023698,0,1,"apical junction assembly","BP",1,"bicellular tight junction assembly","Biomin"
"617",845,"GO:0044089",1.00000000001125,0.716772709023698,0,1,"positive regulation of cellular component biogenesis","BP",1,"organelle assembly","Biomin"
"618",846,"GO:0051963",1.00000000001125,0.716772709023698,0,1,"regulation of synapse assembly","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"619",847,"GO:0070830",1.00000000001125,0.716772709023698,0,1,"bicellular tight junction assembly","BP",1,"bicellular tight junction assembly","Biomin"
"620",848,"GO:0071896",1.00000000001125,0.716772709023698,0,1,"protein localization to adherens junction","BP",1,"protein localization to adherens junction","Biomin"
"621",849,"GO:1902414",1.00000000001125,0.716772709023698,0,1,"protein localization to cell junction","BP",1,"protein localization to adherens junction","Biomin"
"622",850,"GO:1904396",1.00000000001125,0.716772709023698,0,1,"regulation of neuromuscular junction development","BP",1,"bicellular tight junction assembly","Biomin"
"623",851,"GO:0006766",1.00000000001422,0.680970104397489,0,1,"vitamin metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"624",852,"GO:0006767",1.00000000001422,0.680970104397489,0,1,"water-soluble vitamin metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"625",853,"GO:0009235",1.00000000001422,0.680970104397489,0,1,"cobalamin metabolic process","BP",1,"tetrapyrrole metabolic process","Biomin"
"626",854,"GO:0033013",1.00000000001422,0.680970104397489,0,1,"tetrapyrrole metabolic process","BP",1,"tetrapyrrole metabolic process","Biomin"
"627",855,"GO:0000820",1.00000000001521,0.723321946859168,0,1,"regulation of glutamine family amino acid metabolic process","BP",1,"negative regulation of cellular amino acid metabolic process","Biomin"
"628",857,"GO:0001101",1.00000000001521,0.723321946859168,0,1,"response to acid chemical","BP",1,"response to arsenic-containing substance","Biomin"
"629",858,"GO:0001505",1.00000000001521,0.723321946859168,0,1,"regulation of neurotransmitter levels","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"630",859,"GO:0001934",1.00000000001521,0.723321946859168,0,1,"positive regulation of protein phosphorylation","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"631",861,"GO:0002028",1.00000000001521,0.723321946859168,0,1,"regulation of sodium ion transport","BP",1,"calcium ion import","Biomin"
"632",863,"GO:0002119",1.00000000001521,0.723321946859168,0,1,"nematode larval development","BP",1,"post-embryonic animal organ morphogenesis","Biomin"
"633",864,"GO:0006163",1.00000000001521,0.723321946859168,0,1,"purine nucleotide metabolic process","BP",1,"heterocycle metabolic process","Biomin"
"634",865,"GO:0006521",1.00000000001521,0.723321946859168,0,1,"regulation of cellular amino acid metabolic process","BP",1,"negative regulation of cellular amino acid metabolic process","Biomin"
"635",866,"GO:0006816",1.00000000001521,0.723321946859168,0,1,"calcium ion transport","BP",1,"calcium ion import","Biomin"
"636",867,"GO:0006897",1.00000000001521,0.723321946859168,0,1,"endocytosis","BP",1,"secretion","Biomin"
