"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin"
"Pocillopora_acuta_HIv2___RNAseq.g18564.t2",0.100097756847995,409.505995665049,-198.752997832525,5.66201760684853,3.78989090638405,0.136787082528068,0.307424537094481,-0.279706932944844,0.119525787476286,0.148513875908215,0.163966052671164,0.204290221112062,0.0117111006750387,1.70605349417744,1.87461162243405,1,1,1,0.913822894592007,0.191498211111819,0.170947837924204
"Pocillopora_acuta_HIv2___RNAseq.g4066.t1",1.50412423192694,435.371025485604,-211.685512742802,4.33563910898444,3.68460901962291,-0.100143555219131,0.0612117545720168,-0.170545463783222,0.372851608655323,0.5275175962662,0.51606818656658,0.730410904077237,0.268599797638639,0.00429135991945871,0.0545187448473219,1,1,1,0.604272590010662,0.947769161050898,0.815378997266338
"Pocillopora_acuta_HIv2___TS.g27485.t1",0.0454612542378975,444.199146052886,-216.099573026443,6.8962601289267,4.91931713557036,0.00661815785041454,-0.218079478941882,-0.0467779964884525,0.069259194568317,0.0979249958613755,0.0966553881928982,0.136788861902289,0.0644293473850802,12.4612142738786,0.116945027814003,1,1,1,0.79962738494524,0.000415489754155534,0.732371767071783
"Pocillopora_acuta_HIv2___RNAseq.g3486.t1",0.407810699494324,400.717090765044,-194.358545382522,4.4928638799528,3.35835745947395,-0.0246962726064492,-0.411396599778547,0.512978796334876,0.220102738218108,0.285112280785289,0.322023299521471,0.402677196722782,1.34681496459048,0.332497754639897,1.62287382341775,1,1,1,0.245835701674721,0.564192007984106,0.202691539096706
"Pocillopora_acuta_HIv2___RNAseq.g26395.t1",0.0336640980554483,640.696505428737,-314.348252714369,10.0861978951886,7.04805258090842,0.104285232860238,-0.147780760197971,-0.0769769203703449,0.0653432720334286,0.0793582754450991,0.090556966268417,0.110061343092158,1.3650171042098,6.69597547643222,0.489160576206286,1,1,1,0.242669862575174,0.00966307840321508,0.484301991274789
"Pocillopora_acuta_HIv2___RNAseq.g2289.t2",0.0703059235889091,362.303334859609,-175.151667429804,5.11879139106445,3.32501846658587,0.148037995254518,0.395006345567248,-0.162457199385346,0.102490065436511,0.137447270033209,0.137287379037398,0.186615648987438,0.414872331719627,9.78842150063606,0.757847470334014,1,1,1,0.519506804333619,0.00175614151474541,0.384002991866308
"Pocillopora_acuta_HIv2___RNAseq.g29924.t1",0.114989920642553,406.648710203057,-197.324355101528,5.40154701959584,3.73507010044246,-0.035161370470214,0.206435942784888,-0.116999394794858,0.117948325082841,0.160348725315697,0.161992647493085,0.220002268705743,0.779203189239693,1.53682259260391,0.282821819411848,1,1,1,0.377384943651806,0.215091376195866,0.594857632978882
"Pocillopora_acuta_HIv2___TS.g7609.t1b",1.66409044369258,418.097617876232,-203.048808938116,4.07531516542913,2.9657415674325,0.43659149240734,0.760453687074323,-0.562624596670597,0.394920032112743,0.557018298341179,0.544647191283317,0.76935035188037,0.135948452358789,1.54721635481924,0.534797188823057,1,1,1,0.7123424908418,0.213546853200502,0.464596974802606
"Pocillopora_acuta_HIv2___TS.g28187.t2",0.166036176409418,390.136447916188,-189.068223958094,4.75794647770438,3.45903930087452,0.12865258819663,-0.130679492825755,-0.151230705375291,0.135425912704385,0.188655776099036,0.191780406146975,0.263833592573205,0.151585923070967,2.30610291561832,0.328563845772447,1,1,1,0.697024377191639,0.128866780727368,0.566505973902
"Pocillopora_acuta_HIv2___RNAseq.g19195.t1",0.0452115748727745,427.983218829403,-207.991609414702,6.70586268776518,4.69301454930792,0.0415877296421318,-0.0494252485925445,-0.103616709082881,0.0703048497172115,0.0992553861975515,0.0975310539181521,0.137992842376643,0.0303844190271471,2.15074550796695,0.563827778635733,1,1,1,0.861620842252836,0.142500681313547,0.452722070650895
"Pocillopora_acuta_HIv2___RNAseq.g24189.t1",0.0442033493769571,320.508665184507,-154.254332592253,4.77317102126239,3.30254830059232,0.00333890128017084,-0.0285531764577406,0.051889856625999,0.0858077295334437,0.121304512240177,0.119168614074398,0.167993069666529,0.13117705211706,0.000845372111492614,0.095407432719435,1,1,1,0.717214739209427,0.976804548359568,0.75741209893836
"Pocillopora_acuta_HIv2___RNAseq.g3909.t1",0.087337565012854,551.321539448681,-269.66076972434,8.04987700393717,5.50087063096996,-0.0427865671182631,0.326319934612646,-0.165111902761826,0.106142820229868,0.129377729916843,0.145691383158659,0.179114795413266,2.07662731433571,4.49258380229686,0.849755221463594,1,1,1,0.149570340869476,0.0340421889330674,0.356621593643606
"Pocillopora_acuta_HIv2___TS.g15518.t2",1.74603506477116,444.057966441383,-216.028983220692,4.44044575146226,3.89760132935715,0.0128295001404171,-0.497098633185115,0.334945637894672,0.400719404406843,0.566682902244868,0.55574980924826,0.785414718534485,0.227601511014226,0.703565979774671,0.181865608981092,1,1,1,0.633308003119376,0.401588061352743,0.669774843725501
"Pocillopora_acuta_HIv2___RNAseq.g25370.t1",0.190377281067873,485.320906656063,-236.660453328031,6.57086125304912,4.57843874511275,0.0787410991787754,-0.0924260554288807,0.116550106258673,0.153653199837743,0.191959095188272,0.211115294119226,0.266211783344504,1.10736875924577,0.0435593323425253,0.191677350702535,1,1,1,0.292654637874055,0.834675627728033,0.661524224466303
"Pocillopora_acuta_HIv2___RNAseq.g12624.t1",0.0714427997875498,451.271911858028,-219.635955929014,6.73790707522923,4.55030219928817,-0.0368000008704639,0.373886796307134,-0.145002008862333,0.0910998324107133,0.122354922592565,0.124972637238226,0.168115971008132,1.83325269212888,10.5365707306834,0.743926606158777,1,1,1,0.175743836366227,0.00117035373616863,0.388405942195426
"Pocillopora_acuta_HIv2___RNAseq.g6987.t1",0.168390451636093,384.431322709569,-186.215661354785,4.81000528886429,3.52368314684543,-0.0952096486609444,-0.156028185951683,0.161541892252345,0.134123721843513,0.190384204843986,0.186799984190678,0.264332957800875,0.00746291381173805,0.325062715031374,0.373480301153627,1,1,1,0.931157860426971,0.568580906036653,0.541113290700381
"Pocillopora_acuta_HIv2___RNAseq.g27592.t1",0.209318944849496,334.177429823388,-161.088714911694,4.05626296947603,2.9539628606777,0.0100207145617415,-0.256383959442273,0.205656435932587,0.154169661776658,0.21792042010097,0.216392016399929,0.304162122624593,0.578068310834829,1.00293513751994,0.45716644816461,1,1,1,0.447070479025529,0.316601331276427,0.498951223306963
"Pocillopora_acuta_HIv2___RNAseq.g8996.t1",0.096410685660935,321.227429580428,-154.613714790214,4.06848736225101,2.93839742559432,-0.165292592517467,-0.117904714970194,0.158253938612737,0.12914124934628,0.167562996021565,0.180036121813101,0.232421873801388,0.511374659484396,0.0832442529522596,0.463612416416288,1,1,1,0.474544381278574,0.77294810982703,0.495940527172962
"Pocillopora_acuta_HIv2___RNAseq.g21825.t1",0.533797518518161,384.082736334875,-186.041368167437,4.19041148373382,3.18982144095209,0.132595062857233,-0.0940553121272915,-0.323625498228267,0.228627571699274,0.322608233523488,0.317054812358478,0.448749118404041,0.0238928370783104,1.29774097408439,0.520089693232758,1,1,1,0.87715789388913,0.254626273304517,0.470803423922032
"Pocillopora_acuta_HIv2___RNAseq.g10508.t1",0.0425554463890325,378.937453757071,-183.468726878535,5.83433526076248,4.15163177845742,0.0845369155557883,-0.210477130970731,-0.124093074563715,0.0731101408128603,0.102731615273594,0.102831725680676,0.144799467339869,0.0926991298926999,14.0391374707633,0.734448183875739,1,1,1,0.760773411476551,0.000179045044573505,0.391445147771483
"Pocillopora_acuta_HIv2___RNAseq.g1395.t1",7.29290133505172,239.889333814679,-113.94466690734,1.45192600089135,1.33977434548645,0.843463989875028,0.0671393028369841,-1.06852263908954,0.828718225331078,1.16617777467438,1.14668671857248,1.61905375965491,0.127726405672287,0.335394227745161,0.435556919226369,1,1,1,0.720801125336955,0.562499903078495,0.50927477411778
"Pocillopora_acuta_HIv2___TS.g30418.t1",0.157147497684378,326.719020829096,-157.359510414548,3.90343205124617,2.80679799171702,-0.0919527474819754,0.106458060012742,-0.158715477222329,0.140630212442056,0.20020621514049,0.193383985285329,0.276789795141637,1.6022192117999,0.0438835036862718,0.32880499773654,1,1,1,0.205588999410016,0.834070503766131,0.566363597372469
"Pocillopora_acuta_HIv2___TS.g17269.t1",1.04976627861432,343.239724719512,-165.619862359756,3.19471257142813,2.71559740673759,-0.106196286702986,-0.208372233993895,0.0285558977146407,0.318509710167508,0.451188428195715,0.442402776327409,0.626628304822045,0.0852013297624617,0.383945318916355,0.0020766897492141,1,1,1,0.77036868941795,0.535499295046697,0.963652413725101
"Pocillopora_acuta_HIv2___RNAseq.g3946.t1",0.199750157478513,639.87872748388,-313.93936374194,8.77816014064546,6.24042674674109,0.0669179042745411,-0.218784853605469,-0.0407235646943682,0.164616804235553,0.195760923359915,0.228546314654774,0.269569981065018,0.114063768864729,1.68713417701984,0.0228217275692533,1,1,1,0.735564192551383,0.193979178905416,0.879921586973118
"Pocillopora_acuta_HIv2___RNAseq.g30934.t1",1.2585502643908,394.802304726662,-191.401152363331,3.78565151433152,2.69620027837854,0.400961178869708,0.82798115768748,-1.07551410830764,0.375995194342416,0.555083321168885,0.503801690424312,0.712057614893721,0.357880561253803,0.806273724994116,2.28140270934194,1,1,1,0.549685680114179,0.369224223377221,0.130933407183077
"Pocillopora_acuta_HIv2___RNAseq.g6985.t1",2.01987299002141,308.047619123438,-148.023809561719,2.49785032330332,2.44036879535791,0.0549006414698579,-0.547947331252365,0.027915658574432,0.437660873155685,0.618604414284417,0.610271191718096,0.862230773034455,0.0258393293535638,1.53405298036932,0.00104821101338109,1,1,1,0.872293328295986,0.215505182371512,0.974172132249535
"Pocillopora_acuta_HIv2___RNAseq.g7190.t1",1.5744805718371,299.54493654385,-143.772468271925,2.51025649644815,1.92623739759778,-0.203065009006795,0.531390765611544,-0.201508271443609,0.395448627702774,0.56190858518271,0.542883828329601,0.772001438866706,0.646525247945194,1.25119536095797,0.0681317486675193,1,1,1,0.421357740373201,0.263324292585257,0.794076628604628
"Pocillopora_acuta_HIv2___RNAseq.g26467.t1",0.0137952035351883,454.492542227595,-221.246271113798,7.39483307362218,5.13924215041572,0.00735331480272139,0.0163036652731501,-0.0844585143424051,0.0510089478382202,0.0597938071078302,0.0705931450870065,0.0829635248353064,0.776204142235406,0.202027635645198,1.03636439619766,1,1,1,0.378304567885607,0.653089150894454,0.308668527215229
"Pocillopora_acuta_HIv2___RNAseq.g15614.t1",2.88967886789094,315.592498994582,-151.796249497291,2.42681384154968,3.47808827443607,-0.824526258617933,-1.27394325425528,0.154107329135544,0.51527264834302,0.731169235442227,0.717991585777028,1.02147313167823,2.13231617188593,5.50105171230841,0.0227610709224417,1,1,1,0.144222684903696,0.0190050401271521,0.880080059498105
"Pocillopora_acuta_HIv2___RNAseq.g2074.t3",0.0990612244544714,468.147506561488,-228.073753280744,6.63288449379921,4.44384939900279,0.046467962017495,0.332586656637281,-0.071430994461062,0.116606153874006,0.143232848389087,0.160787233797932,0.196614165168149,0.00757976095237252,5.42579887399514,0.131990837834738,1,1,1,0.930622371278478,0.0198413559031811,0.716376735087131
"Pocillopora_acuta_HIv2___RNAseq.g4316.t1",0.0921879364918108,396.338547189376,-192.169273594688,5.5875257716133,4.01018390750014,-0.0161055453759411,-0.150839004809662,-0.128826283830762,0.108600495033288,0.142260849862233,0.15156952833689,0.199904100535022,0.647562605948652,3.31157418585697,0.415303463454981,1,1,1,0.420985461752294,0.0687935637361046,0.519289876714222
"Pocillopora_acuta_HIv2___RNAseq.g11746.t1",0.0882411972228389,533.439825834622,-260.719912917311,7.69443115197764,5.44240052695534,0.0553209929605725,-0.221863100185484,0.0525586855648365,0.102538679137968,0.130487680372083,0.143041893365088,0.18110378181225,0.835403616235568,3.14536755289405,0.0842236293848186,1,1,1,0.360714656434701,0.0761428439362065,0.771653233417665
"Pocillopora_acuta_HIv2___RNAseq.g23765.t1",0.211817818220978,303.800509139618,-145.900254569809,3.36089286675553,2.47060025413676,0.0668772826606579,-0.0793558372082901,-0.233498148064797,0.164137235145764,0.231051646199358,0.228514314936177,0.324535077044097,0.100650637091897,1.44605358676004,0.517658790074749,1,1,1,0.751050236821,0.229162245002128,0.471842087697758
"Pocillopora_acuta_HIv2___RNAseq.24075_t",1.8250982823532,310.069074296306,-149.034537148153,2.58372866908357,1.72317236181682,0.243622081072238,0.811681190268432,-0.271250460413799,0.42678530872988,0.600653213695184,0.583817799624955,0.823629863121847,0.0584491975281411,2.68980497446836,0.108461797688489,1,1,1,0.808964051652051,0.10099217434311,0.741902198997399
"Pocillopora_acuta_HIv2___TS.g9790.t1c",0.0164367984213193,415.833662224255,-201.916831112128,6.39850301039489,4.38869836495426,0.103640806635119,0.0310116839793625,-0.0555438588931213,0.05736747400274,0.0717069334281481,0.0791441682895908,0.0992488141841756,2.26638704125146,0.00210252915003515,0.313199777439424,1,1,1,0.132207796273385,0.963427141178772,0.57572327959004
"Pocillopora_acuta_HIv2___TS.g9790.t1b",0.076146899885087,296.321631702871,-142.160815851436,3.97062947352697,2.69585492800855,0.0823995317703849,0.0870965843079451,-0.140771540786031,0.11426896764282,0.160092313987909,0.156708580317929,0.2212233305096,0.00616914726873012,0.0221405613324989,0.404918738892877,1,1,1,0.937395395508046,0.881713780490103,0.524559885762929
"Pocillopora_acuta_HIv2___TS.g9119.t1",0.14614650649158,514.156394884041,-251.078197442021,7.09301272366775,5.00342147124114,-0.102227645035833,-0.0393195915869177,0.0530896876800267,0.148380289205781,0.168104699596951,0.205868943509045,0.232767726723574,0.409784016938685,0.00552616592872148,0.0520205345482489,1,1,1,0.522079150175494,0.940741292874051,0.819583965982253
"Pocillopora_acuta_HIv2___RNAseq.g13582.t1",0.0999820718009992,328.990856402604,-158.495428201302,4.43148543637179,2.94264709889301,0.0909603546810056,0.410561613928871,-0.450612174642839,0.119935330902192,0.165439149804794,0.160128550668716,0.226172424084778,1.77584284608888,2.68966430748851,3.96941527960823,1,1,1,0.182660630680704,0.101001090527778,0.0463338591524315
"Pocillopora_acuta_HIv2___RNAseq.g25216.t1b",0.237402329418567,370.089402392039,-179.044701196019,4.56326706523423,3.1557367707875,-0.121213439181535,0.197479533939898,0.0260130869918362,0.175897302915545,0.227366811717284,0.241595950402894,0.312449755263186,0.473847646047236,1.28288382131441,0.00693143905334321,1,1,1,0.491222376548702,0.257363525346779,0.933648570569081
"Pocillopora_acuta_HIv2___RNAseq.7910_t",0.21563686235263,366.807039867533,-177.403519933766,4.44220700558759,3.1079442641615,0.24990267662704,0.227232016402859,-0.648897663263881,0.153838629183067,0.215486151346718,0.211195087890294,0.299605384943128,0.328206649678499,0.403920822757228,4.6908677683691,1,1,1,0.566716990694394,0.525071295963081,0.0303233297278472
"Pocillopora_acuta_HIv2___RNAseq.g12644.t1",0.279771045702061,295.377734696887,-141.688867348444,3.1514659443112,2.38959646998369,-0.438828011739538,0.0671393028376236,0.198801673387317,0.18375797488035,0.268560420641421,0.253424614539921,0.367391516715432,3.29379086966831,0.776983503888105,0.292807248419226,1,1,1,0.0695422910791792,0.3780652820726,0.588427170252146
"Pocillopora_acuta_HIv2___RNAseq.g30377.t2",0.483887004136101,379.811960038033,-183.905980019016,4.10888337756977,3.00983687973558,0.0734274685548338,0.216510960249888,-0.33740593865543,0.22016236772145,0.310846680911022,0.303486096084998,0.429988211693861,0.229565715370513,0.0507447854367749,0.615732880580886,1,1,1,0.631846031101054,0.821772322650042,0.43263740838814
"Pocillopora_acuta_HIv2___TS.g1004.t3",0.745739495716367,360.969479051122,-174.484739525561,3.5822211430419,2.75684036527164,0.0114778878450309,0.129472239472067,-0.187659124753302,0.271230995829221,0.383492571510816,0.374645408421155,0.530610930419783,0.106626242683543,0.0183301686959607,0.125079745447625,1,1,1,0.744018296627,0.892304357646352,0.723589093693067
"Pocillopora_acuta_HIv2___RNAseq.g18026.t1",0.0845167532597173,484.466145918517,-236.233072959258,7.10954507885391,5.04864354361639,-0.00852959012823053,-0.102403746410713,-0.149590477222164,0.0993781728568369,0.129092377610903,0.137614736929663,0.179411466935803,0.925168899689765,2.81555830685745,0.69519637837331,1,1,1,0.336121438028218,0.093354410913207,0.404402503618522
"Pocillopora_acuta_HIv2___RNAseq.g11721.t1",0.153645755511519,440.069425049878,-214.034712524939,5.63847220565248,3.9006191163452,0.180949445945399,0.149269945329839,-0.218850705574091,0.131592721419655,0.177668828807993,0.178842379161367,0.245376455796151,0.292328307334928,0.0920424477373352,0.795481572803547,1,1,1,0.588732345053868,0.761596488773743,0.3724477478792
"Pocillopora_acuta_HIv2___RNAseq.g7092.t1",0.295095862703887,318.964550559695,-153.482275279847,3.71261258336655,2.31748347200084,-0.0917320221012643,0.54885474748416,0.20281448414768,0.193435701580837,0.269135333661529,0.261240480581569,0.361392319389758,0.0133457584761214,11.8088604033257,0.314948901404879,1,1,1,0.908029922412718,0.000589495037913742,0.574659100857816
"Pocillopora_acuta_HIv2___RNAseq.g25532.t1",1.65222870743126,349.948719978,-168.974359989,3.14474698144812,2.6349906302327,0.110238574111266,-0.26982205089354,0.392728462998861,0.395883697886468,0.559257435712145,0.549763018562439,0.775052874785786,0.660687519527306,0.0347358459894531,0.256756881890816,1,1,1,0.416317327933719,0.852150264030606,0.612357026538318
"Pocillopora_acuta_HIv2___RNAseq.g25006.t1",0.0396415840188636,357.426347078846,-172.713173539423,5.31308819915466,3.71246124397331,-0.0799405928294554,-0.0736507053045301,0.17091825806856,0.0886875984171015,0.108845540635675,0.123297655037424,0.150390752949937,0.0162072842048556,0.0146212414813152,1.29161966525421,1,1,1,0.898696761346218,0.903755726895623,0.255749681425441
"Pocillopora_acuta_HIv2___RNAseq.g10921.t1",0.538118578892658,317.167316774574,-152.583658387287,3.13574973939616,2.67100892942392,-0.620387797679469,-0.407727884507264,0.75500202556118,0.234966229434661,0.340330520196401,0.329726604311518,0.470907925999955,0.923484920562907,0.0254738846951999,2.5705392114483,1,1,1,0.336561606588101,0.873191922499383,0.108870616584103
"Pocillopora_acuta_HIv2___TS.g26244.t2a",1.30857712497483,291.759192867078,-139.879596433539,2.44344544778554,2.04915799465328,0.109451753389904,-0.109218001445041,-0.305641437964804,0.361489579648262,0.510034738808494,0.501695918241367,0.710478451569146,0.0183195538435189,0.542382080691936,0.185064299394425,1,1,1,0.892335354990923,0.46144718821525,0.667056705838763
"Pocillopora_acuta_HIv2___TS.g26843.t2",0.169256287405019,358.029883748281,-173.014941874141,4.65406010087975,3.53434991464965,-0.208251672175654,-0.501803667972946,0.420898558684531,0.134311139334762,0.191554395909792,0.190158583761172,0.268636133801871,0.00183815172465644,4.69057489291255,2.4548559904882,1,1,1,0.965802236389707,0.0303284986028939,0.117161913722436
"Pocillopora_acuta_HIv2___RNAseq.g27028.t2b",0.0399389924207588,402.05977026152,-195.02988513076,5.94135530364299,4.18347299614892,-0.00657705711458881,-0.0232943942899497,-0.161950334009538,0.0842687167962526,0.100451023702217,0.116952036782923,0.140042635952387,1.64712774423599,1.1992720752892,1.33734402819271,1,1,1,0.199350311709643,0.273467215531502,0.247502897798117
"Pocillopora_acuta_HIv2___RNAseq.g26857.t1",0.193975097605143,300.203004896336,-144.101502448168,3.4364271066989,2.53657866033232,0.0559586536486638,-0.215417181754845,-0.0829032889026079,0.157570021592297,0.221957467085995,0.221749483658905,0.313333036603225,0.00839940904933877,2.68974747907697,0.0700053360748585,1,1,1,0.926977483041643,0.100995818587877,0.791329010945466
"Pocillopora_acuta_HIv2___RNAseq.g14411.t1",0.0904166587734613,334.107845221868,-161.053922610934,4.48000414845794,2.93482352046699,0.047178560275102,0.458005611524647,-0.275940103893537,0.114239186592084,0.160868138769484,0.152926175569433,0.21741715283729,0.921572971530241,8.74677379813953,1.61080154900958,1,1,1,0.337062299993355,0.0031015026832942,0.204379165617246
"Pocillopora_acuta_HIv2___RNAseq.g30139.t1",0.0783318344982232,406.274046851557,-197.137023425778,5.74318693110908,4.0229717817006,0.0537884542135262,-0.0586619559366263,-0.0161886625498149,0.0946765862700575,0.131972321183014,0.130767088982998,0.183375372878355,0.245586873646215,0.519277748288237,0.00779363245581796,1,1,1,0.620199782084292,0.471149936699037,0.929652900927022
"Pocillopora_acuta_HIv2___RNAseq.g24014.t1",0.0813066240686906,381.401341657569,-184.700670828784,5.19633276105488,3.73333121668477,-0.0109290705321855,-0.110936621038773,-0.0442830059773902,0.0978029190472802,0.138400540681913,0.136262616213781,0.193093933131424,0.121775942528045,1.8974039193844,0.0525940881086864,1,1,1,0.727116262013843,0.168369191115247,0.818609321678092
"Pocillopora_acuta_HIv2___RNAseq.g28117.t1",0.238943186093736,408.260175827515,-198.130087913757,5.24552915146504,3.93893045834807,0.0717030599130654,-0.271104413431802,-0.44369223882487,0.153270765517793,0.216475040047609,0.213380979910233,0.303148875660807,1.03998945285159,10.4911953861795,2.14215918487276,1,1,1,0.307823924908959,0.00119944744386293,0.143300076121792
"Pocillopora_acuta_HIv2___TS.g12659.t1",0.0174231504564305,452.411793765525,-220.205896882762,7.28312721018444,5.02793275437712,-0.0212279773336911,0.112778801975765,-0.0800293972867242,0.0504509196300809,0.0661376287517303,0.0693586041393461,0.091206184128398,1.93248899802725,1.93253096871865,0.769928719963016,1,1,1,0.164486393062988,0.164481809997053,0.380239104276514
"Pocillopora_acuta_HIv2___RNAseq.g29556.t2",0.0284516164411923,471.232880230526,-229.616440115263,7.06982131196814,4.84813914849102,0.0572265675264274,0.0724324697416048,0.00702357602238666,0.0653754793235961,0.0811741403488122,0.0902864833976621,0.112093250030188,1.18324072371711,1.16296686272655,0.00392606650981029,1,1,1,0.276697234799901,0.280851087978181,0.950038578782625
"Pocillopora_acuta_HIv2___RNAseq.g10995.t1",0.0115615107680307,522.317997125559,-255.15899856278,8.32457321206968,5.75419124841273,0.0570715040802559,0.0179544212970041,-0.0546837689656483,0.0431582937107744,0.0517733169013832,0.0597251887190476,0.0716774589927786,0.635478603521221,0.0392607741012046,0.582038452926319,1,1,1,0.425352818523716,0.842932934512966,0.445514419895317
"Pocillopora_acuta_HIv2___RNAseq.g28501.t1",0.123176595392203,308.850453035533,-148.425226517767,3.7453569494541,2.5790691461439,0.104858741364834,0.0603997622545466,-0.157485773836396,0.0531108668093463,0.0589008834987578,0.0617459053051483,0.0608931352442546,1.0514574971669,0.0558775165394383,6.68876575099641,1,1,1,0.305171650851765,0.813134511866803,0.00970223539383567
"Pocillopora_acuta_HIv2___TS.g4668.t1",1.62798117684861,281.836673448291,-134.918336724145,2.25015866177027,1.68808104832575,0.395612804222568,0.287156715837385,-0.671800494370751,0.405961132052779,0.569313679031514,0.55859617177976,0.788825962719254,0.0134389729846763,0.0158928202658398,0.725300949316024,1,1,1,0.90771072638525,0.899679103391101,0.394410587253054
"Pocillopora_acuta_HIv2___RNAseq.g12206.t1",0.377911389439472,331.33204083066,-159.66602041533,3.55416780919336,2.52603269591753,-0.0242603220277449,0.0171078879300082,-0.072924001693951,0.245078773641503,0.290752998717251,0.328915732888175,0.401932428464666,0.0970226247106936,0.0056120766053707,0.0329181098973288,1,1,1,0.755432286650683,0.940283300981066,0.856027336869468
"Pocillopora_acuta_HIv2___RNAseq.g23180.t2",0.0873609604003264,443.433240924271,-215.716620462136,6.57940060030386,4.72873505016166,-0.0276598477097968,-0.275695730901191,0.0362719938617602,0.0972366688863843,0.132411795651071,0.135381437511348,0.184491857170368,0.00948387879863288,6.74952947191011,0.0386534669509354,1,1,1,0.922420490946095,0.00937724108591075,0.844136775124412
"Pocillopora_acuta_HIv2___RNAseq.g3903.t1",0.022325333154341,446.232067437906,-217.116033718953,7.17933495028216,4.91322530187775,0.0612413627279773,0.0703974915569094,0.0127028968395489,0.0551964065251089,0.0732349430866657,0.075902118182784,0.100960136300071,1.81442055563078,1.86003714798077,0.0158309029299709,1,1,1,0.177978851215568,0.172620512914969,0.899873684690326
"Pocillopora_acuta_HIv2___RNAseq.g3780.t1",0.0856017258059362,472.555016386951,-230.277508193476,6.69122850030501,4.59281032697375,0.201535230856891,-0.0419341516543437,-0.0453162406776223,0.114695021270742,0.132307299357397,0.158605225907325,0.183407952105034,3.77312916047053,0.252481663208149,0.0610479979679254,1,1,1,0.0520821131325625,0.61533305753042,0.804847139220548
"Pocillopora_acuta_HIv2___RNAseq.g29320.t1",0.12410230193916,528.30031677649,-258.150158388245,7.51026288392405,5.17559486766949,0.0376669117768717,0.325344298700316,-0.389029616026382,0.113409474909149,0.154461024401193,0.152006312050513,0.212991733737149,2.44959057108795,1.45296353014501,3.33610592639048,1,1,1,0.117555527054641,0.228053023700567,0.0677748298033378
"Pocillopora_acuta_HIv2___RNAseq.g3222.t1",1.00031940878146,463.738995253532,-225.869497626766,4.98731629697237,3.63934294996295,-0.223947124169989,0.697629631962463,-0.0350415879572268,0.354108799641811,0.433329782895426,0.430606634416516,0.598853600740752,0.655856679483286,4.70976836643545,0.0034239406398057,1,1,1,0.418026513381083,0.029991692396284,0.953338854271228
"Pocillopora_acuta_HIv2___RNAseq.g22704.t1",0.030676630465259,478.520373018169,-233.260186509085,7.64033114628886,5.28317645513985,0.167845554881505,-0.00844548225745511,-0.220951915477442,0.0615474191835205,0.0802860843524101,0.0852078073915767,0.111561399637364,0.918320185684428,3.45166617450987,3.92254227909763,1,1,1,0.337916423537131,0.0631880418770594,0.0476427816597268
"Pocillopora_acuta_HIv2___TS.g29242.t2",0.0338831528182423,414.41800309126,-201.20900154563,6.42032806114851,4.31406635505452,0.126156822945476,0.205463214946739,-0.0947237859126342,0.0694228115155337,0.0919765434782476,0.0947224005540004,0.12611718954137,1.44974064218804,5.05674582739826,0.56411744060308,1,1,1,0.228569573218034,0.0245302566178167,0.452606004002173
"Pocillopora_acuta_HIv2___RNAseq.g10536.t1",6.17321162019772,290.668615330958,-139.334307665479,2.07338051641049,2.29115639717044,-0.68399379857345,0.75137994258135,-0.160161225649876,0.755246859580264,1.07230200757212,1.04346059147853,1.480519801676,1.07899642669998,0.823690939229924,0.0117027068586655,1,1,1,0.298922170690295,0.364103227371934,0.913853663096723
"Pocillopora_acuta_HIv2___RNAseq.g15805.t1",0.190465990927835,288.355770487804,-138.177885243902,3.19671895885568,2.27722077813007,0.00863561329300828,-0.0441176889549049,-0.0216175650559671,0.169886808778895,0.230663856386442,0.232291232210555,0.320740023804727,0.000244409945740271,0.105691694233953,0.00454262864367943,1,1,1,0.987526687355618,0.745103428563281,0.946264044933479
"Pocillopora_acuta_HIv2___TS.g21030.t2",0.905842702732659,332.021177015934,-160.010588507967,3.15926229602569,2.77400816889402,-0.140648860393403,-0.510727125859005,0.0296143994115278,0.296687461360896,0.420599066489338,0.414943500591889,0.588413297619726,0.182101177201879,2.84230941275613,0.00253303331186877,1,1,1,0.669573705913025,0.0918121708994641,0.959860015911966
"Pocillopora_acuta_HIv2___RNAseq.g17899.t1",0.519542252769817,392.305140687594,-190.152570343797,4.27005978117189,3.35149771310989,0.00674471909203281,-0.256202950013041,-0.0841584685467115,0.224534441903282,0.31750608481933,0.312222007390406,0.4418679996434,0.0276348361002357,1.82201757889602,0.0362752610263822,1,1,1,0.867970215676187,0.177073306397593,0.848948171738123
"Pocillopora_acuta_HIv2___RNAseq.g6945.t1",0.228580285703407,395.374445465848,-191.687222732924,4.82112712364294,3.34870719904076,0.0589089322420012,0.18497936566836,-0.0277686915071098,0.154834036314432,0.218550720377038,0.213201673271261,0.301085594465171,0.0867577641312945,1.29109087026014,0.00850610770413715,1,1,1,0.768340176424436,0.255847014469001,0.926516445316018
