"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g20749.t1",0.371480227496556,405.599858099127,-196.799929049563,4.93763619788948,3.88810282306133,-0.0713899974318911,-0.655981771257028,0.11641367862215,0.188767142301663,0.267214995296748,0.264346428274325,0.373832879356937,0.00406203599505525,10.2276333679103,0.096973491904539,1,1,1,0.949181948984241,0.00138352069624985,0.755492243286632,0.999999698051713,0.0177949918830181,0.999541060901492,-0.919782218518745,-0.75638814878028,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g20749.t1"
"Pocillopora_acuta_HIv2___RNAseq.30217_t",6.13329287424729,255.070746680889,-121.535373340444,1.70586977801329,2.31612940800804,0.514406523238082,-1.57717259951553,-1.08151280468258,0.752677321898835,1.0627484979088,1.05707549582384,1.50385085938013,0.00116774901563785,7.88657974816011,0.517194377199818,1,1,1,0.972739720866674,0.00498029574016147,0.472040940725929,0.999999698051713,0.0408046303134803,0.999541060901492,-1.84784972861617,-3.03699394819365,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.30217_t"
"Pocillopora_acuta_HIv2___TS.g30620.t3",5.96738507198522,267.854763166241,-127.92738158312,1.87054384050734,0.382475589883713,-0.0640218587647419,2.29454250197077,0.207886498508999,0.777483215688138,1.10138471344032,1.05236103434093,1.48937193338322,0.00448603020111638,10.3717041437447,0.0194825696612295,1,1,1,0.94659934974728,0.0012796137784768,0.88899186267091,0.999999698051713,0.0168950733838563,0.999541060901492,2.65594970572669,2.90520224545538,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g30620.t3"
"Pocillopora_acuta_HIv2___RNAseq.g20479.t1",0.148808052045234,411.566686499825,-199.783343249912,5.60002681507434,3.65547053249011,0.108858460675698,0.552628081588575,-0.315300566653626,0.134868867063842,0.178108292060653,0.183186093817018,0.243682501253185,0.235476498575477,8.35524467099056,1.67417485545546,1,1,1,0.627492487715572,0.00384575679984492,0.195700278840961,0.999999698051713,0.0337242639331108,0.999541060901492,0.781756447440538,0.335468661356776,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g20479.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13282.t1",2.79519776345534,385.13640285178,-186.56820142589,3.49146648269635,2.4354059969231,-0.240709697746349,1.61674122619031,-0.272593989997909,0.511921809935771,0.725462008294637,0.704585465116049,0.998010147633038,0.596400733368325,8.80699335658176,0.0746040902382477,1,1,1,0.439954613940954,0.00300078118134814,0.784747526612,0.999999698051713,0.0298242045772791,0.999541060901492,2.23623238475755,1.82813502507816,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13282.t1"
"Pocillopora_acuta_HIv2___TS.g234.t1",0.031328703156943,446.545380260773,-217.272690130387,7.26204211076968,5.11089195715249,0.074969043588858,-0.171036906669375,-0.0637029565012994,0.0582777161018457,0.0821765382380451,0.0812607260949815,0.114718459174098,0.543730326640259,12.5253707672328,0.308356116240662,1,1,1,0.460890856567816,0.000401463225999887,0.57869069425936,0.999999698051713,0.00751274199525323,0.999541060901492,-0.24514179024579,-0.336535780750824,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g234.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13414.t1",0.0486854993223368,751.269030454585,-369.634515227293,11.6145239320539,7.92226917550504,0.0574994682473837,0.298842568936739,-0.142118137956149,0.0741136955965822,0.0946376894159602,0.102437162198848,0.131577522336295,0.0609854559865701,8.36687157954333,1.16663663204477,1,1,1,0.804945112500729,0.00382122870696956,0.280093401321766,0.999999698051713,0.0336255846564082,0.999541060901492,0.431003608144042,0.226033942383232,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13414.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23376.t1a",2.49552191152989,294.399028187456,-141.199514093728,2.34696735474945,1.20963856677024,0.0968497042995628,1.42569160429817,-0.0975968222516409,0.50396740044872,0.7109600253272,0.684044325206043,0.966093997838669,0.00835277901671851,8.12349610144217,0.0102054600440594,1,1,1,0.927179895197376,0.00436952148580254,0.919532934904893,0.999999698051713,0.036897374938727,0.999541060901492,1.78010355255192,1.67030057031864,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g23376.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g20719.t1",0.151619880236431,348.126375150297,-168.063187575149,4.59441913353252,2.89540955192614,0.199756618616035,0.737780996327362,-0.637681207640469,0.137145073714491,0.191592428419392,0.183429610525271,0.259987083898247,1.2803950816327,10.4568986209293,6.01594270545586,1,1,1,0.25782558947798,0.00122192256503758,0.0141772030769168,0.999999698051713,0.0163182606770835,0.999541060901492,1.02440974490449,0.13844986359423,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g20719.t1"
"Pocillopora_acuta_HIv2___TS.g1487.t1a",0.146904828385567,375.236050965106,-181.618025482553,4.98262815191901,3.66356164612965,0.120627987788612,-0.468295686900583,0.0769351849741327,0.12524364226016,0.176371965310318,0.177033865428988,0.248606699757271,1.64345436387656,11.929111227795,0.0957688666376248,1,1,1,0.199852173795402,0.000552635351945015,0.756967487687621,0.999999698051713,0.00941184355486967,0.999541060901492,-0.654225163158275,-0.549338590990194,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g1487.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g26602.t1",0.235464349340944,554.473008921493,-271.236504460747,7.69661807893369,5.83161584616779,-0.29463955302099,-0.437231010845916,-0.17249159714368,0.147218982248883,0.208418442040608,0.204143838978215,0.289250656153927,7.06749415336858,13.0852502978093,0.355620821848634,1,1,1,0.00784949625428543,0.000297630061864637,0.55094843565153,0.999999698051713,0.0060758407140712,0.999541060901492,-0.628478817716779,-0.87489794264981,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26602.t1"
"Pocillopora_acuta_HIv2___RNAseq.g472.t1",3.70945859923776,301.89903092506,-144.94951546253,2.41118028860878,2.91222713919943,0.262506792438847,-1.76284252515782,-0.560139195402374,0.584950642914538,0.826556231649563,0.82322231587694,1.16765050942698,0.000969366464588073,12.2251356375153,0.230126260418299,1,1,1,0.975162155917449,0.000471499659304712,0.631430224102607,0.999999698051713,0.00833437999525987,0.999541060901492,-2.22253328888916,-2.89779149128981,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g472.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12072.t1",0.294894036866023,288.841473942827,-138.420736971414,3.18005485787179,2.6772785424355,-0.296050322122336,-0.883784467395218,0.642622410578347,0.181820099228284,0.261286147302511,0.267390818197138,0.375617007848583,0.00630501511302788,8.83319869692027,2.92698998351555,1,1,1,0.936711187497649,0.0029579945961004,0.0871097639932447,0.999999698051713,0.0296385084760726,0.999541060901492,-1.14892070235948,-0.315008680947549,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g12072.t1"
"Pocillopora_acuta_HIv2___TS.g3218.t1",0.260473047497348,379.037584572006,-183.518792286003,4.69383781996996,3.66356164612965,-0.0927493589425917,-0.580123792156554,0.108370978395246,0.161277366099064,0.228576683162841,0.227009525301134,0.321300449946506,0.0556712079949993,10.7214426278478,0.113763598542401,1,1,1,0.8134734332094,0.00105901072807598,0.735899353899797,0.999999698051713,0.014823387507631,0.999541060901492,-0.808858512647998,-0.656992952521605,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g3218.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22282.t1",0.102097464506309,280.865669558114,-134.432834779057,3.78857309769058,2.27493356182291,0.0807613609173361,0.601451954104218,-0.119043545718605,0.136482116655441,0.191127217174473,0.178410523848953,0.25123435628481,0.0091492641592153,18.5780722424818,0.224519284746005,1,1,1,0.923797134462508,1.63085728113394e-05,0.635617816505728,0.999999698051713,0.000754797921738177,0.999541060901492,0.805607259570632,0.6473356601677,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g22282.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4852.t1",0.656886789073037,354.490659909805,-171.245329954903,3.67896187360549,3.27542799453585,-0.27969572096263,-0.775017128929836,0.100446333924171,0.251303341430632,0.356953444748463,0.35317338113442,0.501910589416134,0.831998089932508,8.35338775275567,0.040051193644694,1,1,1,0.361695396114055,0.00384968895546008,0.841380519904397,0.999999698051713,0.0337242639331108,0.999541060901492,-1.05787389316516,-0.90850164554017,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g4852.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11235.t1",0.897126693858849,391.838982384042,-189.919491192021,3.94096497909255,3.0404709120717,0.065494914305715,-0.312012281344014,0.164532466832701,0.0221996508593414,0.0221616520295475,0.0222621473003064,0.0222027193173068,8.77578404202508,196.453806328707,54.9149864610217,1,1,1,0.00305255918893535,1.24086518428898e-44,1.25857658759857e-13,0.670892947597474,6.83939912937101e-42,7.08814601928172e-11,-0.426232260441298,-0.202975268926158,"Stable","q_Origin:Treatment < 0.05 (biggest FC in Stable)","Pocillopora_acuta_HIv2___RNAseq.g11235.t1"
"Pocillopora_acuta_HIv2___RNAseq.17885_t",0.0817809697266302,382.138604310385,-185.069302155192,5.47400650268989,3.67535403086741,-0.0211284772847756,0.177993590523413,0.169704041070288,0.0525622039413505,0.0609975220082522,0.0607378987714511,0.0673310761534693,0.0916019260620081,11.7428336238657,6.35262554159767,1,1,1,0.76215043158388,0.000610779609451166,0.0117207706841982,0.999999698051713,0.00987241178906337,0.999541060901492,0.250965098049501,0.490892461437192,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.17885_t"
"Pocillopora_acuta_HIv2___RNAseq.g26608.t1",0.0504125202415163,511.012015601822,-249.506007800911,7.89290866151371,5.35228882937431,0.0175031858354154,0.308644281227001,-0.110728156355922,0.0708068690534478,0.100098718312576,0.0974914930565238,0.137949378208961,0.350845321830563,13.4905942360804,0.644282956939488,1,1,1,0.553635003535535,0.000239762254335993,0.42216411845892,0.999999698051713,0.00524203352111306,0.999541060901492,0.443472050364605,0.284331785922947,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26608.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24774.t1",0.249477332304625,406.947441056435,-197.473720528217,5.25972530656347,4.07135502225167,-0.0330998990639196,-0.67015763441851,0.0550787835734246,0.155660013192664,0.220255187232181,0.218626471842515,0.309171464462362,0.00110853872232997,17.2808016557302,0.0317372924817943,1,1,1,0.973439560155753,3.2242808586392e-05,0.858605462277203,0.999999698051713,0.00132984665346864,0.999541060901492,-0.943924036131826,-0.866288116972364,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g24774.t1"
"Pocillopora_acuta_HIv2___TS.g19723.t4c",0.0525599552901289,348.341640346299,-168.17082017315,4.94792424034141,3.36413187310856,-0.00489453754305937,0.208071572259122,-0.145903154497684,0.046095449214057,0.0496457521202945,0.0510505055355644,0.0546080540372256,0.482504464422547,13.6177031316697,7.13864790293137,1,1,1,0.487290081889477,0.000224062640688389,0.00754400188051635,0.999999698051713,0.00499443747334766,0.893103542740928,0.291093850527942,0.0867658075577413,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g19723.t4c"
"Pocillopora_acuta_HIv2___TS.g26547.t1",0.057266330630139,381.437620964816,-184.718810482408,5.7028410295481,3.88359501508382,-0.0957414248849879,0.178356145433337,0.136144313454394,0.0862633398306918,0.119789249454524,0.117488290135055,0.163578981613463,0.0775954469786458,8.44863445101398,0.692698125259115,1,1,1,0.780582825589814,0.00365317636137601,0.405248161746826,0.999999698051713,0.0328135260079316,0.999541060901492,0.252554093892041,0.445082086505122,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g26547.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8646.t1",0.132035076201792,700.638672194987,-344.319336097493,10.2062247658772,6.9151849706884,0.0632161633491295,0.536196256038911,-0.381693202616799,0.115892970521193,0.156341370874206,0.160943629330284,0.216454692521103,1.58854648342902,8.42136921939835,3.10953064431828,1,1,1,0.20753392375122,0.0037083642263101,0.0778353874549789,0.999999698051713,0.0330336795286593,0.999541060901492,0.772973815782665,0.222708507729967,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8646.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1912.t1",0.0593233121464529,601.657356333589,-294.828678166795,9.09196799252049,6.05123326572303,0.275078775777722,0.462738354988892,-0.362292494712127,0.0748803277453502,0.105653351262279,0.103315969833089,0.145973112972906,1.36854717541344,14.8491094613462,6.15988969032694,1,1,1,0.242061655955748,0.000116463045044934,0.0130679357630285,0.999999698051713,0.00310058849699406,0.999541060901492,0.666334167418963,0.144666562582687,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1912.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25622.t1",0.31606735659906,321.547988912136,-154.773994456068,3.55983578963672,2.74959920401508,0.15581043124563,-0.461704826430973,-0.0824578031819694,0.185869034894326,0.261258092643872,0.263330389622823,0.370471177050852,0.384122962727871,7.38525267143854,0.0495398480506208,1,1,1,0.535404914327859,0.0065760830884579,0.823865915313872,0.999999698051713,0.047863926716551,0.999541060901492,-0.616091158089304,-0.731917819300261,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g25622.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2516.t1",0.0330595127060182,745.471627169053,-366.735813584527,11.7983069947124,8.07369308904627,0.0694958551694526,0.270003141478029,-0.207151998486275,0.0564460652629587,0.0779405565708129,0.0783328424800957,0.107897277843816,0.513625421743607,8.59540498568239,3.68601653505638,1,1,1,0.473573636323194,0.00337012258850129,0.0548705146571832,0.999999698051713,0.0312430903536784,0.999541060901492,0.389425839768048,0.090649490782889,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g2516.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16996.t1",0.0404948654918724,427.912870828095,-207.956435414048,6.85977542893235,4.72423907301419,-0.161525606027004,0.131004341775197,0.193422611140294,0.0681553187050636,0.0954986111895853,0.0939613242293015,0.130939852961455,0.805507002124182,11.1956374785627,2.18208058830057,1,1,1,0.369451949920907,0.000819898651789693,0.13962559416867,0.999999698051713,0.0123350569968096,0.999541060901492,0.187439729934728,0.463915837664781,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16996.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17385.t1",0.189862859187919,328.444156416078,-158.222078208039,4.06692518481872,3.09927295249484,0.0900804331070422,-0.606584162261592,0.14181027971313,0.146145987968745,0.205825842923461,0.209931394770818,0.293876248028645,1.18083607198703,13.2237163515767,0.232855475320664,1,1,1,0.277185853640594,0.000276428973984434,0.629414572462388,0.999999698051713,0.00573966763777378,0.999541060901492,-0.824115384517967,-0.637141641057761,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17385.t1"
"Pocillopora_acuta_HIv2___TS.g1320.t3",0.534026535082713,422.774327620677,-205.387163810338,4.83217070074712,3.90838001414965,0.0755407304580748,-0.702082963953773,-0.045613300930613,0.224438551585082,0.317194451709492,0.313449179843267,0.443021586453387,0.0554792975439797,10.7099092953121,0.0106006678899642,1,1,1,0.813789297204273,0.0010656325325595,0.917995078737793,0.999999698051713,0.0148526602920526,0.999541060901492,-0.984278260077343,-1.0496741820699,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g1320.t3"
"Pocillopora_acuta_HIv2___RNAseq.g27211.t1",0.0786339383026978,454.387660987516,-221.193830493758,6.64478543597958,4.47502335114213,-0.0258600332730464,0.39368398911017,-0.156006421524065,0.0984498052189596,0.128239464542351,0.135344757264786,0.176246648845369,1.51499928378587,9.38530136016743,0.783507601150923,1,1,1,0.218377822004505,0.00218732093834371,0.376070532834249,0.999999698051713,0.0244680443047054,0.999541060901492,0.562668861201141,0.339365953990349,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27211.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22861.t1",0.029245278207352,408.924679079674,-198.462339539837,6.45704176261187,4.55674359209751,0.0383762582267765,-0.137902984171045,-0.0689596816592795,0.0601070868284208,0.08479270349898,0.0839880388037012,0.118757085384077,0.00294320133935781,8.42923405120352,0.337187475906514,1,1,1,0.956734965586581,0.00369235847259668,0.56145718047085,0.999999698051713,0.0329778743326904,0.999541060901492,-0.196737832412414,-0.295128035715628,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g22861.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16291.t1",0.0539794500538476,444.664203148493,-216.332101574246,6.63504776160825,4.48773844108483,0.0123968614776597,0.259682877610798,-0.0235336058443308,0.0787129922869565,0.108873652289622,0.107270690365286,0.149510323070562,1.40018839152876e-06,10.396219807382,0.0247761938789553,1,1,1,0.999055866959031,0.00126273555237427,0.874926023975463,0.999999698051713,0.016789339069539,0.999541060901492,0.370969158455338,0.337353957453253,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16291.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8376.t1",0.982742458489425,430.729163894049,-209.364581947024,4.60590306025657,3.93167879414997,0.188768166983464,-0.919153974251244,-0.133963730589036,0.316245463954491,0.427157671936844,0.458812370993649,0.598591336340672,0.161714351132305,8.76818722326147,0.0500856844078157,1,1,1,0.687583035235118,0.00306529952044159,0.822914243567278,0.999999698051713,0.0298809599075868,0.999541060901492,-1.28483246841987,-1.47693019005934,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8376.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15917.t1",0.0882310865144252,371.736377859496,-179.868188929748,5.19778552662732,3.79446721667649,0.0262376302168639,-0.336574491337784,-0.00289026621987891,0.100329458006322,0.141700543929193,0.141574247471367,0.199932529763312,0.0614764445435016,11.4338152958194,0.000208981947375497,1,1,1,0.804177396284743,0.000721194435606436,0.988466016628061,0.999999698051713,0.0110941617291625,0.999541060901492,-0.472929664487316,-0.477294206511979,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15917.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28665.t1",0.103239231478869,446.245855698788,-217.122927849394,6.35714755256521,4.64023206818602,-0.0165883608761949,-0.306294548383659,-0.0989369040088343,0.103096232821265,0.143629604591281,0.144622315079598,0.200452439858202,0.441826792213166,11.7449965856849,0.24360934192822,1,1,1,0.506242055915807,0.000610070205292903,0.621611325441274,0.999999698051713,0.00987241178906337,0.999541060901492,-0.436953597903253,-0.577634688446823,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28665.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16294.t1",0.0187500098197714,445.2937898366,-216.6468949183,7.41030531621414,5.183728901319,0.078827326623404,-0.144855422680257,-0.0175064148765888,0.047276511474167,0.0662622993794414,0.0660177423938718,0.0925602871686359,2.28062078246735,10.8491165858145,0.0357721502422008,1,1,1,0.130999430455248,0.00098842899958103,0.849986799109236,0.999999698051713,0.0140019249058778,0.999541060901492,-0.207728879688904,-0.232928076549168,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16294.t1"
"Pocillopora_acuta_HIv2___RNAseq.g303.t1",0.799618060589821,337.426162035922,-162.713081017961,3.2429799959094,2.40396492412173,0.384650401297721,-0.188577517502662,-0.346383828149509,0.0213390257092487,0.0213373262647211,0.0213869268438592,0.02137926074197,323.993947420932,78.0043415735799,262.500326122693,1,1,1,1.95411264163423e-72,1.02814325569016e-18,4.89231696660916e-59,4.40212725344152e-69,3.8960065900772e-16,6.29780974087359e-56,-0.247458972309613,-0.713833349518836,"Variable","q_Origin:Treatment < 0.05 (biggest FC in Variable)","Pocillopora_acuta_HIv2___RNAseq.g303.t1"
"Pocillopora_acuta_HIv2___RNAseq.19893_t",0.300077331420958,441.700426581131,-214.850213290565,5.78015635256661,4.53844746303771,-0.228258651983008,-0.624759178183911,-0.0544441571755285,0.168082010451099,0.23822741896821,0.234354464968335,0.332621087182332,2.37446362129027,15.3600784437387,0.0267918683633762,1,1,1,0.123333953307018,8.88457303405515e-05,0.869981317019829,0.999999698051713,0.00265354561894006,0.999541060901492,-0.888155431273662,-0.961411502322436,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.19893_t"
"Pocillopora_acuta_HIv2___TS.g23225.t1",5.03344915037333,291.099809038064,-139.549904519032,2.14189804403513,0.815968010246892,-0.211900459522212,2.36034820020765,0.0968311297324826,0.705537080137935,1.00252283705972,0.959535829779882,1.36063624538798,0.0552572415815987,12.5336908896689,0.00506460904314316,1,1,1,0.814155497920129,0.000399679534684029,0.943265587802765,0.999999698051713,0.00751274199525323,0.999541060901492,2.93597438403575,2.9819015464011,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g23225.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5314.t1",0.0493771847978477,399.628428257652,-193.814214128826,6.20634300501601,4.43513646023812,0.00215285552688356,-0.253086317119612,0.0303906917290458,0.0746084654103235,0.105501330181996,0.104658768929807,0.147864352255692,0.0568458084218093,10.3509851696137,0.0422429462178279,1,1,1,0.811552572475325,0.00129405604050714,0.837157367481895,0.999999698051713,0.0170191628299548,0.999541060901492,-0.360267293193904,-0.317081271073007,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5314.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25984.t1",0.040404842051986,370.662565696485,-179.331282848243,5.90272041315667,4.08673996291915,0.212399015330869,-0.0436886949673859,-0.296225676362648,0.0721101792077341,0.100536631055385,0.100144535818525,0.141044520626543,0.770406605031409,7.49209518282793,4.41095839341949,1,1,1,0.380091295196781,0.00619704120820552,0.0357087738868797,0.999999698051713,0.046271586393047,0.999541060901492,-0.0619657532569331,-0.482588752045928,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g25984.t1"
"Pocillopora_acuta_HIv2___TS.g14732.t1",0.135140648483084,431.459140264443,-209.729570132222,6.11587457122964,4.47940079869906,0.0658263513220063,-0.526555798750667,0.149285028294953,0.115397038163499,0.162994936586946,0.161796909699825,0.227994072266669,1.55514713904256,15.6787677348039,0.428731504676627,1,1,1,0.212377189461168,7.50620840773679e-05,0.512612036844817,0.999999698051713,0.00243368881547374,0.999541060901492,-0.748490646046813,-0.537356783507186,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g14732.t1"
"Pocillopora_acuta_HIv2___TS.g27546.t1b",0.134720538615666,424.728365441342,-206.364182720671,5.91439823395977,3.87960896071398,0.154485852352371,0.385163712961088,-0.140089268653948,0.0611378944914031,0.0632884078674582,0.0652383567082077,0.0687816036714923,4.30669942870212,32.0938248356625,4.14825209636712,1,1,1,0.0379625480308545,1.46903513302388e-08,0.0416775248209073,0.999999698051713,2.54477958737055e-06,0.999541060901492,0.546308962616497,0.348103086923757,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g27546.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g5899.t2",0.911406063645809,384.639450656977,-186.319725328488,3.82413410881421,2.89965450358477,-0.0589374913910847,0.272309789698239,-0.541842941865607,0.0241395120335571,0.0240556267216327,0.0241506271883208,0.024069023649083,6.50515369375489,125.401761839753,506.792167035503,1,1,1,0.01075622662546,4.15666375565417e-29,3.16338132001953e-112,0.999999698051713,1.93859718045649e-26,4.75087151244932e-109,0.374805363513184,-0.364442414579274,"Stable","q_Origin:Treatment < 0.05 (biggest FC in Stable)","Pocillopora_acuta_HIv2___RNAseq.g5899.t2"
"Pocillopora_acuta_HIv2___RNAseq.g21831.t1",0.037463454904189,427.692060935227,-207.846030467613,6.682216075574,4.44156699297311,0.162653791638274,0.326379977232807,-0.20336685510591,0.071373338524968,0.0939930898648384,0.0973539633704531,0.128579993127911,0.708657396101579,9.48926358933388,2.50157512040826,1,1,1,0.399889884461108,0.00206677759774363,0.113732496940487,0.999999698051713,0.0233784110452002,0.999541060901492,0.466182706150684,0.175814560238782,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g21831.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28606.t1",0.145750535969194,460.506361751877,-224.253180875939,6.31678363234207,4.17102586771686,0.112777347248009,0.590120907965151,-0.371666178743173,0.124476716706337,0.171114559165198,0.169002751121506,0.235170644130452,0.512338699880071,11.0790990296738,2.49769766392812,1,1,1,0.474128199642109,0.000873062104485623,0.114012865678999,0.999999698051713,0.0130057907740708,0.999541060901492,0.841555496877396,0.311307328207734,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28606.t1"
"Pocillopora_acuta_HIv2___TS.g3052.t1",0.22391177419971,441.536215491888,-214.768107745944,5.82004930960192,4.29175972117823,-0.0402485694731025,-0.350083547553206,-0.0263020049022422,0.0893355991082577,0.0962569474042968,0.106334542185142,0.109368275290511,0.245580908096136,11.820988722773,0.0578355648992478,1,1,1,0.620204029578149,0.000585667515539722,0.809950213546976,0.999999698051713,0.00972216818493674,0.999541060901492,-0.496924873414879,-0.533780466809843,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g3052.t1"
"Pocillopora_acuta_HIv2___RNAseq.g31256.t1",0.0459686683996239,367.638756898878,-177.819378449439,5.73394364163696,3.89182029823649,-0.0612045674340205,0.225860950263851,-0.00614205980967474,0.0776804466153532,0.110388343288743,0.10593311808744,0.150516594345457,0.738956923215415,8.76659712411386,0.0016651728293804,1,1,1,0.389995217791501,0.00306797304419816,0.967450134107948,0.999999698051713,0.0298809599075868,0.999541060901492,0.320003226442951,0.310931464270515,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g31256.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16633.t1",0.172942803883116,269.836211451988,-128.918105725994,3.29307340248011,2.6528175866639,-0.146756018854832,-0.779582151754777,0.249715145592379,0.155993109856965,0.21272547961616,0.227999207555306,0.313814125591571,0.0414653116207302,15.6406199634984,0.633205663583518,1,1,1,0.838642389169196,7.65915358735153e-05,0.426181887899402,0.999999698051713,0.00247006830842676,0.999541060901492,-1.0167446376208,-0.690333310193734,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16633.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3793.t1",0.133334537723289,523.440381664875,-255.720190832437,7.43482869543064,4.93425668197809,0.204734232650637,0.577060197996687,-0.511189085998646,0.116733389026948,0.159965613188696,0.162208648399302,0.221634777283281,0.320967796565846,7.37867911443563,5.31970231849359,1,1,1,0.571026614366371,0.0066001627963768,0.0210856132441386,0.999999698051713,0.0479241265968771,0.999541060901492,0.82799557333439,0.0944956973239082,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g3793.t1"
