"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"8202","GO:0035522",1,0.998296868183137,0,1,"monoubiquitinated histone H2A deubiquitination","BP"
"8203","GO:0035523",1,0.99694097747707,0,2,"protein K29-linked deubiquitination","BP"
"8204","GO:0035526",1,0.997781263522105,0,1,"retrograde transport, plasma membrane to Golgi","BP"
"8205","GO:0035542",1,0.993215259507013,0,5,"regulation of SNARE complex assembly","BP"
"8206","GO:0035544",1,0.997556953777721,0,2,"negative regulation of SNARE complex assembly","BP"
"8207","GO:0035545",1,0.998268244443867,0,1,"determination of left/right asymmetry in nervous system","BP"
"8208","GO:0035547",1,0.996284695934832,0,3,NA,NA
"8209","GO:0035549",1,0.996284695934832,0,3,NA,NA
"8210","GO:0035553",1,0.997343383724622,0,1,"oxidative single-stranded RNA demethylation","BP"
"8211","GO:0035556",1,0.41929828159806,0,495,"intracellular signal transduction","BP"
"8212","GO:0035561",1,0.976469603903873,0,13,"regulation of chromatin binding","BP"
"8213","GO:0035562",1,0.989143876440037,0,5,"negative regulation of chromatin binding","BP"
"8214","GO:0035563",1,0.989027505368795,0,7,"positive regulation of chromatin binding","BP"
"8215","GO:0035567",1,0.927122222029309,0,37,"non-canonical Wnt signaling pathway","BP"
"8216","GO:0035574",1,0.998768980627644,0,1,NA,NA
"8217","GO:0035575",1,0.998768980627644,0,1,"histone H4K20 demethylase activity","MF"
"8218","GO:0035577",1,0.972166430245766,0,14,"azurophil granule membrane","CC"
"8219","GO:0035578",1,0.910784073284328,0,51,"azurophil granule lumen","CC"
"8220","GO:0035579",1,0.960793723132592,0,25,"specific granule membrane","CC"
"8221","GO:0035580",1,0.96867141754122,0,17,"specific granule lumen","CC"
"8222","GO:0035581",1,0.994699147757389,0,2,"sequestering of extracellular ligand from receptor","BP"
"8223","GO:0035583",1,0.999057995023665,0,1,"sequestering of TGFbeta in extracellular matrix","BP"
"8224","GO:0035584",1,0.984990074274065,0,9,"calcium-mediated signaling using intracellular calcium source","BP"
"8225","GO:0035587",1,0.997614791224011,0,2,NA,NA
"8226","GO:0035588",1,0.997614791224011,0,2,"G protein-coupled purinergic receptor signaling pathway","BP"
"8227","GO:0035591",1,0.957686423988273,0,29,"signaling adaptor activity","MF"
"8228","GO:0035592",1,0.998248356211776,0,1,"establishment of protein localization to extracellular region","BP"
"8229","GO:0035593",1,0.998248356211776,0,1,"positive regulation of Wnt signaling pathway by establishment of Wnt protein localization to extracellular region","BP"
"8230","GO:0035594",1,0.99738229529706,0,2,"ganglioside binding","MF"
"8231","GO:0035596",1,0.998277637259097,0,1,"methylthiotransferase activity","MF"
"8232","GO:0035598",1,0.998277637259097,0,1,"N6-threonylcarbomyladenosine methylthiotransferase activity","MF"
"8233","GO:0035600",1,0.998277637259097,0,1,"tRNA methylthiolation","BP"
"8234","GO:0035601",1,0.952456688094812,0,30,"protein deacylation","BP"
"8235","GO:0035602",1,0.981541910676338,0,12,"fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow cell","BP"
"8236","GO:0035603",1,0.981541910676338,0,12,"fibroblast growth factor receptor signaling pathway involved in hemopoiesis","BP"
"8237","GO:0035604",1,0.981541910676338,0,12,"fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow","BP"
"8238","GO:0035605",1,0.998260982821313,0,1,"peptidyl-cysteine S-nitrosylase activity","MF"
"8239","GO:0035606",1,0.998260982821313,0,1,"peptidyl-cysteine S-trans-nitrosylation","BP"
"8240","GO:0035607",1,0.981541910676338,0,12,"fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development","BP"
"8241","GO:0035608",1,0.998459011200868,0,1,"protein deglutamylation","BP"
"8242","GO:0035610",1,0.998459011200868,0,1,"protein side chain deglutamylation","BP"
"8243","GO:0035611",1,0.998459011200868,0,1,"protein branching point deglutamylation","BP"
"8244","GO:0035612",1,0.994002747855254,0,5,"AP-2 adaptor complex binding","MF"
"8245","GO:0035613",1,0.97857940724218,0,13,"RNA stem-loop binding","MF"
"8246","GO:0035614",1,0.99824748928589,0,1,"snRNA stem-loop binding","MF"
"8247","GO:0035615",1,0.997549673391653,0,2,"clathrin adaptor activity","MF"
"8248","GO:0035616",1,0.996620672686726,0,3,"histone H2B conserved C-terminal lysine deubiquitination","BP"
"8249","GO:0035617",1,0.997744045527208,0,2,"stress granule disassembly","BP"
"8250","GO:0035618",1,0.998780125106854,0,1,"root hair","CC"
"8251","GO:0035619",1,0.998780125106854,0,1,"root hair tip","CC"
"8252","GO:0035620",1,0.998587482015603,0,1,NA,NA
"8253","GO:0035621",1,0.998587482015603,0,1,"ER to Golgi ceramide transport","BP"
"8254","GO:0035622",1,0.99876865421629,0,1,"intrahepatic bile duct development","BP"
"8255","GO:0035623",1,0.998307728233581,0,1,"renal glucose absorption","BP"
"8256","GO:0035624",1,0.997321576253171,0,2,"receptor transactivation","BP"
"8257","GO:0035625",1,0.997321576253171,0,2,NA,NA
"8258","GO:0035626",1,0.998175347332056,0,1,"juvenile hormone mediated signaling pathway","BP"
"8259","GO:0035627",1,0.997144019395043,0,2,"ceramide transport","BP"
"8260","GO:0035630",1,0.9960423478282,0,1,"bone mineralization involved in bone maturation","BP"
"8261","GO:0035631",1,0.990290955884083,0,6,"CD40 receptor complex","CC"
"8262","GO:0035632",1,0.996397453562985,0,2,"mitochondrial prohibitin complex","CC"
"8263","GO:0035633",1,0.998449524165764,0,1,"maintenance of blood-brain barrier","BP"
"8264","GO:0035634",1,0.989140480904676,0,5,"response to stilbenoid","BP"
"8265","GO:0035635",1,0.993102473836317,0,4,"entry of bacterium into host cell","BP"
"8266","GO:0035637",1,0.969235227080797,0,20,NA,NA
"8267","GO:0035639",1,0.693108160566097,0,227,"purine ribonucleoside triphosphate binding","MF"
"8268","GO:0035640",1,0.985498514779571,0,10,"exploration behavior","BP"
"8269","GO:0035641",1,0.993112398194438,0,5,"locomotory exploration behavior","BP"
"8270","GO:0035644",1,0.998754050446689,0,1,"phosphoanandamide dephosphorylation","BP"
"8271","GO:0035646",1,0.990546553346062,0,6,"endosome to melanosome transport","BP"
"8272","GO:0035650",1,0.992854828941018,0,4,"AP-1 adaptor complex binding","MF"
"8273","GO:0035651",1,0.996057913560945,0,2,"AP-3 adaptor complex binding","MF"
"8274","GO:0035655",1,0.993973121629195,0,4,"interleukin-18-mediated signaling pathway","BP"
"8275","GO:0035666",1,0.994832228691205,0,3,"TRIF-dependent toll-like receptor signaling pathway","BP"
"8276","GO:0035668",1,0.997162652105573,0,2,"TRAM-dependent toll-like receptor signaling pathway","BP"
"8277","GO:0035669",1,0.997162652105573,0,2,"TRAM-dependent toll-like receptor 4 signaling pathway","BP"
"8278","GO:0035672",1,0.994096990678635,0,5,"oligopeptide transmembrane transport","BP"
"8279","GO:0035673",1,0.994096990678635,0,5,"oligopeptide transmembrane transporter activity","MF"
"8280","GO:0035674",1,0.998755281459705,0,1,"tricarboxylic acid transmembrane transport","BP"
"8281","GO:0035675",1,0.99353291085424,0,3,"neuromast hair cell development","BP"
"8282","GO:0035677",1,0.995937598734744,0,1,"posterior lateral line neuromast hair cell development","BP"
"8283","GO:0035686",1,0.990533541427523,0,6,"sperm fibrous sheath","CC"
"8284","GO:0035690",1,0.798747824065984,0,120,NA,NA
"8285","GO:0035701",1,0.996886879098276,0,2,"hematopoietic stem cell migration","BP"
"8286","GO:0035710",1,0.982265883926332,0,10,"CD4-positive, alpha-beta T cell activation","BP"
"8287","GO:0035713",1,0.998894181710527,0,1,"response to nitrogen dioxide","BP"
"8288","GO:0035718",1,0.99822612791964,0,1,"macrophage migration inhibitory factor binding","MF"
"8289","GO:0035720",1,0.991834420922154,0,5,"intraciliary anterograde transport","BP"
"8290","GO:0035721",1,0.983433149104088,0,11,"intraciliary retrograde transport","BP"
"8291","GO:0035722",1,0.960477592639693,0,18,"interleukin-12-mediated signaling pathway","BP"
"8292","GO:0035723",1,0.995318712525028,0,3,"interleukin-15-mediated signaling pathway","BP"
"8293","GO:0035725",1,0.958569669609029,0,31,"sodium ion transmembrane transport","BP"
"8294","GO:0035726",1,0.994632405178041,0,3,"common myeloid progenitor cell proliferation","BP"
"8295","GO:0035728",1,0.993441723523709,0,4,"response to hepatocyte growth factor","BP"
"8296","GO:0035729",1,0.993441723523709,0,4,"cellular response to hepatocyte growth factor stimulus","BP"
"8297","GO:0035733",1,0.998255722622549,0,1,"hepatic stellate cell activation","BP"
"8298","GO:0035735",1,0.972567031969311,0,19,"intraciliary transport involved in cilium assembly","BP"
"8299","GO:0035736",1,0.998769150876095,0,1,"cell proliferation involved in compound eye morphogenesis","BP"
"8300","GO:0035747",1,0.998699924853026,0,1,"natural killer cell chemotaxis","BP"
"8301","GO:0035748",1,0.993054351915715,0,6,"myelin sheath abaxonal region","CC"
"8302","GO:0035749",1,0.998761164773187,0,1,"myelin sheath adaxonal region","CC"
"8303","GO:0035750",1,0.998761164773187,0,1,"protein localization to myelin sheath abaxonal region","BP"
"8304","GO:0035751",1,0.983778049538525,0,7,"regulation of lysosomal lumen pH","BP"
"8305","GO:0035752",1,0.998541587224757,0,1,"lysosomal lumen pH elevation","BP"
"8306","GO:0035754",1,0.998699924853026,0,1,"B cell chemotaxis","BP"
"8307","GO:0035767",1,0.997158342867167,0,2,"endothelial cell chemotaxis","BP"
"8308","GO:0035770",1,0.810441990196313,0,116,"ribonucleoprotein granule","CC"
"8309","GO:0035773",1,0.993920634315266,0,2,"insulin secretion involved in cellular response to glucose stimulus","BP"
"8310","GO:0035774",1,0.978991174624359,0,15,"positive regulation of insulin secretion involved in cellular response to glucose stimulus","BP"
"8311","GO:0035791",1,0.993245272591538,0,4,"platelet-derived growth factor receptor-beta signaling pathway","BP"
"8312","GO:0035794",1,0.991274228458255,0,5,"positive regulation of mitochondrial membrane permeability","BP"
"8313","GO:0035795",1,0.998464671347312,0,1,"negative regulation of mitochondrial membrane permeability","BP"
"8314","GO:0035799",1,0.997082277436685,0,2,"ureter maturation","BP"
"8315","GO:0035800",1,0.996883005846112,0,2,"deubiquitinase activator activity","MF"
"8316","GO:0035809",1,0.99639514790622,0,3,"regulation of urine volume","BP"
"8317","GO:0035810",1,0.997535265610856,0,2,"positive regulation of urine volume","BP"
"8318","GO:0035811",1,0.998857222066902,0,1,"negative regulation of urine volume","BP"
"8319","GO:0035813",1,0.997116861690691,0,2,"regulation of renal sodium excretion","BP"
"8320","GO:0035815",1,0.997116861690691,0,2,"positive regulation of renal sodium excretion","BP"
"8321","GO:0035821",1,0.926552110844225,0,40,"modulation of process of another organism","BP"
"8322","GO:0035822",1,0.997538425406417,0,2,"gene conversion","BP"
"8323","GO:0035825",1,0.964794066942568,0,24,"homologous recombination","BP"
"8324","GO:0035838",1,0.992791599139036,0,5,"growing cell tip","CC"
"8325","GO:0035841",1,0.996351256377292,0,3,"new growing cell tip","CC"
"8326","GO:0035844",1,0.991250161546194,0,4,"cloaca development","BP"
"8327","GO:0035845",1,0.986072909619491,0,9,"photoreceptor cell outer segment organization","BP"
"8328","GO:0035846",1,0.997805528153565,0,1,"oviduct epithelium development","BP"
"8329","GO:0035847",1,0.997805528153565,0,1,"uterine epithelium development","BP"
"8330","GO:0035849",1,0.997805528153565,0,1,"nephric duct elongation","BP"
"8331","GO:0035850",1,0.981356813157821,0,10,"epithelial cell differentiation involved in kidney development","BP"
"8332","GO:0035851",1,0.998383728935891,0,1,"Krueppel-associated box domain binding","MF"
"8333","GO:0035852",1,0.997805528153565,0,1,"horizontal cell localization","BP"
"8334","GO:0035854",1,0.998232959647953,0,1,"eosinophil fate commitment","BP"
"8335","GO:0035855",1,0.985258616631112,0,9,"megakaryocyte development","BP"
"8336","GO:0035859",1,0.993041233994223,0,5,"Seh1-associated complex","CC"
"8337","GO:0035860",1,0.997585110273746,0,2,"glial cell-derived neurotrophic factor receptor signaling pathway","BP"
"8338","GO:0035861",1,0.971835925691565,0,17,"site of double-strand break","CC"
"8339","GO:0035864",1,0.990328487496923,0,5,"response to potassium ion","BP"
"8340","GO:0035865",1,0.992280611109726,0,4,"cellular response to potassium ion","BP"
"8341","GO:0035866",1,0.996334209231691,0,3,"alphav-beta3 integrin-PKCalpha complex","CC"
"8342","GO:0035867",1,0.997596118572685,0,2,"alphav-beta3 integrin-IGF-1-IGF1R complex","CC"
"8343","GO:0035868",1,0.997596118572685,0,2,"alphav-beta3 integrin-HMGB1 complex","CC"
"8344","GO:0035869",1,0.939055865668321,0,40,"ciliary transition zone","CC"
"8345","GO:0035870",1,0.998032347131117,0,1,"dITP diphosphatase activity","MF"
"8346","GO:0035871",1,0.99344504647937,0,4,"protein K11-linked deubiquitination","BP"
"8347","GO:0035872",1,0.987943307417009,0,7,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","BP"
"8348","GO:0035873",1,0.99015762052607,0,3,"lactate transmembrane transport","BP"
"8349","GO:0035874",1,0.995040566812245,0,2,"cellular response to copper ion starvation","BP"
"8350","GO:0035879",1,0.99015762052607,0,3,"plasma membrane lactate transport","BP"
"8351","GO:0035881",1,0.99086679950364,0,2,"amacrine cell differentiation","BP"
"8352","GO:0035883",1,0.965906042764343,0,18,"enteroendocrine cell differentiation","BP"
"8353","GO:0035886",1,0.99171319020576,0,4,"vascular associated smooth muscle cell differentiation","BP"
"8354","GO:0035887",1,0.998848031736239,0,1,"aortic smooth muscle cell differentiation","BP"
"8355","GO:0035890",1,0.994764535839773,0,3,NA,NA
"8356","GO:0035891",1,0.994764535839773,0,3,"exit from host cell","BP"
"8357","GO:0035898",1,0.998232959647953,0,1,"parathyroid hormone secretion","BP"
"8358","GO:0035900",1,0.994012312129889,0,3,"response to isolation stress","BP"
"8359","GO:0035902",1,0.991653551252512,0,6,"response to immobilization stress","BP"
"8360","GO:0035904",1,0.963348360700683,0,22,"aorta development","BP"
"8361","GO:0035905",1,0.995549491994592,0,1,"ascending aorta development","BP"
"8362","GO:0035907",1,0.993283966048878,0,4,"dorsal aorta development","BP"
"8363","GO:0035909",1,0.979761262199997,0,11,"aorta morphogenesis","BP"
"8364","GO:0035910",1,0.995549491994592,0,1,"ascending aorta morphogenesis","BP"
"8365","GO:0035912",1,0.995600625754094,0,3,"dorsal aorta morphogenesis","BP"
"8366","GO:0035914",1,0.961754775945799,0,15,"skeletal muscle cell differentiation","BP"
"8367","GO:0035924",1,0.977793978865179,0,15,"cellular response to vascular endothelial growth factor stimulus","BP"
"8368","GO:0035925",1,0.993383088366886,0,3,"mRNA 3'-UTR AU-rich region binding","MF"
"8369","GO:0035926",1,0.997287541749726,0,2,NA,NA
"8370","GO:0035927",1,0.995323857079344,0,2,"RNA import into mitochondrion","BP"
"8371","GO:0035928",1,0.997323021593558,0,1,"rRNA import into mitochondrion","BP"
"8372","GO:0035929",1,0.993482451953696,0,2,"steroid hormone secretion","BP"
"8373","GO:0035947",1,0.9948835806064,0,2,NA,NA
"8374","GO:0035948",1,0.998267324620049,0,1,NA,NA
"8375","GO:0035962",1,0.997656849633029,0,1,"response to interleukin-13","BP"
"8376","GO:0035963",1,0.997656849633029,0,1,"cellular response to interleukin-13","BP"
"8377","GO:0035964",1,0.995771692924068,0,2,"COPI-coated vesicle budding","BP"
"8378","GO:0035965",1,0.99309354893164,0,4,"cardiolipin acyl-chain remodeling","BP"
"8379","GO:0035966",1,0.843680937500426,0,92,"response to topologically incorrect protein","BP"
"8380","GO:0035967",1,0.869798323606969,0,78,"cellular response to topologically incorrect protein","BP"
"8381","GO:0035970",1,0.987553849386105,0,6,"peptidyl-threonine dephosphorylation","BP"
"8382","GO:0035973",1,0.991315127875496,0,6,"aggrephagy","BP"
"8383","GO:0035976",1,0.994183544940703,0,2,"transcription factor AP-1 complex","CC"
"8384","GO:0035977",1,0.996978942045802,0,2,"protein deglycosylation involved in glycoprotein catabolic process","BP"
"8385","GO:0035983",1,0.994040723811298,0,4,"response to trichostatin A","BP"
"8386","GO:0035984",1,0.994040723811298,0,4,"cellular response to trichostatin A","BP"
"8387","GO:0035987",1,0.95716373577164,0,25,"endodermal cell differentiation","BP"
"8388","GO:0035988",1,0.981710496535597,0,12,"chondrocyte proliferation","BP"
"8389","GO:0035989",1,0.994880159286749,0,2,"tendon development","BP"
"8390","GO:0035990",1,0.9960423478282,0,1,"tendon cell differentiation","BP"
"8391","GO:0035992",1,0.9960423478282,0,1,"tendon formation","BP"
"8392","GO:0035993",1,0.9960423478282,0,1,"deltoid tuberosity development","BP"
"8393","GO:0035994",1,0.983180775911457,0,9,"response to muscle stretch","BP"
"8394","GO:0035995",1,0.997313544742169,0,1,"detection of muscle stretch","BP"
"8395","GO:0035996",1,0.998696577162113,0,1,"rhabdomere microvillus","CC"
"8396","GO:0035997",1,0.998696577162113,0,1,"rhabdomere microvillus membrane","CC"
"8397","GO:0035999",1,0.993703484584797,0,4,"tetrahydrofolate interconversion","BP"
"8398","GO:0036002",1,0.968290290533281,0,18,"pre-mRNA binding","MF"
"8399","GO:0036003",1,0.971720116773255,0,16,"positive regulation of transcription from RNA polymerase II promoter in response to stress","BP"
"8400","GO:0036004",1,0.996962557214087,0,1,"GAF domain binding","MF"
"8401","GO:0036005",1,0.998766621785127,0,1,"response to macrophage colony-stimulating factor","BP"
"8402","GO:0036006",1,0.998766621785127,0,1,"cellular response to macrophage colony-stimulating factor stimulus","BP"
"8403","GO:0036009",1,0.998473715386383,0,1,"protein-glutamine N-methyltransferase activity","MF"
"8404","GO:0036010",1,0.986759272983416,0,9,"protein localization to endosome","BP"
"8405","GO:0036011",1,0.975326682206902,0,17,"imaginal disc-derived leg segmentation","BP"
"8406","GO:0036015",1,0.998252149618595,0,1,"response to interleukin-3","BP"
"8407","GO:0036016",1,0.998252149618595,0,1,"cellular response to interleukin-3","BP"
"8408","GO:0036017",1,0.998252149618595,0,1,"response to erythropoietin","BP"
"8409","GO:0036018",1,0.998252149618595,0,1,"cellular response to erythropoietin","BP"
"8410","GO:0036019",1,0.988270346898937,0,8,"endolysosome","CC"
"8411","GO:0036020",1,0.991263008322668,0,6,"endolysosome membrane","CC"
"8412","GO:0036021",1,0.996982431607152,0,2,"endolysosome lumen","CC"
"8413","GO:0036022",1,0.99873634052326,0,1,"limb joint morphogenesis","BP"
"8414","GO:0036033",1,0.996593122898216,0,3,"mediator complex binding","MF"
"8415","GO:0036035",1,0.995750055186069,0,3,"osteoclast development","BP"
"8416","GO:0036038",1,0.988400839478414,0,7,"MKS complex","CC"
"8417","GO:0036041",1,0.988798609633131,0,6,"long-chain fatty acid binding","MF"
"8418","GO:0036042",1,0.998315618881662,0,1,"long-chain fatty acyl-CoA binding","MF"
"8419","GO:0036056",1,0.996380810007714,0,3,"filtration diaphragm","CC"
"8420","GO:0036057",1,0.998910814413488,0,1,"slit diaphragm","CC"
"8421","GO:0036058",1,0.998839348365312,0,1,"filtration diaphragm assembly","BP"
"8422","GO:0036059",1,0.998839348365312,0,1,"nephrocyte diaphragm assembly","BP"
"8423","GO:0036062",1,0.992257775153928,0,6,"presynaptic periactive zone","CC"
"8424","GO:0036063",1,0.999080726862048,0,1,"acroblast","CC"
"8425","GO:0036064",1,0.885083129300721,0,74,"ciliary basal body","CC"
"8426","GO:0036065",1,0.980653906362809,0,8,"fucosylation","BP"
"8427","GO:0036066",1,0.994658549701836,0,3,"protein O-linked fucosylation","BP"
"8428","GO:0036071",1,0.998033535989325,0,1,"N-glycan fucosylation","BP"
"8429","GO:0036072",1,0.997160868423082,0,2,"direct ossification","BP"
"8430","GO:0036075",1,0.963120402368014,0,21,"replacement ossification","BP"
"8431","GO:0036089",1,0.982610814318009,0,5,"cleavage furrow formation","BP"
"8432","GO:0036090",1,0.989319666696662,0,5,"cleavage furrow ingression","BP"
"8433","GO:0036091",1,0.992075858027916,0,3,"positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress","BP"
"8434","GO:0036092",1,0.956841613323019,0,29,"phosphatidylinositol-3-phosphate biosynthetic process","BP"
"8435","GO:0036093",1,0.991528635305949,0,4,"germ cell proliferation","BP"
"8436","GO:0036094",1,0.501274201635661,0,413,"small molecule binding","MF"
"8437","GO:0036098",1,0.982715718350252,0,9,"male germ-line stem cell population maintenance","BP"
"8438","GO:0036099",1,0.971179318265269,0,15,"female germ-line stem cell population maintenance","BP"
"8439","GO:0036100",1,0.996790766091514,0,2,"leukotriene catabolic process","BP"
"8440","GO:0036101",1,0.996790766091514,0,2,"leukotriene B4 catabolic process","BP"
"8441","GO:0036102",1,0.996790766091514,0,2,"leukotriene B4 metabolic process","BP"
"8442","GO:0036111",1,0.997989718018603,0,1,"very long-chain fatty-acyl-CoA metabolic process","BP"
"8443","GO:0036112",1,0.997989718018603,0,1,"medium-chain fatty-acyl-CoA metabolic process","BP"
"8444","GO:0036119",1,0.968996042580046,0,19,"response to platelet-derived growth factor","BP"
"8445","GO:0036120",1,0.970194673163904,0,18,"cellular response to platelet-derived growth factor stimulus","BP"
"8446","GO:0036122",1,0.991189991371907,0,4,"BMP binding","MF"
"8447","GO:0036123",1,0.998888985766293,0,1,"histone H3-K9 dimethylation","BP"
"8448","GO:0036124",1,0.998745525793152,0,1,"histone H3-K9 trimethylation","BP"
"8449","GO:0036125",1,0.997194129849085,0,2,"fatty acid beta-oxidation multienzyme complex","CC"
"8450","GO:0036126",1,0.90482018117696,0,52,"sperm flagellum","CC"
"8451","GO:0036134",1,0.987027743199992,0,5,"12-hydroxyheptadecatrienoic acid synthase activity","MF"
"8452","GO:0036146",1,0.99832185245062,0,1,"cellular response to mycotoxin","BP"
"8453","GO:0036148",1,0.988320432300841,0,5,"phosphatidylglycerol acyl-chain remodeling","BP"
"8454","GO:0036149",1,0.987107682714501,0,6,"phosphatidylinositol acyl-chain remodeling","BP"
"8455","GO:0036150",1,0.986494024925698,0,7,"phosphatidylserine acyl-chain remodeling","BP"
"8456","GO:0036151",1,0.986137726245735,0,7,"phosphatidylcholine acyl-chain remodeling","BP"
"8457","GO:0036152",1,0.986137726245735,0,7,"phosphatidylethanolamine acyl-chain remodeling","BP"
"8458","GO:0036155",1,0.998675693741061,0,1,"acylglycerol acyl-chain remodeling","BP"
"8459","GO:0036156",1,0.991390385086864,0,8,"inner dynein arm","CC"
"8460","GO:0036157",1,0.989301369929197,0,8,"outer dynein arm","CC"
"8461","GO:0036158",1,0.985011073433944,0,11,"outer dynein arm assembly","BP"
"8462","GO:0036159",1,0.986519372261988,0,10,"inner dynein arm assembly","BP"
"8463","GO:0036166",1,0.998900192429924,0,1,"phenotypic switching","BP"
"8464","GO:0036168",1,0.995954581850077,0,1,"filamentous growth of a population of unicellular organisms in response to heat","BP"
"8465","GO:0036176",1,0.995954581850077,0,1,"response to neutral pH","BP"
"8466","GO:0036177",1,0.995954581850077,0,1,"filamentous growth of a population of unicellular organisms in response to pH","BP"
"8467","GO:0036178",1,0.995954581850077,0,1,"filamentous growth of a population of unicellular organisms in response to neutral pH","BP"
"8468","GO:0036180",1,0.995954581850077,0,1,"filamentous growth of a population of unicellular organisms in response to biotic stimulus","BP"
"8469","GO:0036194",1,0.994515412382717,0,4,"muscle cell projection","CC"
"8470","GO:0036195",1,0.996417516590078,0,2,"muscle cell projection membrane","CC"
"8472","GO:0036212",1,0.998520721513303,0,1,"contractile ring maintenance","BP"
"8473","GO:0036213",1,0.989580333361872,0,7,"contractile ring contraction","BP"
"8474","GO:0036214",1,0.998520721513303,0,1,"contractile ring localization","BP"
"8475","GO:0036215",1,0.998766621785127,0,1,"response to stem cell factor","BP"
"8476","GO:0036216",1,0.998766621785127,0,1,"cellular response to stem cell factor stimulus","BP"
"8477","GO:0036220",1,0.998032347131117,0,1,"ITP diphosphatase activity","MF"
"8478","GO:0036222",1,0.998032347131117,0,1,"XTP diphosphatase activity","MF"
"8479","GO:0036228",1,0.997511105385868,0,2,"protein localization to nuclear inner membrane","BP"
"8480","GO:0036230",1,0.720068035758271,0,182,"granulocyte activation","BP"
"8481","GO:0036244",1,0.995954581850077,0,1,"cellular response to neutral pH","BP"
"8482","GO:0036245",1,0.996692227027096,0,2,"cellular response to menadione","BP"
"8483","GO:0036250",1,0.998210837166284,0,1,"peroxisome transport along microtubule","BP"
"8484","GO:0036251",1,0.995297926734028,0,4,NA,NA
"8485","GO:0036255",1,0.998798947091624,0,1,"response to methylamine","BP"
"8486","GO:0036257",1,0.966939598107457,0,18,"multivesicular body organization","BP"
"8487","GO:0036258",1,0.968077823096091,0,17,"multivesicular body assembly","BP"
"8488","GO:0036260",1,0.970482680563552,0,17,"RNA capping","BP"
"8489","GO:0036261",1,0.998191435263714,0,1,"7-methylguanosine cap hypermethylation","BP"
"8490","GO:0036265",1,0.996919441763701,0,2,"RNA (guanine-N7)-methylation","BP"
"8491","GO:0036266",1,0.998618007584658,0,1,"Cdc48p-Npl4p-Vms1p AAA ATPase complex","CC"
"8492","GO:0036268",1,0.996800117371094,0,1,"swimming","BP"
"8493","GO:0036269",1,0.995180771810067,0,3,"swimming behavior","BP"
"8494","GO:0036270",1,0.98447344185695,0,12,"response to diuretic","BP"
"8495","GO:0036284",1,0.998246911171532,0,1,"tubulobulbar complex","CC"
"8496","GO:0036289",1,0.991767226763786,0,6,"peptidyl-serine autophosphorylation","BP"
"8497","GO:0036290",1,0.997488119463519,0,2,"protein trans-autophosphorylation","BP"
"8498","GO:0036292",1,0.99872900785811,0,1,"DNA rewinding","BP"
"8499","GO:0036293",1,0.785438378539632,0,132,"response to decreased oxygen levels","BP"
"8500","GO:0036294",1,0.888947679366295,0,62,"cellular response to decreased oxygen levels","BP"
"8501","GO:0036295",1,0.984677255232563,0,6,"cellular response to increased oxygen levels","BP"
"8502","GO:0036296",1,0.950665979965405,0,25,"response to increased oxygen levels","BP"
"8503","GO:0036297",1,0.965573974889045,0,20,"interstrand cross-link repair","BP"
"8504","GO:0036302",1,0.994496056566501,0,4,"atrioventricular canal development","BP"
"8505","GO:0036303",1,0.990769102938574,0,6,"lymph vessel morphogenesis","BP"
"8506","GO:0036306",1,0.99766108593583,0,1,"embryonic heart tube elongation","BP"
"8507","GO:0036309",1,0.99888136404168,0,1,"protein localization to M-band","BP"
"8508","GO:0036310",1,0.997069539343406,0,2,"ATP-dependent DNA/DNA annealing activity","MF"
"8509","GO:0036312",1,0.992973821470141,0,4,"phosphatidylinositol 3-kinase regulatory subunit binding","MF"
"8510","GO:0036313",1,0.996964594928576,0,2,"phosphatidylinositol 3-kinase catalytic subunit binding","MF"
"8511","GO:0036314",1,0.9477992266513,0,33,"response to sterol","BP"
"8512","GO:0036315",1,0.959667969998184,0,24,"cellular response to sterol","BP"
"8513","GO:0036324",1,0.998894988148826,0,1,"vascular endothelial growth factor receptor-2 signaling pathway","BP"
"8514","GO:0036333",1,0.998686769543863,0,1,"hepatocyte homeostasis","BP"
"8515","GO:0036334",1,0.997476928928801,0,2,"epidermal stem cell homeostasis","BP"
"8516","GO:0036335",1,0.967779211487289,0,22,"intestinal stem cell homeostasis","BP"
"8517","GO:0036336",1,0.995814133274943,0,3,"dendritic cell migration","BP"
"8518","GO:0036342",1,0.947476840323153,0,26,"post-anal tail morphogenesis","BP"
"8519","GO:0036343",1,0.998947778042251,0,1,"psychomotor behavior","BP"
"8520","GO:0036344",1,0.993549200059421,0,5,"platelet morphogenesis","BP"
"8521","GO:0036351",1,0.997512942445445,0,1,"histone H2A-K13 ubiquitination","BP"
"8522","GO:0036352",1,0.997512942445445,0,1,"histone H2A-K15 ubiquitination","BP"
"8523","GO:0036353",1,0.998894086765668,0,1,"histone H2A-K119 monoubiquitination","BP"
"8524","GO:0036367",1,0.993194772915401,0,4,"light adaption","BP"
"8525","GO:0036369",1,0.997382780021404,0,2,"transcription factor catabolic process","BP"
