"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.756162582707834 3 13 "GO:0035277" "spiracle morphogenesis, open tracheal system" 1
0 0.532028461486587 3 7 "GO:0035279;GO:0098795" "miRNA-mediated gene silencing by mRNA destabilization" 1
0 0.47836643589259 2 6 "GO:0035283;GO:0035284" "central nervous system segmentation" 1
0 0.842194237771788 5 17 "GO:0035285;GO:0036011" "appendage segmentation" 1
0 1 2 8 "GO:0035287" "head segmentation" 1
0 0.693592437141547 2 45 "GO:0035304;GO:0043666" "regulation of protein dephosphorylation" 1
0 0.533774275757666 2 17 "GO:0035306" "positive regulation of dephosphorylation" 1
0 0.353611931023238 3 12 "GO:0035307" "positive regulation of protein dephosphorylation" 1
0 0.82297302037167 2 66 "GO:0035315" "hair cell differentiation" 1
0 0.420367357363667 2 32 "GO:0035316;GO:0035317" "non-sensory hair organization" 1
0 0.623389316144124 2 9 "GO:0035329" "hippo signaling" 1
0 0.595665224702269 2 19 "GO:0035330" "regulation of hippo signaling" 1
0 0.353611931023238 4 12 "GO:0035331" "negative regulation of hippo signaling" 1
0 0.580181268693993 2 8 "GO:0035332" "positive regulation of hippo signaling" 1
0 1 2 21 "GO:0035335" "peptidyl-tyrosine dephosphorylation" 1
0 0.037029566278024 2 13 "GO:0035337;GO:0046949" "fatty-acyl-CoA metabolic process" 1
0 3.46034435811843e-06 -1 9 "GO:0035405" "obsolete histone-threonine phosphorylation" 0
0 0.251306795960052 3 25 "GO:0035418;GO:1902414" "protein localization to cell junction" 1
0 1 2 5 "GO:0035434" "copper ion transmembrane transport" 1
0 0.47836643589259 4 6 "GO:0035455;GO:0035457" "response to interferon-alpha" 1
0 0.47836643589259 5 6 "GO:0035456;GO:0035458" "response to interferon-beta" 1
0 0.234516889092941 4 9 "GO:0035459;GO:0090110" "vesicle cargo loading" 1
0 0.500485903557515 2 16 "GO:0035461;GO:0051180" "vitamin transport" 1
0 0.418566461076249 2 5 "GO:0035493" "SNARE complex assembly" 1
0 1 2 5 "GO:0035510" "DNA dealkylation" 1
0 1 -1 6 "GO:0035518" "obsolete histone H2A monoubiquitination" 1
0 1 3 5 "GO:0035520" "monoubiquitinated protein deubiquitination" 1
0 0.0853753262257769 6 5 "GO:0035542" "regulation of SNARE complex assembly" 1
0 0.392109408209546 3 13 "GO:0035561" "regulation of chromatin binding" 1
0 1 4 5 "GO:0035562" "negative regulation of chromatin binding" 1
0 0.532028461486587 4 7 "GO:0035563" "positive regulation of chromatin binding" 1
0 0.982198994867964 6 37 "GO:0035567" "non-canonical Wnt signaling pathway" 1
0 0.623389316144124 -1 9 "GO:0035584" "obsolete calcium-mediated signaling using intracellular calcium source" 1
0 1 4 5 "GO:0035634" "response to stilbenoid" 1
0 1 -1 20 "GO:0035637" "obsolete multicellular organismal signaling" 1
0 0.662159347127664 3 10 "GO:0035640" "exploration behavior" 1
0 0.418566461076249 4 5 "GO:0035641" "locomotory exploration behavior" 1
0 0.532028461486587 2 7 "GO:0035646;GO:0043485;GO:0043476;GO:0043482;GO:0048757" "endosome to pigment granule transport" 1
0 0.418566461076249 2 5 "GO:0035720" "intraciliary anterograde transport" 1
0 0.314290029234999 4 11 "GO:0035721" "intraciliary retrograde transport" 1
0 0.279874079386458 6 18 "GO:0035722;GO:0070671;GO:0071349" "interleukin-12-mediated signaling pathway" 1
0 0.595665224702269 2 19 "GO:0035735" "intraciliary transport involved in cilium assembly" 1
0 0.532028461486587 5 7 "GO:0035751" "regulation of lysosomal lumen pH" 1
0 0.803829013095853 3 15 "GO:0035774" "positive regulation of insulin secretion involved in cellular response to glucose stimulus" 1
0 0.939647428706704 2 42 "GO:0035821;GO:0051817" "modulation of process of another organism" 1
0 0.623389316144124 2 9 "GO:0035845" "photoreceptor cell outer segment organization" 1
0 1 2 10 "GO:0035850" "epithelial cell differentiation involved in kidney development" 1
0 0.418566461076249 2 5 "GO:0035864" "response to potassium ion" 1
0 0.532028461486587 3 7 "GO:0035872;GO:0070423" "nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway" 1
0 0.85846967526989 7 18 "GO:0035883" "enteroendocrine cell differentiation" 1
0 1 2 6 "GO:0035902" "response to immobilization stress" 1
0 0.90845386969759 5 22 "GO:0035904" "aorta development" 1
0 0.696946278916931 2 11 "GO:0035909" "aorta morphogenesis" 1
0 0.194424227675067 3 15 "GO:0035914" "skeletal muscle cell differentiation" 1
0 0.465708212686531 2 15 "GO:0035924" "cellular response to vascular endothelial growth factor stimulus" 1
0 1 2 6 "GO:0035970" "peptidyl-threonine dephosphorylation" 1
0 0.47836643589259 2 6 "GO:0035973" "aggrephagy" 1
0 1 3 9 "GO:0035994" "response to muscle stretch" 1
0 0.824051887065075 -1 16 "GO:0036003" "obsolete positive regulation of transcription from RNA polymerase II promoter in response to stress" 1
0 1 2 9 "GO:0036010" "protein localization to endosome" 1
0 0.0407006962101965 3 8 "GO:0036065" "fucosylation" 1
0 1 5 5 "GO:0036089" "cleavage furrow formation" 1
0 1 5 5 "GO:0036090" "cleavage furrow ingression" 1
0 0.81464390934477 2 29 "GO:0036092" "phosphatidylinositol-3-phosphate biosynthetic process" 1
0 0.623389316144124 2 9 "GO:0036098" "male germ-line stem cell population maintenance" 1
0 0.465708212686531 2 15 "GO:0036099" "female germ-line stem cell population maintenance" 1
0 0.309207692919354 2 19 "GO:0036119;GO:0036120" "response to platelet-derived growth factor" 1
0 0.418566461076249 2 5 "GO:0036148" "phosphatidylglycerol acyl-chain remodeling" 1
0 0.47836643589259 2 6 "GO:0036149" "phosphatidylinositol acyl-chain remodeling" 1
0 0.156394282328609 2 7 "GO:0036150" "phosphatidylserine acyl-chain remodeling" 1
0 0.532028461486587 2 7 "GO:0036151;GO:0036152" "phosphatidylcholine acyl-chain remodeling" 1
0 0.314290029234999 2 11 "GO:0036158" "outer dynein arm assembly" 1
0 0.662159347127664 5 10 "GO:0036159" "inner dynein arm assembly" 1
0 0.85846967526989 2 18 "GO:0036257;GO:0036258" "multivesicular body organization" 1
0 1 7 6 "GO:0036289" "peptidyl-serine autophosphorylation" 1
0 0.713281339836805 5 68 "GO:0036294;GO:0071453;GO:0071456" "cellular response to oxygen levels" 1
0 0.47836643589259 3 6 "GO:0036295" "cellular response to increased oxygen levels" 1
0 0.251306795960052 2 25 "GO:0036296;GO:0055093" "response to increased oxygen levels" 1
0 0.3386323336463 4 20 "GO:0036297" "interstrand cross-link repair" 1
0 0.116134122846072 4 33 "GO:0036314" "response to sterol" 1
0 0.228125052052465 2 24 "GO:0036315" "cellular response to sterol" 1
0 0.397080836007555 2 22 "GO:0036335" "intestinal stem cell homeostasis" 1
0 0.763472547995514 3 26 "GO:0036342" "post-anal tail morphogenesis" 1
0 0.47836643589259 4 6 "GO:0036444" "calcium import into the mitochondrion" 1
0 0.537810040709239 5 47 "GO:0036445;GO:0048103;GO:0055057" "somatic stem cell division" 1
0 0.989701008848015 4 42 "GO:0036465;GO:0048488;GO:0140238" "synaptic vesicle recycling" 1
0 1 2 6 "GO:0036490" "regulation of translation in response to endoplasmic reticulum stress" 1
0 0.246944503811292 4 33 "GO:0036498" "IRE1-mediated unfolded protein response" 1
0 0.47836643589259 2 6 "GO:0036499;GO:0140467" "PERK-mediated unfolded protein response" 1
0 0.47836643589259 2 6 "GO:0036500" "ATF6-mediated unfolded protein response" 1
0 1 4 8 "GO:0036507;GO:0036508;GO:1904380" "protein alpha-1,2-demannosylation" 1
0 0.47836643589259 3 6 "GO:0038027" "apolipoprotein A-I-mediated signaling pathway" 1
0 1 2 5 "GO:0038034;GO:0097192" "signal transduction in absence of ligand" 1
0 0.314290029234999 2 11 "GO:0038061" "non-canonical NF-kappaB signal transduction" 1
0 0.500485903557515 3 16 "GO:0038066" "p38MAPK cascade" 1
0 1 3 14 "GO:0038083" "peptidyl-tyrosine autophosphorylation" 1
0 0.47836643589259 5 6 "GO:0038084" "vascular endothelial growth factor signaling pathway" 1
0 0.710313294793652 2 46 "GO:0038093" "Fc receptor signaling pathway" 1
0 0.90845386969759 3 22 "GO:0038095" "Fc-epsilon receptor signaling pathway" 1
0 1 4 9 "GO:0038128" "ERBB2 signaling pathway" 1
0 0.532028461486587 3 7 "GO:0038179" "neurotrophin signaling pathway" 1
0 1 2 14 "GO:0038202" "TORC1 signaling" 1
0 1 2 7 "GO:0038203" "TORC2 signaling" 1
0 1 2 18 "GO:0039531" "regulation of cytoplasmic pattern recognition receptor signaling pathway" 1
0 1 4 9 "GO:0039532" "negative regulation of cytoplasmic pattern recognition receptor signaling pathway" 1
0 1 5 6 "GO:0039533" "regulation of MDA-5 signaling pathway" 1
0 1 3 10 "GO:0039535" "regulation of RIG-I signaling pathway" 1
0 0.975803666717055 2 52 "GO:0040001;GO:0051294" "establishment of mitotic spindle localization" 1
0 1 4 7 "GO:0040002" "collagen and cuticulin-based cuticle development" 1
0 0.712885691719526 4 35 "GO:0040003" "chitin-based cuticle development" 1
0 0.999026571600132 3 428 "GO:0040008" "regulation of growth" 1
0 0.886167053455438 2 20 "GO:0040009;GO:0040010" "regulation of growth rate" 1
0 0.98853156366306 2 378 "GO:0040012" "regulation of locomotion" 1
0 0.877339831138591 4 96 "GO:0040014" "regulation of multicellular organism growth" 1
0 0.274459037292262 2 10 "GO:0040015" "negative regulation of multicellular organism growth" 1
0 0.532028461486587 2 7 "GO:0040016" "embryonic cleavage" 1
0 0.892672346222063 3 49 "GO:0040018" "positive regulation of multicellular organism growth" 1
0 0.481702555214757 2 25 "GO:0040019" "positive regulation of embryonic development" 1
0 0.22226437658964 2 16 "GO:0040020" "regulation of meiotic nuclear division" 1
0 1 2 8 "GO:0040021" "hermaphrodite germ-line sex determination" 1
0 0.888292469058935 3 35 "GO:0040024" "dauer larval development" 1
0 0.906083713163361 2 37 "GO:0040025" "vulval development" 1
0 0.465708212686531 5 15 "GO:0040026" "positive regulation of vulval development" 1
0 0.842194237771788 4 17 "GO:0040027" "negative regulation of vulval development" 1
0 0.518023431794447 2 46 "GO:0040028" "regulation of vulval development" 1
0 0.791369128485257 6 151 "GO:0040029" "epigenetic regulation of gene expression" 1
0 1 4 14 "GO:0040034" "regulation of development, heterochronic" 1
0 0.756162582707834 -1 13 "GO:0040035" "obsolete hermaphrodite genitalia development" 1
0 0.952414262030757 2 28 "GO:0040036" "regulation of fibroblast growth factor receptor signaling pathway" 1
0 1 2 7 "GO:0040037" "negative regulation of fibroblast growth factor receptor signaling pathway" 1
0 1 3 10 "GO:0040038" "polar body extrusion after meiotic divisions" 1
0 1 4 8 "GO:0040039" "inductive cell migration" 1
0 1 3 6 "GO:0040040" "thermosensory behavior" 1
0 0.392109408209546 2 13 "GO:0042023" "DNA endoreduplication" 1
0 1 3 5 "GO:0042026" "protein refolding" 1
0 0.696946278916931 4 11 "GO:0042044;GO:0042045" "fluid transport" 1
0 0.594771850168705 4 50 "GO:0042048" "olfactory behavior" 1
0 0.833441450189573 2 43 "GO:0042051" "compound eye photoreceptor development" 1
0 0.940810529806242 2 26 "GO:0042052" "rhabdomere development" 1
0 0.623389316144124 2 9 "GO:0042053;GO:0042069" "regulation of catecholamine metabolic process" 1
0 0.964369668206321 3 63 "GO:0042058;GO:1901184" "regulation of ERBB signaling pathway" 1
0 0.994045417763749 7 47 "GO:0042059;GO:1901185" "negative regulation of ERBB signaling pathway" 1
0 0.765902947876586 2 105 "GO:0042063" "gliogenesis" 1
0 0.454055064104193 3 24 "GO:0042067" "establishment of ommatidial planar polarity" 1
0 0.396212031333158 2 31 "GO:0042073" "intraciliary transport" 1
0 1 2 31 "GO:0042074" "cell migration involved in gastrulation" 1
0 0.121256781049117 4 26 "GO:0042078" "germ-line stem cell division" 1
0 1 2 5 "GO:0042088" "T-helper 1 type immune response" 1
0 0.842194237771788 4 17 "GO:0042098" "T cell proliferation" 1
0 0.47836643589259 2 6 "GO:0042100" "B cell proliferation" 1
0 1 5 11 "GO:0042102" "positive regulation of T cell proliferation" 1
0 0.954637361997758 3 74 "GO:0042110" "T cell activation" 1
0 0.105733583313099 3 55 "GO:0042113" "B cell activation" 1
0 0.696946278916931 3 11 "GO:0042116" "macrophage activation" 1
0 1 2 27 "GO:0042129" "regulation of T cell proliferation" 1
0 1 6 12 "GO:0042130" "negative regulation of T cell proliferation" 1
0 0.116134122846072 -1 33 "GO:0042133" "obsolete neurotransmitter metabolic process" 1
0 0.234516889092941 -1 9 "GO:0042135" "obsolete neurotransmitter catabolic process" 1
0 0.250823112056384 -1 17 "GO:0042136" "obsolete neurotransmitter biosynthetic process" 1
0 0.313916248485289 2 45 "GO:0042147" "retrograde transport, endosome to Golgi" 1
0 0.397080836007555 2 22 "GO:0042149" "cellular response to glucose starvation" 1
0 0.67393980183063 4 33 "GO:0042157;GO:0006497;GO:0042158" "lipoprotein metabolic process" 1
0 1 2 5 "GO:0042159" "lipoprotein catabolic process" 1
0 0.158207857455458 5 189 "GO:0042176" "regulation of protein catabolic process" 1
0 0.664242597110447 2 54 "GO:0042177" "negative regulation of protein catabolic process" 1
0 0.156394282328609 2 7 "GO:0042178" "xenobiotic catabolic process" 1
0 0.631247187788749 2 31 "GO:0042180" "cellular ketone metabolic process" 1
0 1 2 15 "GO:0042181" "ketone biosynthetic process" 1
0 0.119566586994542 2 6 "GO:0042219" "cellular modified amino acid catabolic process" 1
0 0.803829013095853 3 15 "GO:0042220" "response to cocaine" 1
0 0.710313294793652 2 46 "GO:0042246" "tissue regeneration" 1
0 1 3 6 "GO:0042249" "establishment of planar polarity of embryonic epithelium" 1
0 0.92685250906399 2 176 "GO:0042254" "ribosome biogenesis" 1
0 0.808223515135622 2 41 "GO:0042255" "ribosome assembly" 1
0 0.995218198030507 2 49 "GO:0042273" "ribosomal large subunit biogenesis" 1
0 0.670689167478984 2 65 "GO:0042274" "ribosomal small subunit biogenesis" 1
0 0.314290029234999 7 11 "GO:0042276" "error-prone translesion synthesis" 1
0 1 2 38 "GO:0042278;GO:0046128;GO:1901068" "purine nucleoside metabolic process" 1
0 0.613889488453627 2 92 "GO:0042303" "molting cycle" 1
0 0.756162582707834 2 13 "GO:0042304" "regulation of fatty acid biosynthetic process" 1
0 0.875419996239525 3 47 "GO:0042306;GO:1904589" "regulation of protein import" 1
0 0.946927877284368 2 27 "GO:0042307;GO:1904591" "positive regulation of protein import" 1
0 0.781287626401898 6 14 "GO:0042308;GO:1904590" "negative regulation of protein import" 1
0 1 2 6 "GO:0042310" "vasoconstriction" 1
0 0.532028461486587 2 7 "GO:0042311" "vasodilation" 1
0 0.897415425779176 2 257 "GO:0042330;GO:0006935" "taxis" 1
0 0.47836643589259 2 6 "GO:0042332" "gravitaxis" 1
0 0.640169761953332 3 63 "GO:0042335" "cuticle development" 1
0 0.0274973486593732 2 7 "GO:0042364" "water-soluble vitamin biosynthetic process" 0.955479452054795
0 1 3 9 "GO:0042386" "hemocyte differentiation" 1
0 0.654948140971388 3 126 "GO:0042391" "regulation of membrane potential" 1
0 0.47836643589259 3 6 "GO:0042395" "ecdysis, collagen and cuticulin-based cuticle" 1
0 0.136998402965711 2 27 "GO:0042398" "cellular modified amino acid biosynthetic process" 1
0 0.824051887065075 4 16 "GO:0042401;GO:0046189;GO:0009713;GO:0042415;GO:0042421;GO:0042423" "phenol-containing compound biosynthetic process" 1
0 0.728158492361812 2 12 "GO:0042407" "cristae formation" 1
0 1 2 5 "GO:0042428" "serotonin metabolic process" 1
0 0.156394282328609 2 7 "GO:0042430" "indole-containing compound metabolic process" 1
0 0.314290029234999 3 11 "GO:0042439" "ethanolamine-containing compound metabolic process" 1
0 0.456234191934573 2 62 "GO:0042440" "pigment metabolic process" 1
0 0.144640062497483 2 67 "GO:0042445" "hormone metabolic process" 1
0 0.105568275406017 3 18 "GO:0042446" "hormone biosynthetic process" 1
0 0.47836643589259 4 6 "GO:0042447" "hormone catabolic process" 1
0 1 3 7 "GO:0042451;GO:0046129" "purine nucleoside biosynthetic process" 1
0 0.602152021254609 2 81 "GO:0042461;GO:0042462" "photoreceptor cell development" 1
0 0.934730807028813 3 69 "GO:0042471;GO:0042472" "ear morphogenesis" 1
0 1 2 15 "GO:0042473" "outer ear morphogenesis" 1
0 0.90845386969759 2 22 "GO:0042474" "middle ear morphogenesis" 1
0 0.481702555214757 2 25 "GO:0042475" "odontogenesis of dentin-containing tooth" 1
0 0.865905535360007 4 46 "GO:0042476" "odontogenesis" 1
0 0.623389316144124 4 9 "GO:0042478;GO:0045314" "regulation of compound eye photoreceptor development" 1
0 0.970871630361821 4 50 "GO:0042490;GO:0060113" "mechanoreceptor differentiation" 1
0 0.96925308532197 6 32 "GO:0042491;GO:0060117" "inner ear auditory receptor cell differentiation" 1
0 1 2 21 "GO:0042509" "regulation of tyrosine phosphorylation of STAT protein" 1
0 1 5 15 "GO:0042531" "positive regulation of tyrosine phosphorylation of STAT protein" 1
0 1 3 7 "GO:0042532" "negative regulation of tyrosine phosphorylation of STAT protein" 1
0 0.00549176940800114 2 8 "GO:0042537" "benzene-containing compound metabolic process" 0.388235294117647
0 0.314290029234999 3 11 "GO:0042538;GO:0071472;GO:0071474;GO:0071475" "cellular hyperosmotic response" 1
0 0.808881434382604 4 53 "GO:0042542" "response to hydrogen peroxide" 1
0 0.194424227675067 2 15 "GO:0042558" "pteridine-containing compound metabolic process" 1
0 0.234516889092941 3 9 "GO:0042559" "pteridine-containing compound biosynthetic process" 1
0 0.119566586994542 7 6 "GO:0042572" "retinol metabolic process" 1
0 0.0285214956527665 2 125 "GO:0042594" "response to starvation" 0.928846153846154
0 0.712885691719526 5 35 "GO:0042632;GO:0055092" "cholesterol homeostasis" 1
0 0.580181268693993 3 8 "GO:0042634;GO:0051797" "regulation of hair cycle" 1
0 0.676609793785239 2 22 "GO:0042661;GO:1905770;GO:1905902;GO:2000380" "regulation of mesoderm development" 1
0 1 3 7 "GO:0042675" "compound eye cone cell differentiation" 1
0 1 2 6 "GO:0042689;GO:0042691;GO:0045612" "regulation of crystal cell differentiation" 1
0 1 2 11 "GO:0042693" "muscle cell fate commitment" 1
0 1 3 5 "GO:0042711;GO:0060746" "parental behavior" 1
0 0.763472547995514 2 26 "GO:0042733" "embryonic digit morphogenesis" 1
0 0.453111575154485 2 100 "GO:0042742" "defense response to bacterium" 1
0 0.728158492361812 2 12 "GO:0042743;GO:0042744" "hydrogen peroxide metabolic process" 1
0 0.85846967526989 2 18 "GO:0042749;GO:0045187" "regulation of circadian sleep/wake cycle" 1
0 0.484737829620949 3 54 "GO:0042752" "regulation of circadian rhythm" 1
0 0.728158492361812 2 12 "GO:0042753" "positive regulation of circadian rhythm" 1
0 1 2 9 "GO:0042755" "eating behavior" 1
0 0.274459037292262 4 10 "GO:0042759" "long-chain fatty acid biosynthetic process" 1
0 0.532028461486587 5 7 "GO:0042762" "regulation of sulfur metabolic process" 1
0 0.418566461076249 -1 5 "GO:0042766" "obsolete nucleosome mobilization" 1
0 0.624224434819598 -1 20 "GO:0042769" "obsolete DNA damage response, detection of DNA damage" 1
0 0.353611931023238 5 12 "GO:0042771" "intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator" 1
0 1 7 10 "GO:0042789" "mRNA transcription by RNA polymerase II" 1
0 0.47836643589259 4 6 "GO:0042953;GO:0044872" "lipoprotein localization" 1
0 1 2 10 "GO:0042982" "amyloid precursor protein metabolic process" 1
0 1 3 7 "GO:0042987" "amyloid precursor protein catabolic process" 1
0 1 4 7 "GO:0042994" "cytoplasmic sequestering of transcription factor" 1
0 0.580181268693993 4 8 "GO:0042996" "regulation of Golgi to plasma membrane protein transport" 1
0 1 2 13 "GO:0043001" "Golgi to plasma membrane protein transport" 1
0 0.999023747470903 3 291 "GO:0043009" "chordate embryonic development" 1
0 0.993483696894948 2 156 "GO:0043010" "camera-type eye development" 1
0 1 2 9 "GO:0043029" "T cell homeostasis" 1
0 0.728158492361812 2 12 "GO:0043030" "regulation of macrophage activation" 1
0 0.580181268693993 2 8 "GO:0043032" "positive regulation of macrophage activation" 1
0 1 2 10 "GO:0043045" "epigenetic programming of gene expression" 1
0 1 -1 6 "GO:0043046" "obsolete DNA methylation involved in gamete generation" 1
0 0.624224434819598 2 20 "GO:0043051;GO:1903998" "regulation of eating behavior" 1
0 0.728158492361812 4 12 "GO:0043053;GO:0055115" "entry into diapause" 1
0 1 3 6 "GO:0043054;GO:0071981" "exit from diapause" 1
0 1 3 7 "GO:0043058" "regulation of backward locomotion" 1
0 0.996170098237931 3 243 "GO:0043086" "negative regulation of catalytic activity" 1
0 0.52350816651969 4 164 "GO:0043087;GO:0043547" "regulation of GTPase activity" 1
0 0.580181268693993 2 8 "GO:0043094" "cellular metabolic compound salvage" 1
0 0.39005137024211 2 49 "GO:0043112" "receptor metabolic process" 1
0 0.624224434819598 2 20 "GO:0043113" "receptor clustering" 1
0 0.953948459209895 2 45 "GO:0043122" "regulation of canonical NF-kappaB signal transduction" 1
0 0.96925308532197 2 32 "GO:0043123" "positive regulation of canonical NF-kappaB signal transduction" 1
0 1 4 16 "GO:0043124" "negative regulation of canonical NF-kappaB signal transduction" 1
0 1 2 23 "GO:0043154;GO:2000117" "negative regulation of cysteine-type endopeptidase activity" 1
0 0.781287626401898 2 14 "GO:0043162" "ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway" 1
0 0.756162582707834 3 13 "GO:0043171" "peptide catabolic process" 1
0 0.521426584012737 2 56 "GO:0043200" "response to amino acid" 1
0 1 4 5 "GO:0043201" "response to L-leucine" 1
0 0.89884112527096 2 333 "GO:0043207;GO:0009607;GO:0051707" "response to biotic stimulus" 1
0 1 2 5 "GO:0043217" "myelin maintenance" 1
0 0.696946278916931 2 11 "GO:0043243" "positive regulation of protein-containing complex disassembly" 1
0 0.913952807631305 5 38 "GO:0043244" "regulation of protein-containing complex disassembly" 1
0 1 2 8 "GO:0043248" "proteasome assembly" 1
0 1 2 7 "GO:0043252" "sodium-independent organic anion transport" 1
0 0.803530834560897 5 206 "GO:0043254" "regulation of protein-containing complex assembly" 1
0 0.743872350912026 2 25 "GO:0043266" "regulation of potassium ion transport" 1
0 0.781287626401898 3 14 "GO:0043267" "negative regulation of potassium ion transport" 1
0 1 3 13 "GO:0043268" "positive regulation of potassium ion transport" 1
0 0.617135241526456 5 163 "GO:0043269" "regulation of monoatomic ion transport" 1
0 0.403534661850275 2 87 "GO:0043270" "positive regulation of monoatomic ion transport" 1
0 0.710313294793652 2 46 "GO:0043271" "negative regulation of monoatomic ion transport" 1
0 0.418566461076249 2 5 "GO:0043276" "anoikis" 1
0 0.558086678339775 6 38 "GO:0043277" "apoptotic cell clearance" 1
0 0.218117684761783 3 48 "GO:0043279" "response to alkaloid" 1
0 0.14630801014841 4 59 "GO:0043280;GO:2001056" "positive regulation of cysteine-type endopeptidase activity" 1
0 0.485041719754309 2 83 "GO:0043281;GO:2000116" "regulation of cysteine-type endopeptidase activity" 1
0 1 2 5 "GO:0043282" "chordate pharyngeal muscle development" 1
0 0.87826922463954 2 34 "GO:0043297" "apical junction assembly" 1
0 1 5 9 "GO:0043330" "response to exogenous dsRNA" 1
0 0.946927877284368 4 27 "GO:0043331;GO:0071359" "response to dsRNA" 1
0 0.418566461076249 2 5 "GO:0043368" "positive T cell selection" 1
0 1 2 11 "GO:0043370;GO:2000514" "regulation of CD4-positive, alpha-beta T cell activation" 1
0 1 8 9 "GO:0043371;GO:2000515;GO:0045622;GO:0045623" "regulation of T-helper cell differentiation" 1
0 0.886167053455438 2 20 "GO:0043388" "positive regulation of DNA binding" 1
0 0.624224434819598 4 20 "GO:0043392" "negative regulation of DNA binding" 1
0 0.533935251983779 4 106 "GO:0043393" "regulation of protein binding" 1
0 0.696946278916931 4 11 "GO:0043403" "skeletal muscle tissue regeneration" 1
0 0.955469898535103 5 126 "GO:0043405;GO:0043406" "regulation of MAP kinase activity" 1
0 0.444287750957098 2 33 "GO:0043407" "negative regulation of MAP kinase activity" 1
0 0.991119078656308 2 241 "GO:0043408" "regulation of MAPK cascade" 1
0 0.807720484189175 4 76 "GO:0043409" "negative regulation of MAPK cascade" 1
0 0.979313146241888 2 164 "GO:0043410" "positive regulation of MAPK cascade" 1
0 0.921639047150938 2 128 "GO:0043414;GO:0032259" "methylation" 1
0 0.869938625254021 6 59 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 1
0 0.815108023860609 4 165 "GO:0043434" "response to peptide hormone" 1
0 0.560291576535342 6 28 "GO:0043457" "regulation of cellular respiration" 1
0 0.968055565224163 2 49 "GO:0043462" "regulation of ATP-dependent activity" 1
0 0.539383859055846 5 57 "GO:0043467" "regulation of generation of precursor metabolites and energy" 1
0 0.508669985910171 2 26 "GO:0043470;GO:0006110;GO:0033121;GO:0030811" "regulation of carbohydrate catabolic process" 1
0 0.47836643589259 -1 6 "GO:0043471" "obsolete regulation of cellular carbohydrate catabolic process" 1
0 0.424374916723423 1 79 "GO:0043473" "pigmentation" 1
0 0.584841816257666 -1 29 "GO:0043486" "obsolete histone exchange" 1
0 0.976984047738042 2 97 "GO:0043487;GO:0043488;GO:0061013" "regulation of RNA stability" 1
0 1 3 21 "GO:0043489;GO:1902369" "negative regulation of RNA catabolic process" 1
0 1 6 6 "GO:0043491" "phosphatidylinositol 3-kinase/protein kinase B signal transduction" 1
0 1 2 13 "GO:0043496" "regulation of protein homodimerization activity" 1
0 1 2 8 "GO:0043497" "regulation of protein heterodimerization activity" 1
0 1 2 13 "GO:0043500" "muscle adaptation" 1
0 0.957950410293981 2 46 "GO:0043506;GO:0043507" "regulation of JUN kinase activity" 1
0 0.532028461486587 3 7 "GO:0043508" "negative regulation of JUN kinase activity" 1
0 0.886167053455438 2 20 "GO:0043516;GO:0043518" "regulation of DNA damage response, signal transduction by p53 class mediator" 1
0 0.47836643589259 2 6 "GO:0043519" "regulation of myosin II filament organization" 1
0 0.937937458139251 6 108 "GO:0043523" "regulation of neuron apoptotic process" 1
0 0.913439545000421 4 65 "GO:0043524" "negative regulation of neuron apoptotic process" 1
0 0.821210329161805 2 42 "GO:0043525" "positive regulation of neuron apoptotic process" 1
0 0.580181268693993 4 8 "GO:0043534" "blood vessel endothelial cell migration" 1
0 0.710313294793652 6 46 "GO:0043535;GO:0043536" "regulation of blood vessel endothelial cell migration" 1
0 1 4 14 "GO:0043537;GO:0090051;GO:1903671" "negative regulation of sprouting angiogenesis" 1
0 0.90845386969759 3 22 "GO:0043542" "endothelial cell migration" 1
0 1 3 31 "GO:0043550;GO:0043551" "regulation of lipid kinase activity" 1
0 0.623389316144124 2 9 "GO:0043555" "regulation of translation in response to stress" 1
0 0.47836643589259 2 6 "GO:0043558" "regulation of translational initiation in response to stress" 1
0 1 2 6 "GO:0043567" "regulation of insulin-like growth factor receptor signaling pathway" 1
0 0.580181268693993 3 8 "GO:0043576" "regulation of respiratory gaseous exchange" 1
0 0.921543192376164 3 104 "GO:0043583;GO:0048839" "ear development" 1
0 0.532028461486587 5 7 "GO:0043584" "nose development" 1
0 1 3 9 "GO:0043586;GO:0043587" "tongue development" 1
0 0.95787811516273 4 75 "GO:0043588" "skin development" 1
0 1 2 19 "GO:0043589;GO:0090270" "skin morphogenesis" 1
0 0.318431295911993 2 360 "GO:0043603;GO:0006518" "amide metabolic process" 1
0 0.57574275372119 3 268 "GO:0043604;GO:0006412;GO:0043043" "amide biosynthetic process" 1
0 0.119566586994542 3 6 "GO:0043616" "keratinocyte proliferation" 1
0 0.748148960024537 -1 37 "GO:0043618;GO:0043620" "obsolete regulation of DNA-templated transcription in response to stress" 1
0 1 -1 10 "GO:0043619" "obsolete regulation of transcription from RNA polymerase II promoter in response to oxidative stress" 1
0 1 2 5 "GO:0043622" "cortical microtubule organization" 1
0 0.121256781049117 2 26 "GO:0043627" "response to estrogen" 1
