"","X","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","ParentTerm","Factor"
"432",472,"GO:0032880",1.63432419656259e-27,1,23,23,"regulation of protein localization","BP",1.5517266100491e-26,"negative regulation of transport","Down"
"433",473,"GO:0006396",1.79546850483967e-27,1,23,23,"RNA processing","BP",1.69948954329063e-26,"gene expression","Down"
"434",474,"GO:0008283",1.97224571746788e-27,1,23,23,"cell population proliferation","BP",1.86395369801182e-26,"negative regulation of cell population proliferation","Down"
"435",475,"GO:0048812",2.39218752361028e-27,1,23,23,"neuron projection morphogenesis","BP",2.25048236953993e-26,"regulation of cell morphogenesis involved in differentiation","Down"
"436",476,"GO:0048858",2.39218752361028e-27,1,23,23,"cell projection morphogenesis","BP",2.25048236953993e-26,"regulation of cell morphogenesis involved in differentiation","Down"
"437",477,"GO:0120039",2.39218752361028e-27,1,23,23,"plasma membrane bounded cell projection morphogenesis","BP",2.25048236953993e-26,"regulation of cell morphogenesis involved in differentiation","Down"
"438",478,"GO:0080134",4.13777889948426e-27,1,23,23,"regulation of response to stress","BP",3.88082094042953e-26,"regulation of cellular response to stress","Down"
"439",479,"GO:0018193",5.83196311194393e-27,1,23,23,"peptidyl-amino acid modification","BP",5.46148278051649e-26,"histone modification","Down"
"440",480,"GO:0045321",7.08088815082396e-27,1,23,23,"leukocyte activation","BP",6.62100649246999e-26,"regulation of cell activation","Down"
"441",481,"GO:0051253",7.80831010822452e-27,1,22,22,"negative regulation of RNA metabolic process","BP",7.27909332630552e-26,"negative regulation of transcription by RNA polymerase II","Down"
"442",482,"GO:0009636",9.01740317253986e-27,1,22,22,"response to toxic substance","BP",8.39354053613151e-26,"response to xenobiotic stimulus","Down"
"443",483,"GO:0045596",1.41067692511065e-26,1,22,22,"negative regulation of cell differentiation","BP",1.31109973039696e-25,"positive regulation of neuron differentiation","Down"
"444",484,"GO:0051338",1.44281525736054e-26,1,22,22,"regulation of transferase activity","BP",1.33894994214693e-25,"regulation of protein binding","Down"
"445",485,"GO:0010562",3.10586538318211e-26,1,22,22,"positive regulation of phosphorus metabolic process","BP",2.8650213310132e-25,"dephosphorylation","Down"
"446",486,"GO:0042327",3.10586538318211e-26,1,22,22,"positive regulation of phosphorylation","BP",2.8650213310132e-25,"dephosphorylation","Down"
"447",487,"GO:0045937",3.10586538318211e-26,1,22,22,"positive regulation of phosphate metabolic process","BP",2.8650213310132e-25,"dephosphorylation","Down"
"448",488,"GO:0000278",7.12785455304352e-26,1,22,22,"mitotic cell cycle","BP",6.51659343558667e-25,"positive regulation of cell cycle","Down"
"449",489,"GO:0045892",1.28544487574606e-25,1,21,21,"negative regulation of DNA-templated transcription","BP",1.17000167272485e-24,"negative regulation of transcription by RNA polymerase II","Down"
"450",490,"GO:1902679",1.28544487574606e-25,1,21,21,"negative regulation of RNA biosynthetic process","BP",1.17000167272485e-24,"negative regulation of transcription by RNA polymerase II","Down"
"451",491,"GO:1903507",1.28544487574606e-25,1,21,21,"negative regulation of nucleic acid-templated transcription","BP",1.17000167272485e-24,"negative regulation of transcription by RNA polymerase II","Down"
"452",492,"GO:0045184",1.52666758210064e-25,1,21,21,"establishment of protein localization","BP",1.38751115647554e-24,"monoatomic ion transmembrane transport","Down"
"453",493,"GO:0070925",1.96480828555883e-25,1,22,22,"organelle assembly","BP",1.78308522173984e-24,"positive regulation of cellular component biogenesis","Down"
"454",494,"GO:0044092",3.52934519553687e-25,1,21,21,"negative regulation of molecular function","BP",3.18883065907598e-24,"regulation of protein binding","Down"
"455",495,"GO:0007346",3.67337005116652e-25,1,21,21,"regulation of mitotic cell cycle","BP",3.31410047661612e-24,"positive regulation of cell cycle","Down"
"456",496,"GO:0009607",4.75644531437031e-25,1,21,21,"response to biotic stimulus","BP",4.28497310338448e-24,"response to bacterium","Down"
"457",497,"GO:0002009",5.0194178339802e-25,1,21,21,"morphogenesis of an epithelium","BP",4.50869572784053e-24,"morphogenesis of embryonic epithelium","Down"
"458",498,"GO:0048729",5.0194178339802e-25,1,21,21,"tissue morphogenesis","BP",4.50869572784053e-24,"morphogenesis of embryonic epithelium","Down"
"459",499,"GO:0019637",6.10886027667074e-25,1,21,21,"organophosphate metabolic process","BP",5.45547782968769e-24,"dephosphorylation","Down"
"460",500,"GO:0060548",6.88584527379184e-25,1,21,21,"negative regulation of cell death","BP",6.1227386114149e-24,"apoptotic signaling pathway","Down"
"461",502,"GO:0030855",1.33063336830202e-24,1,21,21,"epithelial cell differentiation","BP",1.17806937003981e-23,"morphogenesis of embryonic epithelium","Down"
"462",503,"GO:0051129",1.52915382396282e-24,1,21,21,"negative regulation of cellular component organization","BP",1.35188606359525e-23,"epigenetic regulation of gene expression","Down"
"463",504,"GO:0022412",1.58467896350824e-24,1,21,21,"cellular process involved in reproduction in multicellular organism","BP",1.3989673027418e-23,"sex differentiation","Down"
"464",505,"GO:0015031",2.52789237496683e-24,1,20,20,"protein transport","BP",2.2220931261834e-23,"monoatomic ion transmembrane transport","Down"
"465",506,"GO:0015833",2.52789237496683e-24,1,20,20,"peptide transport","BP",2.2220931261834e-23,"nitrogen compound transport","Down"
"466",507,"GO:0042886",2.52789237496683e-24,1,20,20,"amide transport","BP",2.2220931261834e-23,"nitrogen compound transport","Down"
"467",508,"GO:0070647",4.18094199455146e-24,1,20,20,"protein modification by small protein conjugation or removal","BP",3.65432121566327e-23,"histone modification","Down"
"468",509,"GO:0046903",4.76587489522233e-24,1,20,20,"secretion","BP",4.15379364983875e-23,"regulated exocytosis","Down"
"469",510,"GO:0048667",6.44242329048609e-24,1,20,20,"cell morphogenesis involved in neuron differentiation","BP",5.5991836834944e-23,"regulation of cell morphogenesis involved in differentiation","Down"
"470",511,"GO:0006952",6.93133809713812e-24,1,20,20,"defense response","BP",6.01562047247396e-23,"response to endoplasmic reticulum stress","Down"
"471",512,"GO:0007568",7.1300244510311e-24,1,20,20,"aging","BP",6.17710978071657e-23,"multicellular organism aging","Down"
"472",513,"GO:0071417",7.86512148474118e-24,1,20,20,"cellular response to organonitrogen compound","BP",6.79731817517183e-23,"response to xenobiotic stimulus","Down"
"473",514,"GO:0009314",8.54218446566092e-24,1,20,20,"response to radiation","BP",7.37212054305358e-23,"response to light stimulus","Down"
"474",515,"GO:0032870",8.95321260150464e-24,1,20,20,"cellular response to hormone stimulus","BP",7.71604140566036e-23,"response to growth factor","Down"
"475",516,"GO:0006325",1.04721618531998e-23,1,20,20,"chromatin organization","BP",9.01249460047725e-23,"epigenetic regulation of gene expression","Down"
"476",517,"GO:0031401",1.24463145677883e-23,1,20,20,"positive regulation of protein modification process","BP",1.06965398000992e-22,"post-transcriptional regulation of gene expression","Down"
"477",518,"GO:0010942",1.31786080080788e-23,1,20,20,"positive regulation of cell death","BP",1.13101089896632e-22,"apoptotic signaling pathway","Down"
"478",519,"GO:0030097",1.36642572196483e-23,1,20,20,"hemopoiesis","BP",1.16943268038157e-22,"cell fate commitment","Down"
"479",521,"GO:0007281",2.11996870152621e-23,1,20,20,"germ cell development","BP",1.8118234589188e-22,"sex differentiation","Down"
"480",522,"GO:1901135",3.24913067852614e-23,1,19,19,"carbohydrate derivative metabolic process","BP",2.77301152923519e-22,"ribose phosphate metabolic process","Down"
"481",523,"GO:1901566",3.76335506046944e-23,1,19,19,"organonitrogen compound biosynthetic process","BP",3.19859225967071e-22,"biosynthetic process","Down"
"482",524,"GO:0070201",4.77969205360185e-23,1,19,19,"regulation of establishment of protein localization","BP",4.05681300747859e-22,"negative regulation of transport","Down"
"483",525,"GO:0045664",8.62740511492963e-23,1,19,19,"regulation of neuron differentiation","BP",7.30248218656543e-22,"positive regulation of neuron differentiation","Down"
"484",526,"GO:1902532",8.82482941699436e-23,1,19,19,"negative regulation of intracellular signal transduction","BP",7.45934140843886e-22,"trans-synaptic signaling","Down"
"485",527,"GO:0006974",9.67010772199574e-23,1,19,19,"cellular response to DNA damage stimulus","BP",8.15146426579176e-22,"response to endoplasmic reticulum stress","Down"
"486",528,"GO:0001654",1.00652796241107e-22,1,19,19,"eye development","BP",8.47298538849317e-22,"gland development","Down"
"487",529,"GO:0030334",1.04333128121941e-22,1,19,19,"regulation of cell migration","BP",8.75886560609537e-22,"positive regulation of cell migration","Down"
"488",530,"GO:2000145",1.04333128121941e-22,1,19,19,"regulation of cell motility","BP",8.75886560609537e-22,"positive regulation of cell migration","Down"
"489",531,"GO:0060562",1.23014583324454e-22,1,19,19,"epithelial tube morphogenesis","BP",1.02991285658327e-21,"post-embryonic animal morphogenesis","Down"
"490",532,"GO:0009991",1.3398972393555e-22,1,19,19,"response to extracellular stimulus","BP",1.11875972749439e-21,"cellular response to external stimulus","Down"
"491",533,"GO:0031667",1.3398972393555e-22,1,19,19,"response to nutrient levels","BP",1.11875972749439e-21,"cellular response to external stimulus","Down"
"492",534,"GO:0001934",1.47772228938589e-22,1,19,19,"positive regulation of protein phosphorylation","BP",1.23216843669768e-21,"post-transcriptional regulation of gene expression","Down"
"493",535,"GO:0043068",1.60042545705845e-22,1,19,19,"positive regulation of programmed cell death","BP",1.33267860356678e-21,"apoptotic signaling pathway","Down"
"494",536,"GO:0048598",2.78380857650439e-22,1,19,19,"embryonic morphogenesis","BP",2.3149566057247e-21,"pattern specification process","Down"
"495",537,"GO:0006366",5.48278494101895e-22,1,18,18,"transcription by RNA polymerase II","BP",4.54098397937618e-21,"biosynthetic process","Down"
"496",538,"GO:0006811",6.24941084832857e-22,1,18,18,"monoatomic ion transport","BP",5.1689757915974e-21,"monoatomic ion transmembrane transport","Down"
"497",539,"GO:0051223",8.7091383645935e-22,1,18,18,"regulation of protein transport","BP",7.16498138886851e-21,"negative regulation of transport","Down"
"498",540,"GO:0090087",8.7091383645935e-22,1,18,18,"regulation of peptide transport","BP",7.16498138886851e-21,"nitrogen compound transport","Down"
"499",541,"GO:0061061",1.04847713908031e-21,1,18,18,"muscle structure development","BP",8.61428817468379e-21,"pattern specification process","Down"
"500",542,"GO:0007409",1.23656249550857e-21,1,18,18,"axonogenesis","BP",1.00923153606938e-20,"regulation of cell morphogenesis involved in differentiation","Down"
"501",543,"GO:0061564",1.23656249550857e-21,1,18,18,"axon development","BP",1.00923153606938e-20,"circulatory system development","Down"
"502",544,"GO:0031344",1.54451085754305e-21,1,18,18,"regulation of cell projection organization","BP",1.255577296066e-20,"epigenetic regulation of gene expression","Down"
"503",545,"GO:0120035",1.54451085754305e-21,1,18,18,"regulation of plasma membrane bounded cell projection organization","BP",1.255577296066e-20,"epigenetic regulation of gene expression","Down"
"504",546,"GO:0010720",1.65389529905417e-21,1,18,18,"positive regulation of cell development","BP",1.34096089904892e-20,"positive regulation of neuron differentiation","Down"
"505",547,"GO:1903047",1.78427451902345e-21,1,18,18,"mitotic cell cycle process","BP",1.44476998504895e-20,"positive regulation of cell cycle","Down"
"506",548,"GO:0043207",1.89142851522047e-21,1,18,18,"response to external biotic stimulus","BP",1.5275206436158e-20,"response to bacterium","Down"
"507",549,"GO:0051707",1.89142851522047e-21,1,18,18,"response to other organism","BP",1.5275206436158e-20,"response to bacterium","Down"
"508",550,"GO:0043065",1.96178104156541e-21,1,18,18,"positive regulation of apoptotic process","BP",1.58019539583347e-20,"apoptotic signaling pathway","Down"
"509",551,"GO:1901652",2.58884869166013e-21,1,18,18,"response to peptide","BP",2.07714656744918e-20,"response to xenobiotic stimulus","Down"
"510",552,"GO:0007420",2.70063971013187e-21,1,18,18,"brain development","BP",2.16121323296527e-20,"head development","Down"
"511",553,"GO:0060322",2.70063971013187e-21,1,18,18,"head development","BP",2.16121323296527e-20,"head development","Down"
"512",554,"GO:0048870",3.10377743342472e-21,1,18,18,"cell motility","BP",2.47739333481388e-20,"positive regulation of cell migration","Down"
"513",556,"GO:0009611",3.44118545077979e-21,1,18,18,"response to wounding","BP",2.74315455985835e-20,"wound healing","Down"
"514",557,"GO:0045927",4.02422314269644e-21,1,18,18,"positive regulation of growth","BP",3.20378075003817e-20,"negative regulation of growth","Down"
"515",558,"GO:0006886",7.843447204357e-21,1,17,17,"intracellular protein transport","BP",6.22826310222266e-20,"monoatomic ion transmembrane transport","Down"
"516",559,"GO:0048878",8.14538812765709e-21,1,17,17,"chemical homeostasis","BP",6.4597016271072e-20,"monoatomic ion homeostasis","Down"
"517",560,"GO:0051640",8.63260084219865e-21,1,18,18,"organelle localization","BP",6.83728616833266e-20,"monoatomic ion transmembrane transport","Down"
"518",561,"GO:1901565",1.5929413601387e-20,1,17,17,"organonitrogen compound catabolic process","BP",1.25681237659087e-19,"positive regulation of catabolic process","Down"
"519",562,"GO:0043549",1.88700055416228e-20,1,17,17,"regulation of kinase activity","BP",1.48691782797289e-19,"regulation of protein binding","Down"
"520",563,"GO:0032940",2.12350138754735e-20,1,17,17,"secretion by cell","BP",1.67113863985527e-19,"regulated exocytosis","Down"
"521",564,"GO:0051336",2.27657761494949e-20,1,17,17,"regulation of hydrolase activity","BP",1.78932031419882e-19,"regulation of protein binding","Down"
"522",565,"GO:0008284",2.61679475519926e-20,1,17,17,"positive regulation of cell population proliferation","BP",2.05410054541883e-19,"negative regulation of cell population proliferation","Down"
"523",566,"GO:0043066",3.52126586282288e-20,1,17,17,"negative regulation of apoptotic process","BP",2.75355840694347e-19,"apoptotic signaling pathway","Down"
"524",567,"GO:0043069",3.52126586282288e-20,1,17,17,"negative regulation of programmed cell death","BP",2.75355840694347e-19,"apoptotic signaling pathway","Down"
"525",568,"GO:0061458",3.54586317802626e-20,1,17,17,"reproductive system development","BP",2.76927869493002e-19,"circulatory system development","Down"
"526",569,"GO:0090066",4.12657635779352e-20,1,17,17,"regulation of anatomical structure size","BP",3.21872955907895e-19,"regulation of hormone levels","Down"
"527",570,"GO:0046649",8.08734199609436e-20,1,17,17,"lymphocyte activation","BP",6.30015188115467e-19,"regulation of cell activation","Down"
"528",571,"GO:0007017",1.09875039383377e-19,1,17,17,"microtubule-based process","BP",8.53783092913452e-19,"microtubule cytoskeleton organization","Down"
