"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"4698","GO:0015985",0.718375771959113,0.528704218241779,3,12,"energy coupled proton transport, down electrochemical gradient","BP"
"4699","GO:0015986",0.718375771959113,0.528704218241779,3,12,"proton motive force-driven ATP synthesis","BP"
"12173","GO:0060315",0.718712320692412,0.701209379015187,1,4,"negative regulation of ryanodine-sensitive calcium-release channel activity","BP"
"2155","GO:0005912",0.718722596462864,0.357794314590325,30,107,"adherens junction","CC"
"4961","GO:0016591",0.71873527172387,0.386782111897392,16,58,"RNA polymerase II, holoenzyme","CC"
"8691","GO:0040025",0.71885154679454,0.41534552472727,10,37,"vulval development","BP"
"2651","GO:0006728",0.718891599368749,0.701008671001187,1,4,"pteridine biosynthetic process","BP"
"3329","GO:0008203",0.718994770003138,0.442534457065319,7,26,"cholesterol metabolic process","BP"
"10531","GO:0046847",0.719034839770404,0.532311124583555,3,11,"filopodium assembly","BP"
"4315","GO:0010996",0.719362932378397,0.531912844845944,3,11,"response to auditory stimulus","BP"
"6780","GO:0032007",0.719483826777358,0.455975054369685,6,22,"negative regulation of TOR signaling","BP"
"8516","GO:0036335",0.719664322368547,0.455759403119422,6,22,"intestinal stem cell homeostasis","BP"
"9685","GO:0044459",0.720094837200718,0.312480101186251,169,576,NA,NA
"15443","GO:1901343",0.720256387996099,0.420678422240496,9,34,"negative regulation of vasculature development","BP"
"5841","GO:0022416",0.720311459606338,0.40760418269805,11,40,"chaeta development","BP"
"11329","GO:0050953",0.720369760859589,0.406872704347358,11,41,"sensory perception of light stimulus","BP"
"10087","GO:0045737",0.720513491273457,0.526099996912267,3,12,"positive regulation of cyclin-dependent protein serine/threonine kinase activity","BP"
"4176","GO:0010771",0.721160437167411,0.405952501212804,11,41,"negative regulation of cell morphogenesis involved in differentiation","BP"
"5066","GO:0016805",0.72120568146001,0.698407379282333,1,4,"dipeptidase activity","MF"
"4989","GO:0016645",0.721386833914201,0.525033017504872,3,12,"oxidoreductase activity, acting on the CH-NH group of donors","MF"
"10089","GO:0045739",0.72159073770426,0.469488651442651,5,19,"positive regulation of DNA repair","BP"
"5235","GO:0018022",0.722181140401316,0.411453328805252,10,37,"peptidyl-lysine methylation","BP"
"4892","GO:0016445",0.722411071397684,0.492599319555117,4,15,"somatic diversification of immunoglobulins","BP"
"14465","GO:0097110",0.722485334866198,0.428307327427134,8,29,"scaffold protein binding","MF"
"9335","GO:0043412",0.722522403423574,0.301460417600498,326,1119,"macromolecule modification","BP"
"6188","GO:0030589",0.7226266092509,0.579563730366521,2,8,"pseudocleavage involved in syncytial blastoderm formation","BP"
"8091","GO:0035282",0.722789792400329,0.34131432076631,42,149,"segmentation","BP"
"9435","GO:0043596",0.722975232919796,0.491912542471025,4,15,"nuclear replication fork","CC"
"4401","GO:0014823",0.723133220630665,0.410337808805458,10,37,"response to activity","BP"
"5577","GO:0019908",0.723157807322754,0.696197557948291,1,4,"nuclear cyclin-dependent protein kinase holoenzyme complex","CC"
"7741","GO:0034472",0.723259650451784,0.527163119034668,3,11,"snRNA 3'-end processing","BP"
"15566","GO:1901739",0.723485152315363,0.578515160772044,2,8,"regulation of myoblast fusion","BP"
"8076","GO:0035262",0.723522928464249,0.451136353609409,6,22,"gonad morphogenesis","BP"
"1347","GO:0003906",0.72366954643837,0.578289679592945,2,8,"DNA-(apurinic or apyrimidinic site) endonuclease activity","MF"
"6268","GO:0030813",0.72368459457692,0.522217291527711,3,12,"positive regulation of nucleotide catabolic process","BP"
"10129","GO:0045821",0.72368459457692,0.522217291527711,3,12,"positive regulation of glycolytic process","BP"
"11473","GO:0051197",0.72368459457692,0.522217291527711,3,12,NA,NA
"6600","GO:0031467",0.72379080739467,0.695477946956609,1,4,"Cul7-RING ubiquitin ligase complex","CC"
"1173","GO:0003207",0.723852478700096,0.695407757237199,1,4,"cardiac chamber formation","BP"
"1176","GO:0003211",0.723852478700096,0.695407757237199,1,4,"cardiac ventricle formation","BP"
"9019","GO:0042733",0.723939139331352,0.43665065498835,7,26,"embryonic digit morphogenesis","BP"
"6465","GO:0031226",0.724193314207199,0.324745069998593,72,250,NA,NA
"4372","GO:0014072",0.724273682660536,0.525921206710275,3,11,"response to isoquinoline alkaloid","BP"
"9271","GO:0043278",0.724273682660536,0.525921206710275,3,11,"response to morphine","BP"
"15135","GO:0140053",0.724431973557095,0.389550913514477,13,53,"mitochondrial gene expression","BP"
"4746","GO:0016080",0.724523150167944,0.525615301246377,3,11,"synaptic vesicle targeting","BP"
"8166","GO:0035437",0.724528853876971,0.694637020916533,1,4,"maintenance of protein localization in endoplasmic reticulum","BP"
"8862","GO:0042403",0.724556875446411,0.694605052998884,1,4,"thyroid hormone metabolic process","BP"
"16640","GO:1904837",0.725042419248494,0.520547558238896,3,12,"beta-catenin-TCF complex assembly","BP"
"12966","GO:0070207",0.725124490431073,0.486496774189695,4,16,"protein homotrimerization","BP"
"5817","GO:0022011",0.725537951044686,0.575999469083129,2,8,"myelination in peripheral nervous system","BP"
"6917","GO:0032292",0.725537951044686,0.575999469083129,2,8,"peripheral nervous system axon ensheathment","BP"
"14861","GO:0098876",0.725597695033847,0.407444934726969,10,37,"vesicle-mediated transport to the plasma membrane","BP"
"9833","GO:0045134",0.725646823017656,0.693359311496597,1,4,"UDP phosphatase activity","MF"
"2919","GO:0007187",0.725660650220751,0.422458278508956,8,31,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","BP"
"606","GO:0001889",0.725770723486331,0.357251337927227,25,90,"liver development","BP"
"2480","GO:0006476",0.726078899575436,0.434092745611566,7,26,"protein deacetylation","BP"
"2031","GO:0005704",0.726236844090035,0.692683083714245,1,4,"polytene chromosome band","CC"
"5267","GO:0018198",0.726374807023648,0.574970437827767,2,8,"peptidyl-cysteine modification","BP"
"14646","GO:0097550",0.726388668565003,0.692508863320795,1,4,"transcription preinitiation complex","CC"
"902","GO:0002532",0.726650389241144,0.487422613815939,4,15,"production of molecular mediator involved in inflammatory response","BP"
"11612","GO:0051457",0.726708507415354,0.463288310700379,5,19,"maintenance of protein location in nucleus","BP"
"13459","GO:0071346",0.726722533392307,0.421195476752676,8,31,"cellular response to type II interferon","BP"
"11745","GO:0051775",0.7268535293984,0.691974886410863,1,4,"response to redox state","BP"
"11804","GO:0051923",0.727028485704902,0.57416524443423,2,8,"sulfation","BP"
"17503","GO:2000641",0.727056283315713,0.486925023448292,4,15,"regulation of early endosome to late endosome transport","BP"
"9875","GO:0045211",0.727173812623344,0.399591341052793,11,40,"postsynaptic membrane","CC"
"10947","GO:0048665",0.727379500979678,0.483732342609737,4,16,"neuron fate specification","BP"
"7347","GO:0033146",0.727395312390217,0.46245257257502,5,19,"regulation of intracellular estrogen receptor signaling pathway","BP"
"9876","GO:0045213",0.727537095094385,0.69118819586371,1,4,"neurotransmitter receptor metabolic process","BP"
"13722","GO:0071896",0.727584257602309,0.691133852676787,1,4,"protein localization to adherens junction","BP"
"11173","GO:0050681",0.727730814928089,0.462044000359884,5,19,"nuclear androgen receptor binding","MF"
"14699","GO:0097731",0.727841181061219,0.392952324580595,12,44,"9+0 non-motile cilium","CC"
"14701","GO:0097733",0.727841181061219,0.392952324580595,12,44,"photoreceptor cell cilium","CC"
"2920","GO:0007188",0.727890806216722,0.430672359489862,7,27,"adenylate cyclase-modulating G protein-coupled receptor signaling pathway","BP"
"324","GO:0000980",0.72796856926418,0.442696416483542,6,24,NA,NA
"8773","GO:0042168",0.728137946005157,0.482800216837376,4,16,"heme metabolic process","BP"
"16868","GO:1905486",0.728166101425194,0.690462722823322,1,4,"regulation of anterior/posterior axon guidance","BP"
"16869","GO:1905488",0.728166101425194,0.690462722823322,1,4,"positive regulation of anterior/posterior axon guidance","BP"
"16870","GO:1905489",0.728166101425194,0.690462722823322,1,4,"regulation of sensory neuron axon guidance","BP"
"16871","GO:1905491",0.728166101425194,0.690462722823322,1,4,"positive regulation of sensory neuron axon guidance","BP"
"3884","GO:0009896",0.728750761555021,0.323083759576841,63,221,"positive regulation of catabolic process","BP"
"4596","GO:0015696",0.728804721708994,0.443142026315889,6,23,NA,NA
"11601","GO:0051443",0.728854453535652,0.515836527467637,3,12,"positive regulation of ubiquitin-protein transferase activity","BP"
"14383","GO:0090630",0.72893618533951,0.387622748683981,13,46,"activation of GTPase activity","BP"
"4747","GO:0016081",0.729172277532427,0.484325452861964,4,15,"synaptic vesicle docking","BP"
"2485","GO:0006486",0.729617436565056,0.364544377431511,19,72,"protein glycosylation","BP"
"9336","GO:0043413",0.729617436565056,0.364544377431511,19,72,"macromolecule glycosylation","BP"
"10913","GO:0048599",0.729816671280427,0.350969063710846,26,94,"oocyte development","BP"
"9754","GO:0044827",0.729826038375368,0.514630272591951,3,12,"modulation by host of viral genome replication","BP"
"9862","GO:0045185",0.729829958707395,0.37069765744612,17,62,"maintenance of protein location","BP"
"7148","GO:0032729",0.730349655625347,0.513979245394283,3,12,"positive regulation of type II interferon production","BP"
"6170","GO:0030545",0.73045744602289,0.416741067988563,8,31,"signaling receptor regulator activity","MF"
"818","GO:0002287",0.730702116971979,0.569617049092267,2,8,"alpha-beta T cell activation involved in immune response","BP"
"821","GO:0002293",0.730702116971979,0.569617049092267,2,8,"alpha-beta T cell differentiation involved in immune response","BP"
"822","GO:0002294",0.730702116971979,0.569617049092267,2,8,"CD4-positive, alpha-beta T cell differentiation involved in immune response","BP"
"8739","GO:0042093",0.730702116971979,0.569617049092267,2,8,"T-helper cell differentiation","BP"
"12143","GO:0060272",0.73074502424862,0.687472431913682,1,4,"embryonic skeletal joint morphogenesis","BP"
"3293","GO:0008143",0.730811074092879,0.513405005232911,3,12,"poly(A) binding","MF"
"12223","GO:0060389",0.730939513919529,0.687245879705592,1,4,"pathway-restricted SMAD protein phosphorylation","BP"
"2704","GO:0006820",0.731004110553053,0.338366206907038,35,125,"monoatomic anion transport","BP"
"16142","GO:1903510",0.731397178621923,0.425319192990187,7,28,"mucopolysaccharide metabolic process","BP"
"12594","GO:0061157",0.731432698338907,0.512630576478497,3,12,"mRNA destabilization","BP"
"12549","GO:0061057",0.731497804291465,0.686594738691277,1,4,"peptidoglycan recognition protein signaling pathway","BP"
"3809","GO:0009615",0.731576073252491,0.371672778329037,16,59,"response to virus","BP"
"1037","GO:0002820",0.731607401538307,0.568490193993294,2,8,"negative regulation of adaptive immune response","BP"
"1040","GO:0002823",0.731607401538307,0.568490193993294,2,8,"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP"
"16388","GO:1904152",0.731731864806533,0.56833507974038,2,8,"regulation of retrograde protein transport, ER to cytosol","BP"
"12574","GO:0061101",0.731796412487186,0.686245971922669,1,4,"neuroendocrine cell differentiation","BP"
"11993","GO:0060004",0.73184263090835,0.568196997452198,2,8,"reflex","BP"
"12128","GO:0060251",0.731939589222384,0.454946219692607,5,20,"regulation of glial cell proliferation","BP"
"13272","GO:0070891",0.732029499849452,0.685973491028621,1,4,"lipoteichoic acid binding","MF"
"16262","GO:1903817",0.732064082387041,0.685933045778815,1,4,"negative regulation of voltage-gated potassium channel activity","BP"
"206","GO:0000480",0.732103058257161,0.685887456825611,1,4,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"5946","GO:0030098",0.732490200554156,0.355123158740046,22,80,"lymphocyte differentiation","BP"
"9795","GO:0045056",0.732612709799394,0.567236008923255,2,8,"transcytosis","BP"
"9832","GO:0045132",0.732636201401281,0.382760501793077,13,47,"meiotic chromosome segregation","BP"
"10052","GO:0045663",0.732645901682047,0.567194549140116,2,8,"positive regulation of myoblast differentiation","BP"
"3363","GO:0008266",0.732859853318887,0.479772737679613,4,15,"poly(U) RNA binding","MF"
"12084","GO:0060155",0.732863938298995,0.684996291736161,1,4,"platelet dense granule organization","BP"
"10803","GO:0048312",0.733123498317827,0.514977433605309,3,11,"intracellular distribution of mitochondria","BP"
"8638","GO:0038191",0.733251401125332,0.684541615481493,1,4,"neuropilin binding","MF"
"12181","GO:0060325",0.733300408629795,0.479226906949298,4,15,"face morphogenesis","BP"
"5513","GO:0019747",0.73331602483101,0.684465724331461,1,4,"regulation of isoprenoid metabolic process","BP"
"17510","GO:2000649",0.733374526031483,0.479135038000172,4,15,"regulation of sodium ion transmembrane transporter activity","BP"
"2143","GO:0005886",0.733465712311525,0.291168882697526,295,1003,"plasma membrane","CC"
"2588","GO:0006633",0.733743918501563,0.390586222059703,11,42,"fatty acid biosynthetic process","BP"
"10191","GO:0045932",0.733790438668851,0.514144946173394,3,11,"negative regulation of muscle contraction","BP"
"6449","GO:0031167",0.733893303111331,0.565634064838644,2,8,"rRNA methylation","BP"
"9953","GO:0045455",0.733959319334461,0.683709376413356,1,4,"ecdysteroid metabolic process","BP"
"9954","GO:0045456",0.733959319334461,0.683709376413356,1,4,"ecdysteroid biosynthetic process","BP"
"13499","GO:0071402",0.733965901074218,0.478401607887493,4,15,"cellular response to lipoprotein particle stimulus","BP"
"5844","GO:0022602",0.734010284860056,0.454358324743472,5,19,"ovulation cycle process","BP"
"314","GO:0000963",0.734178489040009,0.683451318744933,1,4,"mitochondrial RNA processing","BP"
"13278","GO:0070900",0.734178489040009,0.683451318744933,1,4,"mitochondrial tRNA modification","BP"
"14386","GO:0090646",0.734178489040009,0.683451318744933,1,4,"mitochondrial tRNA processing","BP"
"15344","GO:1900864",0.734178489040009,0.683451318744933,1,4,"mitochondrial RNA modification","BP"
"8577","GO:0036507",0.734778170585,0.56452430777457,2,8,"protein demannosylation","BP"
"8578","GO:0036508",0.734778170585,0.56452430777457,2,8,"protein alpha-1,2-demannosylation","BP"
"10354","GO:0046426",0.735270214382056,0.476781355878974,4,15,"negative regulation of receptor signaling pathway via JAK-STAT","BP"
"16662","GO:1904893",0.735270214382056,0.476781355878974,4,15,"negative regulation of receptor signaling pathway via STAT","BP"
"2375","GO:0006305",0.735366376731644,0.452688852861491,5,19,"DNA alkylation","BP"
"2376","GO:0006306",0.735366376731644,0.452688852861491,5,19,"DNA methylation","BP"
"13144","GO:0070585",0.735432555788087,0.394409119076652,10,39,"protein localization to mitochondrion","BP"
"12988","GO:0070262",0.735453766495215,0.681946013797337,1,4,"peptidyl-serine dephosphorylation","BP"
"13515","GO:0071435",0.735685176861916,0.681672174809697,1,4,NA,NA
"13554","GO:0071493",0.735746755623842,0.681599270013298,1,4,"cellular response to UV-B","BP"
"5239","GO:0018026",0.735758048849265,0.681585898022891,1,4,"peptidyl-lysine monomethylation","BP"
"3325","GO:0008199",0.735787555600388,0.681550957524475,1,4,"ferric iron binding","MF"
"2284","GO:0006123",0.735883205865647,0.681437669306963,1,4,"mitochondrial electron transport, cytochrome c to oxygen","BP"
"5490","GO:0019646",0.735883205865647,0.681437669306963,1,4,"aerobic electron transport chain","BP"
"11708","GO:0051683",0.736304849173519,0.562604136214663,2,8,"establishment of Golgi localization","BP"
"14533","GO:0097254",0.736363895491748,0.680867791200056,1,4,"renal tubular secretion","BP"
"6345","GO:0030970",0.736438909730644,0.506359588552341,3,12,"retrograde protein transport, ER to cytosol","BP"
"16143","GO:1903513",0.736438909730644,0.506359588552341,3,12,"endoplasmic reticulum to cytosol transport","BP"
"11560","GO:0051342",0.736894063516101,0.680238190270525,1,4,"regulation of cyclic-nucleotide phosphodiesterase activity","BP"
"7459","GO:0033558",0.737024303439327,0.45064306662278,5,19,"protein lysine deacetylase activity","MF"
"1151","GO:0003170",0.737026129969336,0.505619998503691,3,12,"heart valve development","BP"
"17120","GO:1990542",0.737255727008413,0.39894805389864,9,36,"mitochondrial transmembrane transport","BP"
"3683","GO:0009193",0.737313755888476,0.679738991379479,1,4,"pyrimidine ribonucleoside diphosphate metabolic process","BP"
"10244","GO:0046048",0.737313755888476,0.679738991379479,1,4,"UDP metabolic process","BP"
"7332","GO:0033129",0.737434931019065,0.5611782867937,2,8,NA,NA
"15791","GO:1902555",0.737441048190013,0.505096907033137,3,12,"endoribonuclease complex","CC"
"16812","GO:1905348",0.737441048190013,0.505096907033137,3,12,"endonuclease complex","CC"
"5603","GO:0020037",0.737450125920759,0.448160739883524,5,20,"heme binding","MF"
"208","GO:0000491",0.73772654401979,0.560809729032644,2,8,"small nucleolar ribonucleoprotein complex assembly","BP"
"10215","GO:0045980",0.737848767954312,0.500937348337397,3,13,"negative regulation of nucleotide metabolic process","BP"
"15322","GO:1900543",0.737848767954312,0.500937348337397,3,13,"negative regulation of purine nucleotide metabolic process","BP"
"16180","GO:1903579",0.737848767954312,0.500937348337397,3,13,"negative regulation of ATP metabolic process","BP"
"3221","GO:0007637",0.737911793898956,0.67902644690052,1,4,"proboscis extension reflex","BP"
"11746","GO:0051780",0.737911793898956,0.67902644690052,1,4,"behavioral response to nutrient","BP"
"10686","GO:0048047",0.738005049139073,0.678915207229039,1,4,"mating behavior, sex discrimination","BP"
"9567","GO:0044224",0.738006675062979,0.678913267435045,1,4,"juxtaparanode region of axon","CC"
"14093","GO:0086015",0.738010792022877,0.678908355683727,1,4,"SA node cell action potential","BP"
"14094","GO:0086018",0.738010792022877,0.678908355683727,1,4,"SA node cell to atrial cardiac muscle cell signaling","BP"
"14110","GO:0086070",0.738010792022877,0.678908355683727,1,4,"SA node cell to atrial cardiac muscle cell communication","BP"
"2217","GO:0006022",0.738063166829647,0.374935181070545,13,50,"aminoglycan metabolic process","BP"
"2635","GO:0006700",0.738147149125036,0.678745636099023,1,4,"C21-steroid hormone biosynthetic process","BP"
"7229","GO:0032897",0.738156746918011,0.678734179920431,1,4,"negative regulation of viral transcription","BP"
"9487","GO:0043922",0.738156746918011,0.678734179920431,1,4,"negative regulation by host of viral transcription","BP"
"6745","GO:0031936",0.738199813654936,0.560211037402476,2,8,NA,NA
"13996","GO:0072595",0.738343852862078,0.418046424217925,7,27,"maintenance of protein localization in organelle","BP"
"14637","GO:0097526",0.738378593626922,0.428708594015009,6,25,"spliceosomal tri-snRNP complex","CC"
"9033","GO:0042758",0.738429384158149,0.67840859879876,1,4,"long-chain fatty acid catabolic process","BP"
"481","GO:0001673",0.738677471449903,0.559606109137921,2,8,"male germ cell nucleus","CC"
"6885","GO:0032228",0.738748238726546,0.472443078727443,4,15,"regulation of synaptic transmission, GABAergic","BP"
"2543","GO:0006563",0.738916031577594,0.677826707417567,1,4,"L-serine metabolic process","BP"
"2544","GO:0006564",0.738916031577594,0.677826707417567,1,4,"L-serine biosynthetic process","BP"
"8353","GO:0035886",0.738917714543187,0.677824693420082,1,4,"vascular associated smooth muscle cell differentiation","BP"
"2803","GO:0006990",0.738929374499467,0.677810739695526,1,4,"positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response","BP"
"3826","GO:0009651",0.739447372105301,0.431791197794049,6,22,"response to salt stress","BP"
"10520","GO:0046831",0.739709736622259,0.471239170281615,4,15,"regulation of RNA export from nucleus","BP"
"3227","GO:0008021",0.739992741608103,0.348785953513781,21,76,"synaptic vesicle","CC"
"12667","GO:0061365",0.740314815250286,0.676148853771308,1,4,"positive regulation of triglyceride lipase activity","BP"
"198","GO:0000463",0.740397283312832,0.557422334216913,2,8,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"2831","GO:0007032",0.740485111303166,0.377537091948095,12,45,"endosome organization","BP"
"10370","GO:0046466",0.740528014310446,0.467403000892065,4,16,"membrane lipid catabolic process","BP"
"15349","GO:1901017",0.740621411043546,0.55713708024367,2,8,"negative regulation of potassium ion transmembrane transporter activity","BP"
"15455","GO:1901380",0.740621411043546,0.55713708024367,2,8,"negative regulation of potassium ion transmembrane transport","BP"
"1144","GO:0003161",0.740797333889005,0.675568234453624,1,4,"cardiac conduction system development","BP"
"4702","GO:0016004",0.740827653485469,0.675531719083967,1,4,"phospholipase activator activity","MF"
"12114","GO:0060229",0.740827653485469,0.675531719083967,1,4,"lipase activator activity","MF"
"13155","GO:0070613",0.740840808969556,0.415004942167589,7,27,"regulation of protein processing","BP"
"81","GO:0000182",0.740923239669871,0.675416575563462,1,4,"rDNA binding","MF"
"2814","GO:0007007",0.740945075038571,0.442099992034505,5,21,"inner mitochondrial membrane organization","BP"
"1307","GO:0003727",0.740975524442893,0.372465498257968,13,48,"single-stranded RNA binding","MF"
"2783","GO:0006954",0.740982120182152,0.35003785251943,20,72,"inflammatory response","BP"
"2895","GO:0007158",0.741290898272602,0.674973346724574,1,4,"neuron cell-cell adhesion","BP"
"5060","GO:0016796",0.74137542377159,0.427794135584596,6,23,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","MF"
"10558","GO:0046903",0.741388185746151,0.296271070435644,115,400,"secretion","BP"
"14966","GO:0099501",0.74149201445558,0.414210086461657,7,27,"exocytic vesicle membrane","CC"
"4908","GO:0016479",0.741500398064156,0.67472053966371,1,4,"negative regulation of transcription by RNA polymerase I","BP"
"13253","GO:0070862",0.741582494608686,0.674621423626464,1,4,"negative regulation of protein exit from endoplasmic reticulum","BP"
"16389","GO:1904153",0.741582494608686,0.674621423626464,1,4,"negative regulation of retrograde protein transport, ER to cytosol","BP"
"12370","GO:0060685",0.741605303986535,0.674593880750617,1,4,"regulation of prostatic bud formation","BP"
"12371","GO:0060686",0.741605303986535,0.674593880750617,1,4,"negative regulation of prostatic bud formation","BP"
"10669","GO:0048018",0.741771551528024,0.425850059161277,6,24,"receptor ligand activity","MF"
"13585","GO:0071559",0.741782416809139,0.363070071765907,15,56,"response to transforming growth factor beta","BP"
"1720","GO:0004771",0.741965782028174,0.674158313354727,1,4,"sterol esterase activity","MF"
"16153","GO:1903530",0.742108834019861,0.305316557136474,72,251,"regulation of secretion by cell","BP"
"3419","GO:0008353",0.742129145261046,0.673960746289903,1,4,"RNA polymerase II CTD heptapeptide repeat kinase activity","MF"
"10352","GO:0046415",0.742250803830547,0.673813544947671,1,4,"urate metabolic process","BP"
"11813","GO:0051938",0.742448543474872,0.673574159966924,1,4,"L-glutamate import","BP"
"14787","GO:0098712",0.742448543474872,0.673574159966924,1,4,"L-glutamate import across plasma membrane","BP"
"6265","GO:0030810",0.74247992203248,0.464947665406459,4,16,"positive regulation of nucleotide biosynthetic process","BP"
"15296","GO:1900373",0.74247992203248,0.464947665406459,4,16,"positive regulation of purine nucleotide biosynthetic process","BP"
"17682","GO:2001171",0.74247992203248,0.464947665406459,4,16,"positive regulation of ATP biosynthetic process","BP"
"975","GO:0002698",0.742614257535981,0.412838689154099,7,27,"negative regulation of immune effector process","BP"
"15612","GO:1901970",0.74275740671673,0.554410832834607,2,8,"positive regulation of mitotic sister chromatid separation","BP"
"13485","GO:0071384",0.743034806930899,0.42574777480196,6,23,"cellular response to corticosteroid stimulus","BP"
"7660","GO:0034308",0.743145161192716,0.441087880870344,5,20,"primary alcohol metabolic process","BP"
"10209","GO:0045956",0.743152154762747,0.49785344778222,3,12,"positive regulation of calcium ion-dependent exocytosis","BP"
"9710","GO:0044613",0.743298157050569,0.672543791007949,1,4,"nuclear pore central transport channel","CC"
"2305","GO:0006183",0.743440234670585,0.672371197485997,1,4,"GTP biosynthetic process","BP"
"15366","GO:1901070",0.743440234670585,0.672371197485997,1,4,"guanosine-containing compound biosynthetic process","BP"
"9164","GO:0043094",0.743512046336172,0.553444312306699,2,8,"cellular metabolic compound salvage","BP"
"13558","GO:0071498",0.743601484817414,0.497280095249886,3,12,"cellular response to fluid shear stress","BP"
"6293","GO:0030866",0.743613960378952,0.379502980444842,11,41,"cortical actin cytoskeleton organization","BP"
"1608","GO:0004565",0.743670288553993,0.672091555996317,1,4,"beta-galactosidase activity","MF"
"9489","GO:0043928",0.743680085622296,0.440420356063496,5,20,"exonucleolytic catabolism of deadenylated mRNA","BP"
"14370","GO:0090576",0.743767145932499,0.671973756126446,1,4,"RNA polymerase III transcription regulator complex","CC"
"4118","GO:0010692",0.743988986197169,0.671703804107202,1,4,"regulation of alkaline phosphatase activity","BP"
"13224","GO:0070816",0.744244814640199,0.671392241007315,1,4,"phosphorylation of RNA polymerase II C-terminal domain","BP"
"6051","GO:0030276",0.744254052049518,0.410831188639087,7,27,"clathrin binding","MF"
"3259","GO:0008078",0.744261862189964,0.412066734576853,7,26,"mesodermal cell migration","BP"
"14079","GO:0085020",0.744450675723563,0.671141335157974,1,4,"protein K6-linked ubiquitination","BP"
"7172","GO:0032780",0.744503370416133,0.552171983454246,2,8,"negative regulation of ATP-dependent activity","BP"
"10023","GO:0045622",0.744789537764471,0.55180413248839,2,8,"regulation of T-helper cell differentiation","BP"
"12119","GO:0060235",0.744911366863124,0.670579205394971,1,4,"lens induction in camera-type eye","BP"
"10488","GO:0046689",0.745002621866484,0.670467753001356,1,4,"response to mercury ion","BP"
"9834","GO:0045136",0.745096335139529,0.670353262374901,1,4,"development of secondary sexual characteristics","BP"
"10410","GO:0046543",0.745096335139529,0.670353262374901,1,4,"development of secondary female sexual characteristics","BP"
"2194","GO:0005981",0.745138768078904,0.670301409582619,1,4,"regulation of glycogen catabolic process","BP"
"7863","GO:0034769",0.74531829585697,0.670081945190489,1,4,"basement membrane disassembly","BP"
"4733","GO:0016060",0.745401681130912,0.669979965115788,1,4,"metarhodopsin inactivation","BP"
"2690","GO:0006796",0.74542058842883,0.282315523977464,215,743,"phosphate-containing compound metabolic process","BP"
"13171","GO:0070663",0.745432521351476,0.383149055831534,10,38,"regulation of leukocyte proliferation","BP"
"12472","GO:0060914",0.745441646692599,0.494926696707576,3,12,"heart formation","BP"
"5523","GO:0019784",0.745447293560064,0.669924168978278,1,4,"deNEDDylase activity","MF"
"17269","GO:2000107",0.745531067394963,0.550849758637943,2,8,"negative regulation of leukocyte apoptotic process","BP"
"10780","GO:0048261",0.745676284791222,0.550662658864493,2,8,"negative regulation of receptor-mediated endocytosis","BP"
"9340","GO:0043422",0.745723025635534,0.550602423463708,2,8,"protein kinase B binding","MF"
"11095","GO:0048919",0.745888366378308,0.669384173986831,1,4,"posterior lateral line neuromast development","BP"
"15790","GO:1902554",0.745891409888942,0.408822329364934,7,27,"serine/threonine protein kinase complex","CC"
"137","GO:0000313",0.74608380010922,0.386350372438673,9,39,"organellar ribosome","CC"
"2063","GO:0005761",0.74608380010922,0.386350372438673,9,39,"mitochondrial ribosome","CC"
"12081","GO:0060149",0.746512895428428,0.668618194030105,1,4,"negative regulation of post-transcriptional gene silencing","BP"
"5379","GO:0019200",0.746700284393313,0.549341461074618,2,8,"carbohydrate kinase activity","MF"
"11063","GO:0048854",0.746773727251402,0.438506117111268,5,19,"brain morphogenesis","BP"
"14595","GO:0097433",0.746919232274797,0.542632707998797,2,9,"dense body","CC"
"11881","GO:0052695",0.746929493967923,0.668106335097517,1,4,"cellular glucuronidation","BP"
"8188","GO:0035502",0.746987987945274,0.668034407719522,1,4,"metanephric part of ureteric bud development","BP"
"5829","GO:0022402",0.74723910794113,0.285729865731416,148,513,"cell cycle process","BP"
"1299","GO:0003712",0.747262330312096,0.309883140379496,48,175,"transcription coregulator activity","MF"
"6047","GO:0030262",0.747296494065133,0.458853486605903,4,16,"apoptotic nuclear changes","BP"
"6949","GO:0032356",0.747389166986029,0.667540710473589,1,4,"oxidized DNA binding","MF"
"11367","GO:0051023",0.747419819015183,0.667502961899169,1,4,NA,NA
"6230","GO:0030688",0.74745560110581,0.548364827882529,2,8,"preribosome, small subunit precursor","CC"
"16298","GO:1903900",0.747482595261793,0.368708420382302,12,46,"regulation of viral life cycle","BP"
"11330","GO:0050954",0.747527006480258,0.326432997308973,29,106,"sensory perception of mechanical stimulus","BP"
"12938","GO:0070142",0.747575529058769,0.548209595304716,2,8,"synaptic vesicle budding","BP"
